time,energy
1.320000000000000107e+01,9.946745188854617226e+00
1.330000000000000071e+01,9.946729641132810329e+00
1.340000000000000036e+01,9.946728688016188258e+00
1.350000000000000000e+01,9.946742401740298334e+00
1.359999999999999964e+01,9.946769909775785123e+00
1.370000000000000107e+01,9.946809355315799905e+00
1.380000000000000071e+01,9.946857933642226257e+00
1.390000000000000036e+01,9.946912140099874122e+00
1.400000000000000000e+01,9.946968280473276636e+00
1.409999999999999964e+01,9.947023164383059779e+00
1.420000000000000107e+01,9.947074788258554179e+00
1.430000000000000071e+01,9.947122771446204936e+00
1.440000000000000036e+01,9.947168361438052386e+00
1.450000000000000000e+01,9.947213956016080161e+00
1.459999999999999964e+01,9.947262252666416060e+00
1.470000000000000107e+01,9.947315268380563680e+00
1.480000000000000071e+01,9.947373527413700955e+00
1.490000000000000036e+01,9.947435671506267951e+00
1.500000000000000000e+01,9.947498621439605060e+00
1.509999999999999964e+01,9.947558252082911778e+00
1.520000000000000107e+01,9.947610387949771038e+00
1.530000000000000071e+01,9.947651829704856397e+00
1.540000000000000036e+01,9.947681112294795014e+00
1.550000000000000000e+01,9.947698775191575749e+00
1.559999999999999964e+01,9.947707071826789260e+00
1.570000000000000107e+01,9.947709216058219894e+00
1.580000000000000071e+01,9.947708406735438658e+00
1.590000000000000036e+01,9.947706940520902208e+00
1.600000000000000000e+01,9.947705691682816820e+00
1.610000000000000142e+01,9.947704110898600405e+00
1.619999999999999929e+01,9.947700712742378215e+00
1.630000000000000071e+01,9.947693847294202030e+00
1.639999999999999858e+01,9.947682451629029643e+00
1.650000000000000000e+01,9.947666494284060690e+00
1.660000000000000142e+01,9.947646958133411488e+00
1.669999999999999929e+01,9.947625403967801816e+00
1.680000000000000071e+01,9.947603336891713610e+00
1.689999999999999858e+01,9.947581681206331794e+00
1.700000000000000000e+01,9.947560615982837362e+00
1.710000000000000142e+01,9.947539852411264150e+00
1.719999999999999929e+01,9.947519220052512878e+00
1.730000000000000071e+01,9.947499271205950677e+00
1.740000000000000213e+01,9.947481588349209147e+00
1.750000000000000000e+01,9.947468606975368388e+00
1.760000000000000142e+01,9.947462991274392152e+00
1.769999999999999929e+01,9.947466819134207938e+00
1.780000000000000071e+01,9.947480939543654088e+00
1.790000000000000213e+01,9.947504802301327942e+00
1.800000000000000000e+01,9.947536848983107305e+00
1.810000000000000142e+01,9.947575290088156663e+00
1.819999999999999929e+01,9.947618901111558998e+00
1.830000000000000071e+01,9.947667446059995200e+00
1.840000000000000213e+01,9.947721500170038311e+00
1.850000000000000000e+01,9.947781724742323917e+00
1.860000000000000142e+01,9.947847917376675397e+00
