frame_index,time,global_id,x,y,radius,mass,peak_rho,mean_rho,area,n_pixels
2280,11.4,9,29.5,99.25,1.299038105676658,29.243413861027403,4.443850589574234,3.6554267326284253,8.0,8
2280,11.4,10,75.25,110.75,1.620185174601965,28.211404517872616,4.3374071990616585,3.526425564734077,8.0,8
2300,11.5,1,16.416666666666668,4.916666666666667,1.7280367794439766,47.68783799646681,4.974807509772154,3.9739864997055676,12.0,12
2300,11.5,2,88.78571428571429,114.92857142857143,1.6751484856512247,57.41147514285023,6.123200512723086,4.10081965306073,14.0,14
2300,11.5,3,105.54545454545455,101.0,1.3726971700492272,42.63075004695431,5.165382724388487,3.875522731541301,11.0,11
2300,11.5,6,72.41666666666667,42.583333333333336,1.5229722402080887,43.48785381741313,4.558677358638978,3.623987818117761,12.0,12
2300,11.5,9,29.5,99.25,1.299038105676658,30.496280530292374,4.654093022602316,3.8120350662865468,8.0,8
2300,11.5,10,75.1,111.0,1.6401219466856725,34.34558836238963,4.325243065816763,3.4345588362389625,10.0,10
2300,11.5,11,109.5,7.5,1.2247448713915892,28.416527281793883,3.997265403910381,3.5520659102242353,8.0,8
2300,11.5,12,21.4,21.2,1.61245154965971,39.87027971901997,5.203876182217978,3.987027971901997,10.0,10
2300,11.5,13,13.1,66.5,1.5297058540778352,31.6488814358804,4.173651303583391,3.16488814358804,10.0,10
2300,11.5,14,16.5,79.375,1.8666480653835098,30.41334024481785,4.6894278964065625,3.801667530602231,8.0,8
2320,11.6,1,16.818181818181817,5.2727272727272725,1.5320272314866108,45.628437961450885,5.174097483670997,4.148039814677353,11.0,11
2320,11.6,2,88.3529411764706,114.41176470588235,2.0863703354080236,67.4254487695582,5.658839560818695,3.9662028687975415,17.0,17
2320,11.6,3,106.0,101.15384615384616,1.5112986695683461,49.770037907086895,5.0588234799127605,3.8284644543912996,13.0,13
2320,11.6,6,72.36363636363636,42.72727272727273,1.4993111365882401,43.140092934220895,4.939492050219129,3.921826630383718,11.0,11
2320,11.6,9,29.5,99.25,1.299038105676658,31.331328237966098,4.5109975272394625,3.916416029745762,8.0,8
2320,11.6,10,75.0,111.375,1.5761900266148114,29.769315494653405,5.071071773892382,3.7211644368316756,8.0,8
2320,11.6,12,21.22222222222222,21.333333333333332,1.547598697464902,37.674318588241604,5.528973838639191,4.1860353986935115,9.0,9
2320,11.6,13,13.0,66.33333333333333,1.4907119849998598,29.37050111513329,3.616202075781458,3.263389012792588,9.0,9
2320,11.6,14,16.5,79.375,1.8666480653835098,31.82686137606634,4.953271543811441,3.9783576720082925,8.0,8
2320,11.6,15,119.625,50.875,1.357847561400027,26.201147488326548,3.944246887433664,3.2751434360408185,8.0,8
2320,11.6,16,34.0,83.875,1.2686114456365274,30.262378847612347,5.263596165302137,3.7827973559515433,8.0,8
2320,11.6,17,66.875,115.75,1.243734296383275,29.079136259131523,4.448612704992583,3.6348920323914404,8.0,8
2340,11.700000000000001,1,16.818181818181817,5.2727272727272725,1.5320272314866108,46.330738020860714,5.1829454071048,4.211885274623701,11.0,11
2340,11.700000000000001,2,88.47058823529412,114.6470588235294,1.9420675316728446,66.15959465791882,5.241193409161953,3.8917408622305185,17.0,17
2340,11.700000000000001,3,106.0,101.15384615384616,1.5112986695683461,51.26618579005279,5.115186112309258,3.9435527530809837,13.0,13
2340,11.700000000000001,6,72.5,42.9,1.3928388277184118,42.492339528117604,5.01053276257551,4.24923395281176,10.0,10
2340,11.700000000000001,10,75.0,111.33333333333333,1.4907119849998598,34.775751982786915,6.116939906617307,3.8639724425318795,9.0,9
2340,11.700000000000001,12,21.545454545454547,21.181818181818183,1.6057747029686993,43.82067841098168,5.629112126550943,3.983698037361971,11.0,11
2340,11.700000000000001,14,16.22222222222222,79.22222222222223,1.9751543149590196,35.26339732554651,5.244502138535439,3.9181552583940564,9.0,9
2340,11.700000000000001,16,34.22222222222222,83.66666666666667,1.4740554623801776,34.392419280815645,5.091902494523445,3.821379920090627,9.0,9
2360,11.8,1,16.90909090909091,5.454545454545454,1.5850541612875177,45.99095802609702,5.4142620748155945,4.180996184190638,11.0,11
2360,11.8,2,88.70588235294117,114.58823529411765,1.965093304528243,66.01233822383185,4.951026792819171,3.883078719048932,17.0,17
2360,11.8,3,106.14285714285714,101.07142857142857,1.5730511103960887,54.8255995609838,4.792427084843875,3.9161142543559855,14.0,14
2360,11.8,6,72.63636363636364,43.0,1.4316377952748744,46.972221062030556,5.446025768546854,4.270201914730051,11.0,11
2360,11.8,10,75.0,111.33333333333333,1.4907119849998598,35.832056951750474,5.119372364294385,3.9813396613056082,9.0,9
2360,11.8,12,21.4,21.6,1.697056274847714,40.603439452155556,5.07161757631939,4.060343945215555,10.0,10
2360,11.8,14,15.7,79.4,1.6278820596099706,38.495315347835316,4.832537687472773,3.8495315347835315,10.0,10
2360,11.8,17,12.666666666666666,66.0,1.5634719199411433,32.23175305822758,4.187691225085374,3.58130589535862,9.0,9
2360,11.8,18,29.5,99.25,1.299038105676658,32.60539561610621,5.518546958815722,4.075674452013276,8.0,8
2360,11.8,19,66.75,115.5,1.299038105676658,30.48362660962465,4.962140932977374,3.8104533262030813,8.0,8
2380,11.9,1,16.5,4.75,1.7618645426554977,48.82685795122566,5.2323801542753205,4.0689048292688055,12.0,12
2380,11.9,2,88.6875,114.5,1.9595519258238603,61.86061682574972,5.233816365610719,3.8662885516093577,16.0,16
2380,11.9,3,106.14285714285714,101.07142857142857,1.5730511103960887,54.87619986283918,5.087398157355456,3.91972856163137,14.0,14
2380,11.9,6,72.46153846153847,42.84615384615385,1.5913969896597848,54.69085859323845,5.472365459010986,4.206989122556804,13.0,13
2380,11.9,10,75.0,111.0,1.61245154965971,39.02557228776413,6.179053879333094,3.9025572287764128,10.0,10
2380,11.9,12,21.4,21.6,1.697056274847714,39.42067055866532,5.252752353199595,3.942067055866532,10.0,10
2380,11.9,14,15.7,79.3,1.5556349186104046,40.012567398903144,5.037330981863558,4.001256739890314,10.0,10
2380,11.9,17,12.8,65.9,1.5652475842498528,36.535144961282406,4.355056313210816,3.6535144961282406,10.0,10
2380,11.9,18,29.333333333333332,99.55555555555556,1.5713484026367723,35.598540997336,5.8432074113108445,3.9553934441484446,9.0,9
2380,11.9,19,66.75,115.5,1.299038105676658,30.986005217341262,4.727420789543003,3.8732506521676577,8.0,8
2380,11.9,20,11.1,15.1,1.7832554500127007,34.743667633782415,4.571193617112499,3.4743667633782414,10.0,10
2380,11.9,21,34.0,21.5,1.5,26.0214542686667,4.020294053907216,3.2526817835833377,8.0,8
2380,11.9,22,63.8,50.7,1.5394804318340651,40.160110006996184,4.787845362981807,4.016011000699619,10.0,10
2380,11.9,23,51.5,94.5,1.2247448713915892,30.37756534687267,4.620415235770479,3.797195668359084,8.0,8
2380,11.9,24,36.125,115.875,1.3110110602126894,26.388801752597296,3.604401644836862,3.298600219074662,8.0,8
2400,12.0,1,16.615384615384617,4.6923076923076925,1.7507394887293912,50.29061069749662,5.71745093629669,3.8685085151920475,13.0,13
2400,12.0,2,88.78571428571429,114.42857142857143,2.1345075424977047,56.361747803933405,5.62896678039408,4.025839128852386,14.0,14
2400,12.0,3,106.07142857142857,100.78571428571429,1.717259325738758,54.023287028450646,5.074219628404018,3.858806216317903,14.0,14
2400,12.0,6,72.33333333333333,43.0,1.4907119849998596,53.34634590086005,5.834860497032639,4.445528825071671,12.0,12
2400,12.0,10,74.81818181818181,111.36363636363636,1.420045395619392,43.74576944973344,5.898206513842514,3.976888131793949,11.0,11
2400,12.0,14,15.7,79.3,1.5556349186104046,40.87598711988832,5.192212362249671,4.087598711988832,10.0,10
2400,12.0,17,12.8,65.9,1.5652475842498528,37.797421049330644,4.559790031197633,3.7797421049330646,10.0,10
2400,12.0,18,29.375,99.0,1.3169567191065923,32.33219679525027,5.04831967575449,4.041524599406284,8.0,8
2400,12.0,19,66.75,115.5,1.299038105676658,31.101276345794464,4.649909031622062,3.887659543224308,8.0,8
2400,12.0,20,11.1,15.1,1.7832554500127007,35.73368922975469,4.448018510786279,3.573368922975469,10.0,10
2400,12.0,21,34.125,21.625,1.6863421954040052,27.945082730122515,4.019156483482436,3.4931353412653143,8.0,8
2400,12.0,22,63.23076923076923,50.76923076923077,1.7675577373963167,50.16384625238955,4.767247657194864,3.8587574040299653,13.0,13
2400,12.0,24,35.166666666666664,115.91666666666667,1.7931195659458345,40.426874840034,4.068739648662129,3.3689062366695004,12.0,12
2420,12.1,1,16.666666666666668,4.083333333333333,1.8162078931419474,46.791408305839845,5.593092793912998,3.899284025486654,12.0,12
2420,12.1,2,88.57142857142857,114.28571428571429,2.2085178333914723,58.6932211107128,5.577550501450964,4.192372936479486,14.0,14
2420,12.1,3,106.15384615384616,100.61538461538461,1.6354070481130232,49.65270973383488,5.216222526297723,3.819439210294991,13.0,13
2420,12.1,6,72.33333333333333,43.0,1.4907119849998596,53.507545265320196,5.276365596337996,4.45896210544335,12.0,12
2420,12.1,10,74.81818181818181,111.36363636363636,1.420045395619392,45.15029255228651,5.793407148572613,4.104572050207865,11.0,11
2420,12.1,14,15.545454545454545,79.18181818181819,1.4882459585222636,43.786150912684334,4.935205325876328,3.980559173880394,11.0,11
2420,12.1,17,12.75,65.625,1.2930100540985752,32.89050452350975,5.43641593658631,4.111313065438718,8.0,8
2420,12.1,18,29.4,99.1,1.3892443989449805,38.84994910178456,5.00846118910861,3.884994910178456,10.0,10
2420,12.1,19,66.75,115.5,1.299038105676658,31.04063502125051,4.768535582702798,3.8800793776563136,8.0,8
2420,12.1,20,11.166666666666666,15.416666666666666,1.8390063742261593,43.05592777391911,4.290919055993005,3.5879939811599257,12.0,12
2420,12.1,21,34.333333333333336,21.555555555555557,1.7069212773041353,32.99709054460651,4.399715480977604,3.6663433938451675,9.0,9
2420,12.1,22,63.09090909090909,50.54545454545455,1.6958871005616027,43.23341889623178,4.808034811020594,3.930310808748344,11.0,11
2420,12.1,24,35.111111111111114,115.77777777777777,1.5791856003946552,32.96235363121635,4.39660626161106,3.662483736801817,9.0,9
2420,12.1,25,109.88888888888889,8.444444444444445,1.531560972454469,32.706590176648426,4.410038288010783,3.6340655751831585,9.0,9
2420,12.1,26,52.625,47.0,1.79843682124227,28.344626755122903,3.919527789610155,3.543078344390363,8.0,8
2420,12.1,27,51.375,94.75,1.2930100540985752,34.40466800972504,6.003346346426298,4.30058350121563,8.0,8
2420,12.1,28,57.0,116.2,1.7204650534085253,34.459397281069585,5.299190762395786,3.4459397281069584,10.0,10
2440,12.200000000000001,1,16.53846153846154,3.923076923076923,1.8842228790639832,48.603065727259455,5.606536018194811,3.738697363635343,13.0,13
2440,12.200000000000001,2,88.55555555555556,114.11111111111111,2.163102481547976,71.89992996303516,5.756653018581711,3.9944405535019536,18.0,18
2440,12.200000000000001,3,106.07692307692308,100.61538461538461,1.5689290811054724,47.92487123144371,5.127931096100194,3.686528556264901,13.0,13
2440,12.200000000000001,6,72.0,43.0,1.6903085094570331,58.37904675906829,5.4635393495726285,4.169931911362021,14.0,14
2440,12.200000000000001,10,74.8,111.2,1.3856406460551018,42.548373372630564,5.497147176006643,4.254837337263057,10.0,10
2440,12.200000000000001,14,16.0,79.3,1.5524174696260025,40.890903176008344,5.627374851977376,4.089090317600834,10.0,10
2440,12.200000000000001,17,12.75,65.625,1.2930100540985752,33.53665379574578,5.173702984435739,4.192081724468222,8.0,8
2440,12.200000000000001,18,29.4,98.9,1.3892443989449805,39.51518751439703,4.8100093194974605,3.9515187514397025,10.0,10
2440,12.200000000000001,20,11.166666666666666,15.416666666666666,1.8390063742261593,43.929498194183516,4.358258630763805,3.6607915161819595,12.0,12
2440,12.200000000000001,21,34.333333333333336,21.555555555555557,1.7069212773041353,34.79468390971462,5.265762600153556,3.8660759899682913,9.0,9
2440,12.200000000000001,22,63.09090909090909,50.27272727272727,1.8362736251567415,42.1211204637487,4.393031465991666,3.8291927694317,11.0,11
2440,12.200000000000001,24,35.6,115.13333333333334,1.8499249234015476,53.3019765939789,4.388253449678959,3.55346510626526,15.0,15
2440,12.200000000000001,25,109.75,8.125,1.243734296383275,30.38704427729918,4.5372214059437175,3.7983805346623973,8.0,8
2440,12.200000000000001,26,52.666666666666664,46.888888888888886,1.7284832429004495,31.25253053523761,4.2939227088806,3.472503392804179,9.0,9
2440,12.200000000000001,27,51.0,93.41666666666667,1.9346977943739831,50.505771843712964,5.777575054305103,4.208814320309414,12.0,12
2440,12.200000000000001,29,116.625,71.25,1.192424001771182,33.23417667901837,5.649510063169854,4.154272084877296,8.0,8
2440,12.200000000000001,30,45.3,82.2,1.835755975068582,35.200269868808284,4.503153201399929,3.5200269868808283,10.0,10
2440,12.200000000000001,31,34.3,83.5,1.5033296378372907,36.35050806734968,4.546162593649852,3.635050806734968,10.0,10
2460,12.3,1,16.545454545454547,4.0,1.6713433009863852,41.23394271181622,5.009783257758151,3.7485402465287474,11.0,11
2460,12.3,2,88.8125,114.125,2.266433045558593,66.4312044659508,6.446023007655156,4.151950279121925,16.0,16
2460,12.3,3,106.2,101.6,1.4142135623730951,37.69410227776712,4.594895897205908,3.7694102277767123,10.0,10
2460,12.3,6,72.41666666666667,42.916666666666664,1.4092945437739803,50.87496871095547,4.927570287424197,4.239580725912956,12.0,12
2460,12.3,10,74.58333333333333,111.25,1.6115899671511429,48.26870703440341,5.618202495056461,4.022392252866951,12.0,12
2460,12.3,14,16.0,79.3,1.5524174696260025,41.52543135150516,5.237619153254929,4.152543135150516,10.0,10
2460,12.3,17,12.75,65.625,1.2930100540985752,33.62564642503543,5.248508359829886,4.203205803129428,8.0,8
2460,12.3,18,29.4,98.9,1.3892443989449805,39.73050392968789,5.399984520979561,3.9730503929687893,10.0,10
2460,12.3,20,11.363636363636363,15.909090909090908,1.7953106961937726,41.601097849015794,5.132614114653182,3.781917986274163,11.0,11
2460,12.3,21,34.333333333333336,21.555555555555557,1.7069212773041353,36.04374652609883,5.704530668104851,4.004860725122092,9.0,9
2460,12.3,22,62.888888888888886,50.55555555555556,1.798490450693183,34.86476563422909,4.296924417086531,3.8738628482476765,9.0,9
2460,12.3,24,35.57142857142857,115.21428571428571,1.8475024509110802,54.02974782466078,4.884320110793823,3.8592677017614845,14.0,14
2460,12.3,25,109.75,8.125,1.243734296383275,30.460153659293248,4.61228364492496,3.807519207411656,8.0,8
2460,12.3,27,50.84615384615385,93.07692307692308,1.893620557706334,54.19912473502033,5.544284540505749,4.16916344115541,13.0,13
2460,12.3,29,116.625,71.25,1.192424001771182,35.37312758646762,5.279584326502319,4.421640948308452,8.0,8
2460,12.3,30,44.81818181818182,82.0909090909091,1.7200807207658637,39.23837591017901,4.438296106829964,3.567125082743546,11.0,11
2460,12.3,31,34.44444444444444,83.55555555555556,1.507184440694504,33.1429619119453,4.586902987597055,3.6825513235494776,9.0,9
2460,12.3,32,108.44444444444444,14.444444444444445,1.5071844406945039,31.28278989233415,3.7783224996827824,3.4758655435926835,9.0,9
2460,12.3,33,21.333333333333332,21.88888888888889,1.594744454934147,34.15345271436726,4.998656097168634,3.79482807937414,9.0,9
2460,12.3,34,110.125,125.5,1.165922381636102,27.0891107048571,4.240198616253283,3.3861388381071373,8.0,8
2480,12.4,1,16.7,4.2,1.5394804318340651,36.69264202880929,4.275706897359606,3.669264202880929,10.0,10
2480,12.4,2,88.625,114.0625,2.2176493749012716,68.35337730791852,5.306907835311753,4.272086081744908,16.0,16
2480,12.4,3,106.3,101.3,1.5556349186104046,38.32022980226183,4.961837665840669,3.8320229802261827,10.0,10
2480,12.4,6,72.71428571428571,42.785714285714285,1.5859716650838942,55.46241111237927,5.445129172039588,3.9616007937413764,14.0,14
2480,12.4,10,74.54545454545455,111.0909090909091,1.7486712783337586,45.93602590308446,5.678095989276898,4.176002354825861,11.0,11
2480,12.4,14,16.0,79.18181818181819,1.526623238522424,44.025858862941234,5.484706205859776,4.002350805721931,11.0,11
2480,12.4,17,12.555555555555555,65.77777777777777,1.405456737852613,36.82091417450732,5.329559462264523,4.09121268605637,9.0,9
2480,12.4,18,29.181818181818183,99.27272727272727,1.471492186930786,43.12000965907396,5.205419896108368,3.9200008780976323,11.0,11
2480,12.4,20,11.363636363636363,15.909090909090908,1.7953106961937726,41.93496872893046,5.24137124838298,3.8122698844482232,11.0,11
2480,12.4,21,34.1,21.7,1.816590212458495,39.25113497050134,5.122145926832353,3.925113497050134,10.0,10
2480,12.4,22,62.888888888888886,50.55555555555556,1.798490450693183,32.77279783424878,4.373034451583996,3.6414219815831976,9.0,9
2480,12.4,24,35.416666666666664,115.58333333333333,1.6791201399674904,51.71734050194254,5.595955933121574,4.309778375161878,12.0,12
2480,12.4,25,110.22222222222223,8.222222222222221,1.3788526273323176,33.21788885208153,4.426400639333214,3.69087653912017,9.0,9
2480,12.4,27,50.93333333333333,93.46666666666667,2.043961295567452,61.02132698788645,5.825125412647261,4.068088465859097,15.0,15
2480,12.4,29,116.625,71.25,1.192424001771182,36.606111539460755,5.844232306575605,4.575763942432594,8.0,8
2480,12.4,30,44.833333333333336,82.33333333333333,1.8333333333333333,43.74277549511423,4.363843840584303,3.645231291259519,12.0,12
2480,12.4,31,34.666666666666664,83.33333333333333,1.3333333333333333,33.147881194348464,4.129702835573748,3.6830979104831627,9.0,9
2480,12.4,32,108.44444444444444,14.444444444444445,1.5071844406945039,32.571411858295036,4.378946713337374,3.6190457620327816,9.0,9
2480,12.4,33,21.1,22.1,1.783255450012701,38.13654548598151,4.556641263892835,3.8136545485981506,10.0,10
2480,12.4,35,52.375,46.75,1.5562374497485916,29.070867023068814,4.177234933766789,3.6338583778836018,8.0,8
2480,12.4,36,67.11111111111111,115.44444444444444,1.4572085609560002,33.14636213020541,4.480457780406528,3.682929125578379,9.0,9
2500,12.5,1,18.75,4.1875,2.7549671050667737,57.924162830964406,4.305277669680852,3.6202601769352754,16.0,16
2500,12.5,2,88.8125,114.25,2.1423920626253263,70.08425987042285,5.981804164069816,4.380266241901428,16.0,16
2500,12.5,3,106.72727272727273,100.63636363636364,1.827250112931071,43.45882675744771,5.705076177308827,3.950802432495246,11.0,11
2500,12.5,6,72.58333333333333,42.916666666666664,1.5767406607020418,48.231114703054374,5.880010775045598,4.019259558587865,12.0,12
2500,12.5,10,74.53846153846153,111.0,1.8235799370968766,52.43021087297131,5.448022170790481,4.033093144074716,13.0,13
2500,12.5,14,15.846153846153847,79.6923076923077,1.80728309607242,51.03006312730487,4.860149725939506,3.925389471331144,13.0,13
2500,12.5,18,29.384615384615383,99.15384615384616,1.4876215081395165,50.147906921861505,5.031788088365183,3.857531301681654,13.0,13
2500,12.5,20,11.153846153846153,16.076923076923077,1.8525530121218916,47.79214378704781,5.00849291769872,3.6763187528498316,13.0,13
2500,12.5,21,34.4,21.7,1.6881943016134133,39.491221543505546,5.112981556756027,3.9491221543505546,10.0,10
2500,12.5,22,62.666666666666664,50.55555555555556,1.4989708403591155,29.940597082729425,4.3674350205081005,3.3267330091921585,9.0,9
2500,12.5,24,35.30769230769231,115.38461538461539,1.794139044567785,58.25928057613304,6.532219257711906,4.481483121241003,13.0,13
2500,12.5,25,110.125,8.375,1.357847561400027,29.431171520172846,4.22301438093098,3.6788964400216058,8.0,8
2500,12.5,27,50.785714285714285,93.42857142857143,2.031637521903985,57.955638998043014,5.860403998199909,4.139688499860215,14.0,14
2500,12.5,29,116.41666666666667,70.75,1.6624947786050002,49.59698668109836,5.55251907137466,4.133082223424863,12.0,12
2500,12.5,30,45.083333333333336,82.5,1.777560750641795,45.66062013544521,4.754238309767094,3.805051677953767,12.0,12
2500,12.5,31,34.625,83.25,1.3863170633011772,30.37780700919334,4.272953010219631,3.7972258761491675,8.0,8
2500,12.5,32,108.5,14.25,1.479019945774904,29.50481327923805,4.43484939040683,3.6881016599047562,8.0,8
2500,12.5,33,20.4,22.4,1.5099668870541498,38.17330103088234,5.198486193087723,3.817330103088234,10.0,10
2500,12.5,36,67.22222222222223,115.22222222222223,1.3788526273323176,32.571925746002854,4.25833723821749,3.6191028606669837,9.0,9
2500,12.5,37,119.55555555555556,51.55555555555556,1.7777777777777777,31.033896273651717,4.025589555174831,3.448210697072413,9.0,9
2520,12.6,2,88.93333333333334,114.06666666666666,2.030872828230376,66.31545520713982,5.85320714240534,4.421030347142655,15.0,15
2520,12.6,3,106.75,100.41666666666667,1.896634446123507,46.378505189653495,4.811617885103501,3.8648754324711247,12.0,12
2520,12.6,6,72.36363636363636,43.0,1.5534552264213692,44.63869154942141,6.043811059122523,4.058062868129219,11.0,11
2520,12.6,10,74.58333333333333,110.75,1.7598926734952396,50.00195369891392,5.106048283713037,4.166829474909494,12.0,12
2520,12.6,14,15.9375,79.75,1.9675095298371492,59.92634435444192,4.935518380688166,3.74539652215262,16.0,16
2520,12.6,18,29.09090909090909,99.0909090909091,1.4083575804390607,45.5259563861879,5.618267526158184,4.138723307835264,11.0,11
2520,12.6,21,34.4,21.7,1.6881943016134133,38.987560981390374,5.2644357438425065,3.8987560981390375,10.0,10
2520,12.6,24,35.38461538461539,115.15384615384616,1.855744320279203,60.576304150538085,5.777087953713229,4.659715703887545,13.0,13
2520,12.6,25,110.0,8.25,1.299038105676658,29.191843650542857,5.096153496886489,3.648980456317857,8.0,8
2520,12.6,27,50.666666666666664,94.88888888888889,2.705732369307982,72.25661064499003,5.9291087815445485,4.01425614694389,18.0,18
2520,12.6,29,116.42857142857143,70.85714285714286,1.6720999872456608,56.62178733740202,5.015997288948741,4.044413381243001,14.0,14
2520,12.6,30,45.0,82.5,1.7627089541790095,54.24149225928445,5.410438469845484,3.8743923042346036,14.0,14
2520,12.6,32,108.44444444444444,14.222222222222221,1.3240416986458872,32.52159608114982,4.130954173647274,3.6135106756833135,9.0,9
2520,12.6,36,67.22222222222223,115.66666666666667,1.547598697464902,32.59731735831385,4.0173927505139515,3.6219241509237614,9.0,9
2520,12.6,37,120.1,51.3,1.9235384061671346,34.77008144030841,3.772119335989179,3.477008144030841,10.0,10
2520,12.6,38,101.66666666666667,5.555555555555555,1.9499920860871383,30.33721358717137,3.6180334554278284,3.3708015096857076,9.0,9
2520,12.6,39,12.5,66.25,1.6393596310755,33.90984442197812,5.772301209748759,4.238730552747265,8.0,8
