E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2352.5667934589173,-60.50077484303144,2322.3164060374015,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2344.2457474824178,-45.483956774439925,2321.5037690951976,0.0002263641810764178,1.7725894943790397,0.04117603463499324,4171.800132663682,100,0.5
2341.301850338228,-37.60356992293627,2322.50006537676,0.00022601400135490352,1.7737322083532407,0.04284707905259656,4171.800132663675,200,1.0
2339.671705763417,-32.361557903392054,2323.490926811721,0.0002258523420626717,1.8734030758507763,0.04362025935694655,4171.800132663676,300,1.5
2343.0330447464876,-35.530342871300014,2325.267873310838,0.00022525412290391579,1.9318340593366392,0.04649105991863421,4171.800132663681,400,2.0
2345.865430910051,-42.538637018129094,2324.5961124009864,0.0002253729754287282,1.8667330496884924,0.04591948406074888,4171.8001326636795,500,2.5
2354.0868350980577,-54.64865099976994,2326.7625095981725,0.00022472187109305808,1.970622063933647,0.04905813817815911,4171.800132663679,600,3.0
2357.570720400635,-57.55638162754623,2328.7925295868617,0.00022423493137209687,2.031444999272268,0.05141734841658732,4171.800132663681,700,3.5
2361.9976985598787,-63.63516818123345,2330.1801144692618,0.00022379043922074533,2.093504286047484,0.05357986452982312,4171.8001326636795,800,4.0
2363.187924963842,-59.40784741743908,2333.484001255122,0.00022295379685933862,2.172330587625097,0.0576736351131433,4171.800132663679,900,4.5
2366.293482670861,-61.12644764260044,2335.730258849561,0.00022216950920639743,2.067038248624915,0.06153922789501899,4171.800132663684,1000,5.0
