time,a0_re,a0_im,ak_re,ak_im,ak_abs
0.0,0.9993750976494686,-6.938893903907228e-18,-1.1121504951540197e-16,0.024992188313759628,0.024992188313759628
0.05,0.9996865148068157,-0.02498223263998328,-0.00040830068464625685,0.0011015249171669739,0.0011747623556372202
0.1,0.9981325767127011,-0.04991618303159674,-3.582229690464899e-05,-0.024895168710799408,0.024895194483597057
0.15,0.9971812231619932,-0.07488359472202646,0.00040514101552013854,-0.0032959855755628023,0.003320792097794553
0.2,0.9944078957708594,-0.09970921572914244,7.166226366287867e-05,0.024605029374221446,0.024605133732339954
0.25,0.9921773171178893,-0.12459584652758342,-0.00039878886861096296,0.00546478856418416,0.005479319904236837
0.3,0.9882097258776102,-0.14925618513909708,-0.00010696858930359079,-0.02412401501833098,0.024124252172528712
0.35000000000000003,0.9846881140502278,-0.1739935780398861,0.0003893601091004009,-0.007591042869521576,0.007601021848506492
0.4,0.9795525275278485,-0.19843462981280963,0.0001411584949415623,0.02345583276605371,0.02345625751201101
0.45,0.9747334981022742,-0.2229523652566248,-0.0003769976846310641,0.009658206050252473,0.009665561099250817
0.5,0.9684565661561344,-0.2471227610151039,-0.00017420909212003324,-0.022605627223189265,0.022606298479883276
0.55,0.9623398131899998,-0.27134914343501315,0.00036166756714432275,-0.01165022297786685,0.01165583539962455
0.6,0.95494792595081,-0.2951997214103054,0.00020617095111230554,0.02157995881446909,0.02158094365164009
0.65,0.9475397260694716,-0.3190625667444716,-0.0003433976974998773,0.013551624933925994,0.013555975078483027
0.7000000000000001,0.9390585170053379,-0.34254585557583367,-0.00023658886766501414,-0.020386758728064946,0.020388131491841897
0.75,0.9303720607395594,-0.3659733494809792,0.0003225161777110629,-0.015347638832578317,0.015351027145443763
0.8,0.9208260844606249,-0.3890429723886558,0.000264934230354563,0.019035253231356575,0.019037096830354268
0.85,0.9108816123123635,-0.4119645759725925,-0.0002993053919513692,0.017024325112637295,0.017026955959842736
0.9,0.900294209825393,-0.434574624243169,-0.00029115658546174933,-0.017535886037474763,0.01753830297595979
0.9500000000000001,0.8891189453792352,-0.45692198267787687,0.00027371216358229605,-0.018568699501214796,0.01857071672054979
