E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2337.9809140968355,-60.50077484303144,2307.7305266753197,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2330.1688899108217,-45.527144921574475,2307.4053174500345,0.0002263295862943895,1.7784056039934728,0.04134088944152879,4171.800132663682,100,0.5
2326.7872469883278,-37.71441824436785,2307.9300378661437,0.00022596442072772734,1.7829627994104755,0.0430840945051847,4171.80013266368,200,1.0
2324.723204090199,-32.53882375034162,2308.4537922150284,0.00022579115808353116,1.89189981593035,0.04391317747866378,4171.800132663685,300,1.5
2327.284676011179,-35.81464158403996,2309.3773552191587,0.0002251706358985265,1.9391740050063377,0.046892919597180976,4171.80013266368,400,2.0
2330.5016339468725,-42.922951129264405,2309.0401583822404,0.00022528329679500386,1.9080415344013288,0.046350703374124745,4171.800132663686,500,2.5
2337.779274120392,-55.185452602252894,2310.186547819266,0.00022460109444132827,1.9738845952559068,0.04964234392816472,4171.800132663678,600,3.0
2340.6394293049834,-58.46579428742082,2311.406532161273,0.00022401083426073254,2.0215495621559643,0.05250653935369148,4171.8001326636795,700,3.5
2344.582532221619,-64.83398801809427,2312.165538212572,0.00022352753947736255,2.081586122070576,0.054862956089088415,4171.80013266368,800,4.0
2344.35423471325,-60.91915942594893,2313.8946550002756,0.0002226628825653755,2.1593589935709607,0.05910431480636221,4171.800132663684,900,4.5
2346.9877537718307,-63.38331174034473,2315.2960979016584,0.00022173879448256686,2.0911873027827137,0.06367376462606969,4171.80013266368,1000,5.0
