time,a0_re,a0_im,ak_re,ak_im,ak_abs
2.65,0.24054046582848965,-0.9699918456509091,-0.024233649625497528,0.006188140997077577,0.02501125473004281
2.7,0.21610231583960893,-0.9757270285508175,-0.02438031407528392,0.005586060259943644,0.025012072757714603
2.75,0.1915264737580122,-0.9808468747858118,-0.024511932073082256,0.004980741911490301,0.025012848777064053
2.8000000000000003,0.16682856293859355,-0.9853480291002389,-0.02462842876112022,0.004372566037800303,0.025013573055373325
2.85,0.1420242931656842,-0.9892275392756337,-0.024729738652759806,0.0037619140596456546,0.025014235371603147
2.9,0.11712944967654712,-0.9924828586694944,-0.02481580565703929,0.003149168473206935,0.025014825053967175
2.95,0.09215988208991654,-0.9951118484136415,-0.024886583097564974,0.0025347125908448858,0.02501533102299856
3.0,0.0671314932531504,-0.9971127792675006,-0.024942033725782853,0.0019189302821820409,0.02501574184000875
3.0500000000000003,0.04206022802183749,-0.9984843331223384,-0.02498212972865739,0.001302205715747573,0.025016045760783076
3.1,0.01696206198593488,-0.9992256041532737,-0.025006852730786212,0.0006849231014390093,0.025016230794308616
3.15,-0.008147009843314268,-0.9993360996166135,-0.02501619379098289,6.746643405538173e-05,0.025016284766282443
3.2,-0.03325098437130318,-0.9988157402908631,-0.025010153393358076,-0.0005497807618506748,0.025016195387096766
3.25,-0.058333861768369986,-0.9976648605605298,-0.024988741432931366,-0.0011664356855504523,0.025015950323951843
3.3000000000000003,-0.08337965681401356,-0.9958842081426089,-0.02495197719580507,-0.0017821165119049995,0.02501553727670027
3.35,-0.10837241022256756,-0.9934749434564646,-0.024899889333936352,-0.0023964426410755615,0.025014944056988068
3.4,-0.1332961999359613,-0.990438638638544,-0.024832515834539343,-0.0030090349459426973,0.02501415867021219
3.45,-0.15813515236932904,-0.9867772762041671,-0.02474990398415396,-0.0036195160170035727,0.025013169399781897
3.5,-0.18287345359540952,-0.9824932473593897,-0.024652110327417244,-0.004227510404518853,0.025011964893135983
3.5500000000000003,-0.20749536045390649,-0.9775893499666544,-0.024539200620574835,-0.0048326448576906005,0.02501053424893966
3.6,-0.2319852115722622,-0.9720687861686959,-0.024411249779771837,-0.005434548560656614,0.025008867104859937
3.65,-0.2563274382846138,-0.9659351596758411,-0.024268341824161346,-0.006032853365094516,0.025006953725295513
3.7,-0.28050657543607516,-0.9591924727225348,-0.024110569813874685,-0.006627194019237208,0.02500478508842535
3.75,-0.3045072720598924,-0.9518451226995499,-0.023938035782893996,-0.007217208393108132,0.025002352971923738
3.8000000000000003,-0.32831430191547284,-0.9438978984689719,-0.02375085066687462,-0.007802537699794148,0.024999650036688265
3.85,-0.3519125738757648,-0.9353559763695983,-0.02354913422596231,-0.008382826712582614,0.024996669907921296
3.9,-0.37528714215299513,-0.9262249159209605,-0.02333301496265538,-0.008957723977799628,0.024993407252912644
3.95,-0.39842321635231265,-0.9165106552346562,-0.02310263003476365,-0.009526882023194589,0.02498985785487848
4.0,-0.42130617134346365,-0.9062195061421524,-0.022858125163516596,-0.010089957561727592,0.02498601868222415
4.05,-0.4439215569412337,-0.8953581490486311,-0.022599654536878844,-0.010646611690627306,0.024981887952620206
4.1,-0.4662551073860052,-0.8839336275228168,-0.022327380708130597,-0.0111965100855963,0.024977465191301177
4.15,-0.4882927506164235,-0.8719533426330655,-0.02204147448977641,-0.011739323190053108,0.024972751283028123
4.2,-0.5100206173268252,-0.8594250470402637,-0.021742114842846015,-0.012274726399312114,0.02496774851718662
4.25,-0.5314250498027362,-0.8463568388583212,-0.02142948876165529,-0.012802400239611874,0.02496246062552978
4.3,-0.552492610528434,-0.8327571552932422,-0.02110379115409918,-0.013322030541916902,0.024956892812119096
4.3500000000000005,-0.5732100905612297,-0.8186347660718714,-0.020765224717549227,-0.013833308610428086,0.024951051775058724
4.4,-0.5935645176678231,-0.8039987666715351,-0.02041399981043416,-0.014335931385748735,0.02494494571967038
4.45,-0.6135431642187331,-0.7888585713618236,-0.020050334319583214,-0.014829601602666664,0.02493858436280757
4.5,-0.6331335548374973,-0.7732239060697604,-0.019674453523415125,-0.01531402794252249,0.024931978928063078
4.55,-0.6523234738019731,-0.757104801079577,-0.019286589951061254,-0.015788925180147885,0.024925142131684723
4.6000000000000005,-0.6711009721957326,-0.7405115835781975,-0.018886983237509525,-0.016254014325368583,0.024918088159071372
4.65,-0.6894543748081584,-0.72345487005743,-0.01847587997486422,-0.01670902275907763,0.02491083263178818
4.7,-0.7073722867824724,-0.7059455585836771,-0.01805353355981535,-0.01715368436389686,0.024903392565102024
4.75,-0.7248436000115005,-0.6879948209457672,-0.017620204037415963,-0.017587739649454964,0.024895786316105385
4.8,-0.7418574992815624,-0.6696140946912703,-0.01717615794126862,-0.01801093587232061,0.024888033522563618
4.8500000000000005,-0.7584034681653884,-0.6508150750613707,-0.01672166813022224,-0.01842302715064055,0.024880155032686774
4.9,-0.7744712946654958,-0.6316097068340564,-0.016257013621686196,-0.018823774573539825,0.024872172826094927
4.95,-0.7900510766099231,-0.6120101760850502,-0.015782479421667734,-0.01921294630535571,0.024864109926314416
5.0,-0.8051332268026691,-0.5920289018755228,-0.015298356351641187,-0.019590317684777776,0.02485599030520243
5.05,-0.8197084779315986,-0.5716785278752448,-0.014804940872360912,-0.019955671318983903,0.024847838779769548
5.1000000000000005,-0.8337678872369457,-0.5509719139294048,-0.014302534904727621,-0.02030879717286134,0.02483968090192329
5.15,-0.8473028409438925,-0.5299221275769012,-0.013791445647822984,-0.02064949265341457,0.024831542841722055
5.2,-0.860305058462994,-0.5085424355274406,-0.013271985394224584,-0.02097756268946534,0.024823451264781034
5.25,-0.8727665963624966,-0.48684629510433897,-0.012744471342716798,-0.021292819806755993,0.024815433204526373
5.3,-0.8846798521168004,-0.46484734565941116,-0.012209225408511692,-0.021595084198572662,0.024807515930042056
5.3500000000000005,-0.8960375676355237,-0.44255939996588944,-0.011666574031094761,-0.021884183792008627,0.02479972681029829
5.4,-0.9068328325777628,-0.4199964355947945,-0.01111684797981183,-0.022159954309991105,0.024792093175590064
5.45,-0.9170590874562418,-0.3971725862797104,-0.010560382157309403,-0.022422239329197513,0.024784642177046463
5.5,-0.926710126536122,-0.37410213327442365,-0.009997515400945067,-0.02267089033398802,0.024777400645100877
5.55,-0.9357801005332769,-0.350799496707406,-0.009428590282280639,-0.022905766766483815,0.02477039494783382
5.6000000000000005,-0.9442635191168087,-0.3272792269366429,-0.008853952904770201,-0.02312673607291789,0.024763650850112753
5.65,-0.952155253220568,-0.3035559959078494,-0.008273952699756799,-0.023333673746386133,0.024757193374463964
5.7,-0.9594505371683257,-0.2796445885186561,-0.007688942220886748,-0.023526463366124482,0.024751046664610612
5.75,-0.9661449706171618,-0.25555989399091766,-0.00709927693705333,-0.023704996633434023,0.024745233852604742
5.8,-0.9722345203234654,-0.23131689725286916,-0.006505315023975999,-0.023869173404375443,0.024739776930467902
5.8500000000000005,-0.977715521735778,-0.20693067033246054,-0.005907417154525621,-0.024018901719345398,0.02473469662723109
5.9,-0.9825846804184932,-0.18241636376281473,-0.005305946287898229,-0.024154097829649016,0.02473001229223949
5.95,-0.9868390733101962,-0.1577891980004061,-0.004701267457744312,-0.024274686221170162,0.024725741785546377
6.0,-0.9904761498201671,-0.13306445485622087,-0.004093747559356542,-0.024380599635240457,0.024721901376181094
6.05,-0.9934937327662722,-0.1082574689398595,-0.003483755136017397,-0.024471779086797575,0.024718505649022365
6.1000000000000005,-0.995890019157193,-0.08338361911627182,-0.002871660164607122,-0.024548173879918107,0.024715567420953235
6.15,-0.9976635808215744,-0.058458319974564445,-0.002257833840573505,-0.0246097416208015,0.024713097666910325
6.2,-0.9988133648863687,-0.03349701330811477,-0.0016426483623600183,-0.024656448228270695,0.024711105456368343
6.25,-0.9993386941062735,-0.008515159605042297,-0.0010264767153906524,-0.02468826794185134,0.024709597900732495
6.3,-0.9992392670458025,0.016471770452057426,-0.0004096924557090246,-0.024705183327476843,0.024708580112027978
6.3500000000000005,-0.9985151581151452,0.04144830447832304,0.00020733050663338914,-0.02470718528086021,0.024708055173196783
6.4,-0.9971668174605899,0.06639897687206675,0.0008242181243438191,-0.024694273028561715,0.024708024120225547
6.45,-0.9951950707098953,0.09130833729477057,0.0014405964297134661,-0.024666454126772708,0.024708485936242343
6.5,-0.9926011185726035,0.1161609591469751,0.0020560917514085655,-0.024623744457824816,0.024709437557631064
6.55,-0.9893865362948979,0.14094144804136863,0.002670330931130042,-0.024566168224423885,0.024710873892123758
6.6000000000000005,-0.9855532729682256,0.1656344502743228,0.0032829415400485633,-0.024493757941596844,0.024712787848741688
6.65,-0.9811036506905252,0.19022466129702456,0.0038935520949180402,-0.024406554426331918,0.024715170379371106
6.7,-0.9760403635785179,0.2146968341872204,0.004501792273772898,-0.02430460678487798,0.02471801053166978
6.75,-0.9703664766291857,0.23903578812243,0.005107293131112467,-0.02418797239766457,0.0247212955129235
6.8,-0.9640854244281802,0.263226416855283,0.0057096873124744905,-0.024056716901789527,0.024725010764387507
6.8500000000000005,-0.9572010097026078,0.2872536971914105,0.0063086092683008665,-0.02391091417101565,0.024729140045577178
6.9,-0.9497174017153068,0.31110269747006014,0.0069036954669951705,-0.02375064629320597,0.024733665527899178
6.95,-0.9416391344974434,0.3347585860473187,0.007494584607072641,-0.02357600354512094,0.02473856789695243
7.0,-0.9329711049159906,0.35820663978150774,0.00808091782830104,-0.023387084364492623,0.02474382646276943
7.05,-0.9237185705724129,0.3814322525199851,0.008662338921728293,-0.023183995319281316,0.024749419277214302
7.1000000000000005,-0.9138871475286541,0.40442094358620917,0.009238494538494752,-0.022966851074017785,0.024755323257713867
7.15,-0.9034828078563457,0.42715836626554793,0.009809034397323094,-0.02273577435312346,0.024761514316455166
7.2,-0.8925118770049985,0.44963031628789973,0.010373611490578988,-0.02249089590109782,0.024767967494154445
7.25,-0.8809810309848096,0.47182274030477345,0.01093188228879501,-0.022232354439459256,0.02477465709748197
7.3,-0.8688972933596291,0.49372174435803656,0.011483506943547939,-0.021960296620317437,0.02478155683920684
7.3500000000000005,-0.8562680320455704,0.5153136023370816,0.012028149488577703,-0.02167487697645585,0.024788639980121298
7.4,-0.8431009559107403,0.5365847644207097,0.012565478039037369,-0.02137625786779984,0.024795879471803475
7.45,-0.8294041111715583,0.5575218654995447,0.01309516498876051,-0.02106460942414293,0.024803248099282287
7.5,-0.8151858775812122,0.5781117335743318,0.013616887205431267,-0.020740109484004392,0.02481071862268255
7.55,-0.8004549644058715,0.5983413981249806,0.014130326223543599,-0.020402943529491752,0.02481826391695022
7.6000000000000005,-0.7852204061844212,0.6181980984447515,0.014635168435034021,-0.020053304617042057,0.024825857108782698
7.65,-0.7694915582676397,0.6376692919334945,0.015131105277471486,-0.019691393303917483,0.02483347170992191
7.7,-0.7532780921329534,0.6567426623433913,0.015617833419689326,-0.019317417570333745,0.024841081746007028
7.75,-0.7365899904711518,0.6754061279701892,0.016095054944743274,-0.018931592737105284,0.024848661880228527
7.8,-0.7194375420417245,0.6936478497824723,0.0165624775300797,-0.01853414137869062,0.02485618753106934
7.8500000000000005,-0.7018313362937997,0.7114562394810727,0.017019814624798846,-0.018125293231532225,0.02486363498347626
7.9,-0.683782257750033,0.7288199674803251,0.017466785623899476,-0.01770528509758636,0.024870981492857797
7.95,-0.6653014801511722,0.7457279708024603,0.017903116039390692,-0.017274360742947525,0.02487820538136493
8.0,-0.6464004603594594,0.7621694608760702,0.018328537668159596,-0.016832770791478602,0.02488528612597413
8.05,-0.6270909320194928,0.7781339312292301,0.018742788756483126,-0.016380772613365308,0.024892204437954653
8.1,-0.6073848989756528,0.7936111650675503,0.019145614161076522,-0.015918630208522612,0.024898942333370356
8.15,-0.5872946284457166,0.8085912427271312,0.019536765506570426,-0.015446614084789456,0.024905483194331644
8.2,-0.5668326439508404,0.8230645489921657,0.019916001339311595,-0.014965001130858227,0.024911811820781907
8.25,-0.5460117180026437,0.8370217802666893,0.020283087277386258,-0.014474074483894298,0.02491791447267183
8.3,-0.5248448645487367,0.8504539515898282,0.02063779615676468,-0.013974123391813253,0.024923778902441605
8.35,-0.5033453311786295,0.8633524034837208,0.020979908173470653,-0.013465443070192077,0.02492939437779916
8.4,-0.48152659109260343,0.875708808623227,0.021309211021681485,-0.012948334553803842,0.02493475169484914
8.45,-0.4594023348367558,0.8875151783164457,0.02162550002766772,-0.012423104542776026,0.0249398431816922
8.5,-0.4369864618080892,0.8987638687850802,0.021928578279483763,-0.01189006524338317,0.024944662692675475
8.55,-0.41429307153417466,0.9094475872336983,0.02221825675232606,-0.01134953420349886,0.024949205593538908
8.6,-0.3913364547325798,0.9195593976970247,0.02249435442947556,-0.010801834142741384,0.024953468737755884
8.65,-0.36813108415592416,0.9290927266545215,0.02275669841874839,-0.010247292777362544,0.02495745043442643
8.700000000000001,-0.3446916052290846,0.9380413684016893,0.023005124064378827,-0.0096862426399373,0.024961150408128255
8.75,-0.3210328264857296,0.9463994901677234,0.023239475054263874,-0.00911902089392739,0.02496456975118212
8.8,-0.2971697098120133,0.9541616369694367,0.02345960352250138,-0.008545969143203158,0.024967710868830963
8.85,-0.27311736050589164,0.9613227361916645,0.023665370147157045,-0.007967433236617675,0.024970577417871457
8.9,-0.24889101716114773,0.9678781018847166,0.02385664424319996,-0.007383763067742688,0.024973174239314604
8.950000000000001,-0.22450604138580724,0.9738234387698413,0.02403330385054714,-0.006795312369883325,0.02497550728567917
9.0,-0.1999779073652095,0.9791548459441186,0.02419523581716354,-0.006202438506503334,0.02497758354355178
9.05,-0.17532219128054197,0.9838688202766503,0.02434233587716409,-0.005605502257200985,0.024979410952065212
9.1,-0.15055456059417774,0.9879622594884826,0.02447450872387021,-0.005004867599388119,0.024980998317965675
9.15,-0.12569076321363687,0.9914324649092059,0.024591668077772022,-0.004400901485834237,0.024982355227946975
9.200000000000001,-0.1007466165464529,0.9942771439038119,0.024693736749354857,-0.0037939736182469965,0.024983491958939463
9.25,-0.07573799645864078,0.9964944119639934,0.024780646696745984,-0.0031844562170721957,0.02498441938703794
9.3,-0.05068082614983915,0.9980827944587253,0.02485233907814374,-0.0025727237877019764,0.024985148895750812
9.35,-0.02559106495853558,0.9990412280396725,0.024908764298990575,-0.0019591528832911447,0.024985692284240902
9.4,-0.00048469711107195727,0.999369061697653,0.024949882053855177,-0.0013441218643893695,0.024986061676214887
9.450000000000001,0.02462227957162823,0.9990660574671317,0.024975661362989045,-0.0007280106556031285,0.024986269430096512
9.5,0.04971386499547409,0.9981323907764523,0.024986080603526473,-0.00011120049950837559,0.02498632805109652
9.55,0.07477406812847948,0.9965686504422892,0.024981127535294363,0.0005059262919548575,0.024986250105758837
9.6,0.09978691833551434,0.9943758383075626,0.024960799321205762,0.0011229865883756554,0.024986048139535345
9.65,0.1247364766981102,0.9915553685228347,0.024925102542205382,0.001739596693811,0.024985734597897487
9.700000000000001,0.14960684730490298,0.9881090664719967,0.02487405320674152,0.0023553726015269616,0.024985321751457037
9.75,0.17438218849835302,0.9840391673438204,0.024807676754737273,0.002969930250294054,0.024984821625521837
9.8,0.19904672406349247,0.9793483143517326,0.02472600805603535,0.0035828857819836983,0.024984245934465705
9.85,0.22358475434461145,0.9740395566049285,0.02462909140329191,0.004193855800212772,0.024983606021242926
9.9,0.2479806672760041,0.9681163466346958,0.024516980499295585,0.004802457629777343,0.024982912802326444
9.950000000000001,0.2722189493131593,0.9615825375805619,0.024389738438687927,0.005408309576616088,0.024982176718295158
10.0,0.29628419625108293,0.9544423800415787,0.0242474376840649,0.006011031188045024,0.024981407690245566
10.05,0.32016112391680446,0.9467005185987735,0.024090160036436343,0.006610243513001064,0.02498061508214494
10.1,0.34383457872350515,0.9383619880154391,0.023917996600024027,0.007205569362033389,0.024979807669192236
10.15,0.36728954807416336,0.9294322091225942,0.023731047741379574,0.007796633566782951,0.024978993612199896
10.200000000000001,0.39051117060308027,0.9199169843975252,0.02352942304280443,0.008383063238690053,0.0249781804379569
10.25,0.41348474624417975,0.9098224932439161,0.02331324125005525,0.008964488026672785,0.02497737502548331
10.3,0.4361957461155215,0.8991552869825705,0.023082630214320627,0.009540540373519776,0.024976583598038952
10.35,0.45862982221005977,0.8879222835622543,0.02283772682845575,0.010110855770745553,0.024975811720702616
10.4,0.48077281688328866,0.8761307620005989,0.02257867695746533,0.010675073011657968,0.024975064303296685
10.450000000000001,0.5026107721290575,0.8637883565654305,0.02230563536322494,0.011232834442391315,0.0249743456083903
10.5,0.5241299386354996,0.8509030507072316,0.022018765623436444,0.011783786210664005,0.02497365926408186
10.55,0.5453167846136995,0.837483170753756,0.021718240044812855,0.012327578512022593,0.02497300828122623
10.6,0.5661580043924072,0.8235373793780703,0.021404239570494827,0.012863865833340241,0.024972395074748334
10.65,0.586640526772834,0.809074668851503,0.021076953681700372,0.013392307193341871,0.024971821488657557
10.700000000000001,0.6067515231382467,0.794104354093149,0.020736580293615914,0.01391256637993506,0.024971288824361455
10.75,0.626478415313816,0.778636065527667,0.020383325645540348,0.0144243121841315,0.02497079787186279
10.8,0.6458088831728767,0.7626797417631926,0.020017404185297107,0.014927218630349959,0.02497034894341321
10.85,0.6647308719864685,0.7462456221011623,0.019639038447934017,0.015420965202897225,0.024969941909191492
10.9,0.6832325995137297,0.7293442388898389,0.019248458928738166,0.015905237068435236,0.024969576234578877
10.950000000000001,0.7013025628313999,0.7119864097332045,0.018845903950593344,0.01637972529424137,0.024969251018598863
11.0,0.7189295449013762,0.6941832295667864,0.018431619525718146,0.016844127062085563,0.02496896503310695
11.05,0.7361026208759057,0.6759460626117658,0.018005859211825848,0.017298145877548594,0.024968716762321708
11.1,0.7528111641406454,0.6572865342185207,0.01756888396275317,0.0177414917746167,0.02496850444230646
11.15,0.7690448520964218,0.6382165226104662,0.017120961973611903,0.018173881515394636,0.024968326100030566
11.200000000000001,0.7847936716811154,0.6187481505387757,0.01666236852052505,0.0185950387847873,0.024968179591662823
11.25,0.8000479246336292,0.598893776858191,0.016193385795013022,0.019004694380008885,0.02496806263977385
11.3,0.8147982325024384,0.5786659880337788,0.0157143027331047,0.019402586394784017,0.02496797286915219
11.35,0.8290355414016904,0.5580775895880735,0.015225414839254103,0.019788460398115732,0.02496790784097005
11.4,0.842751126518267,0.5371415974975994,0.014727024005150358,0.020162069607502553,0.0249678650850659
11.450000000000001,0.8559365963736463,0.5158712295473218,0.014219438323516501,0.020523175056493217,0.02496784213014323
11.5,0.8685838968447444,0.4942798966510711,0.013702971896999941,0.020871545756476984,0.024967836531719814
11.55,0.8806853149482621,0.47238119414549706,0.013177944642263073,0.02120695885261492,0.02496784589769515
11.6,0.8922334823933276,0.45018889306457577,0.012644682089392918,0.021529199773823428,0.024967867911437947
11.65,0.9032213789074751,0.4277169314011712,0.01210351517675279,0.02183806237673047,0.02496790035232951
11.700000000000001,0.9136423353411912,0.4049794053616063,0.011554780041407753,0.022133349083531078,0.02496794111373144
11.75,0.9234900365564009,0.3819905606186521,0.01099881780526335,0.022414871013675897,0.02496798821837887
11.8,0.9327585241043829,0.3587647835677971,0.010435974357063449,0.022682448109331392,0.024968039831228184
11.85,0.9414421986986509,0.3353165925911089,0.009866600130398346,0.022935909254560755,0.024968094269820083
11.9,0.9495358224883679,0.311660629332465,0.009291049877885609,0.023175092388175462,0.024968150012242125
11.950000000000001,0.9570345211378145,0.28781164998738346,0.008709682441685648,0.023399844610217675,0.02496820570280012
12.0,0.9639337857173862,0.2637845166101747,0.00812286052052998,0.023610022282036035,0.024968260155529914
12.05,0.9702294744114655,0.23959418844061853,0.0075309504334347315,0.023805491119924728,0.024968312355697287
12.1,0.9759178140483737,0.21525571325188367,0.006934321880288601,0.023986126282298716,0.02496836145945165
12.15,0.9809954014574194,0.1907842187209337,0.006333347699503299,0.02415181245038448,0.02496840679181094
12.200000000000001,0.985459204657841,0.16619490382222246,0.005728403622921337,0.024302443902408245,0.024968447843163943
12.25,0.9893065638841748,0.14150303024505267,0.005119868028183723,0.02443792458126881,0.0249684842644843
12.3,0.9925351924522966,0.11672391383458347,0.004508121688759914,0.024558168155684124,0.0249685158614509
12.35,0.9951431774700751,0.09187291605610928,0.003893547521851596,0.024663098074807228,0.02496854258767373
12.4,0.9971289803962105,0.06696543548190009,0.0032765303343819845,0.024752647616305207,0.024968564537215694
12.450000000000001,0.9984914374504864,0.04201689929959895,0.002657456567288774,0.024826759927903654,0.024968581936601623
12.5,0.9992297598782586,0.017042754840912323,0.0020367140383400852,0.024885388062396003,0.02496859513649122
12.55,0.999343534071596,-0.00794153887089463,0.0014146916836960861,0.024928495006123225,0.024968604603185767
12.6,0.9988327215490749,-0.03292051955636863,0.0007917792984421708,0.024956053700930198,0.0249686109101238
12.65,0.9976976587957834,-0.057878730099920304,0.00016836727632107954,0.02496804705960553,0.02496861472950416
12.700000000000001,0.9959390569646516,-0.08280072695647722,-0.0004551536511085232,0.02496446797481581,0.024968616824159916
12.75,0.9935580014397705,-0.10767108854672025,-0.001078392675654571,0.024945319321545346,0.024968618039786842
12.8,0.9905559512619133,-0.13247442364290776,-0.0017009591737875416,0.024910613953053197,0.024968619297609164
12.85,0.9869347384160072,-0.1571953797472722,-0.0023224629678155386,0.02486037469036221,0.024968621587546168
12.9,0.9826965669798744,-0.18181865146491302,-0.0029425145867093554,0.02479463430529479,0.024968625961920666
12.950000000000001,0.9778440121330929,-0.2063289888730096,-0.0035607255263470096,0.024713435497071223,0.02496863352972844
13.0,0.9723800190244198,-0.23071120588803384,-0.004176708508946839,0.02461683086248937,0.02496864545146809
13.05,0.9663079014957784,-0.2549501886324649,-0.004790077741461932,0.024504882859702315,0.024968662934506152
13.1,0.9596313406604207,-0.2790309038022868,-0.00540044917270895,0.024377663765614933,0.024968687228935124
13.15,0.9523543833324852,-0.302938407036296,-0.0060074407490064985,0.024235255626920194,0.02496871962386119
13.200000000000001,0.9444814403048036,-0.32665785128795216,-0.00661067266810219,0.02407775020479641,0.02496876144403977
