M,M_abs,E_Ising,E_defrag,E_total,E_bind,n_walls,var_M,Phi_max,Phi_var,sweep
0.59228515625,0.59228515625,-2792.0,659.5162445398059,-2132.483755460194,-642.448311626644,1213,0.043058156967163086,10.53571794053931,14.422007348485806,0
0.00048828125,0.00048828125,-7728.0,173225.22047343268,165497.22047343268,-172048.75137431984,128,0.9526973962783813,127.44313699892433,8616.21391493516,100
0.00048828125,0.00048828125,-7712.0,173126.2072625786,165414.2072625786,-171864.52581442415,128,0.9494014978408813,127.43696426045507,8608.045387961902,200
0.0009765625,0.0009765625,-7708.0,173101.2311791291,165393.2311791291,-171818.288568192,128,0.9486074447631836,127.44576576325267,8606.013634401712,300
0.0,0.0,-7704.0,173149.5652099607,165445.5652099607,-171908.59296589065,128,0.9500732421875,127.35000165216664,8610.038325699239,400
-0.0009765625,0.0009765625,-7720.0,173151.5870132412,165431.5870132412,-171911.25234670858,128,0.9503164291381836,127.54819685230363,8610.104702467663,500
0.0009765625,0.0009765625,-7720.0,173248.49936896854,165528.49936896854,-172093.51887861436,128,0.9532461166381836,127.48103461499711,8618.284273885938,600
0.00048828125,0.00048828125,-7720.0,173104.84825352795,165384.84825352795,-171844.1640333669,128,0.9494014978408813,127.62321846382568,8606.991453457227,700
-0.00048828125,0.00048828125,-7732.0,173328.7844655863,165596.7844655863,-172238.31513725474,128,0.9557491540908813,127.660511480572,8624.680495385152,800
-0.001953125,0.001953125,-7708.0,173103.29983587115,165395.29983587115,-171820.53126540795,128,0.9487266540527344,127.57772754104285,8606.0718186985,900
-0.0009765625,0.0009765625,-7732.0,173249.7956562154,165517.7956562154,-172094.607685668,128,0.9534902572631836,127.46439516805728,8618.289705520812,1000
0.00048828125,0.00048828125,-7720.0,173224.24293965002,165504.24293965002,-172048.27015750748,128,0.9524532556533813,127.5911431525522,8616.262541246568,1100
-0.00048828125,0.00048828125,-7716.0,173177.8376676343,165461.8376676343,-171959.93483424478,128,0.9512325525283813,127.62624028624592,8612.227277294693,1200
-0.0009765625,0.0009765625,-7708.0,173183.94267806975,165475.94267806975,-172000.95925461975,129,0.9516592025756836,127.4395512213369,8614.142915106606,1300
0.001953125,0.001953125,-7708.0,173055.28571355023,165347.28571355023,-171729.27580594848,128,0.9471397399902344,127.30824788105195,8601.998271357228,1400
-0.00146484375,0.00146484375,-7692.0,173004.68461329222,165312.68461329222,-171659.11858791712,128,0.9462257623672485,127.3280081426045,8598.794627487185,1500
-0.00048828125,0.00048828125,-7712.0,173173.66733282607,165461.66733282607,-171954.78319312417,128,0.9509884119033813,127.3463291338341,8612.076563912004,1600
0.00146484375,0.00146484375,-7728.0,173273.28773287265,165545.28773287265,-172139.32300070167,128,0.9541603326797485,127.47838126253386,8620.340772955997,1700
0.0,0.0,-7712.0,173103.09193190758,165391.09193190758,-171820.0439982739,128,0.94873046875,127.38744880529016,8606.02221424629,1800
0.0,0.0,-7708.0,173148.9398353302,165440.9398353302,-171908.20984189463,128,0.9500732421875,127.32094682932296,8610.033510424233,1900
-0.001953125,0.001953125,-7724.0,173201.18056750583,165477.18056750583,-172003.54969760514,128,0.9519004821777344,127.44143258998652,8614.188374550533,2000
