E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2381.7385521830815,-60.50077484303144,2321.23777734005,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2352.7071278403314,-31.892306515818515,2320.814821324513,0.00022615177076016892,1.7730921329147737,0.042189031165614996,4171.800132663682,100,0.5
2369.877378180993,-44.46176789590643,2325.4156102850866,0.0002253917852751571,1.811556187061865,0.04582908053258796,4171.800132663679,200,1.0
2378.6926368026575,-47.58892451240401,2331.1037122902535,0.00022468379481422446,1.8911971943736454,0.049242248212058796,4171.800132663679,300,1.5
2385.6382949891267,-45.45946663460306,2340.178828354524,0.00022330515872126332,2.0767482501600116,0.05595065191238627,4171.800132663671,400,2.0
2413.508415169287,-66.8055082169812,2346.702906952306,0.0002221926416044159,2.065380086850518,0.061424822480139855,4171.800132663679,500,2.5
2431.2307323251052,-66.7290536563655,2364.5016786687397,0.0002197348048852668,2.1651776105149674,0.073715181104985,4171.800132663689,600,3.0
2487.2069806233267,-97.39895037107206,2389.8080302522544,0.00021640137062329374,2.2558538169752618,0.09083003071799907,4171.80013266368,700,3.5
2544.513279079238,-119.08086827286353,2425.4324108063747,0.00021185590824513041,2.3743769614855745,0.11503572435758061,4171.80013266368,800,4.0
2653.573708364738,-164.9356741421599,2488.6380342225784,0.00020498206151821265,2.5438168562620165,0.15367984767941817,4171.80013266368,900,4.5
2813.1391337648856,-228.17597721982077,2584.963156545065,0.00019565504104934487,2.792538317445892,0.21045732380842547,4171.80013266368,1000,5.0
