E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2352.5667934589173,-60.50077484303144,2261.8156311943703,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2334.2022133315195,-47.37628384063138,2263.1377875705725,0.00022571972889074286,1.7935276640482565,0.04425534544078352,4171.80013266368,100,0.5
2347.775917848895,-53.446130040138875,2267.6067227886865,0.00022433404514902945,1.8541949210096074,0.05093631458412258,4171.800132663682,200,1.0
2365.068088219481,-60.26618714813049,2274.6688074972853,0.0002224831942401375,2.03230259338749,0.05998986845079003,4171.80013266368,300,1.5
2389.416545372329,-68.49412897370877,2286.675351911766,0.00021918120035471314,2.212727163824038,0.0765215033200611,4171.800132663679,400,2.0
2447.943648397866,-94.74691143994978,2305.8232812379415,0.00021426721274353592,2.6128594092203623,0.10206704334819525,4171.800132663684,500,2.5
2559.3937452047335,-138.59733054638264,2351.4977493851593,0.00020486911743465764,3.089627003491062,0.15433646326162054,4171.800132663695,600,3.0
2781.1055593218334,-225.9912402102332,2442.1186990064834,0.00019009477579084877,3.654303281390594,0.24695576687604387,4171.800132663686,700,3.5
3177.654799699368,-374.9002484322062,2615.304427051059,0.00016977241473047723,4.3587448979144625,0.400692237842116,4171.800132663684,800,4.0
3789.1493768929067,-578.6224776051454,2921.215660485189,0.000145705643532476,4.595693709001084,0.6382200026794989,4171.80013266368,900,4.5
4707.121978988169,-872.0386323715909,3399.0640304307826,0.00012253693342193577,5.224608416470177,0.9550297438815264,4171.800132663682,1000,5.0
