M,M_abs,E_Ising,E_defrag,E_total,E_bind,n_walls,var_M,Phi_max,Phi_var,sweep
0.59228515625,0.59228515625,-2792.0,206.0686074632613,-2585.9313925367387,-1030.3430373163062,1213,0.6491982936859131,10.682110663796502,16.82281630655946,0
0.00146484375,0.00146484375,8168.0,21.560952412362596,8189.560952412363,-107.80476206181297,6,0.9999977350234985,1.5843175151198357,0.05548094303910218,100
-0.00048828125,0.00048828125,8184.0,20.984137072923723,8204.984137072925,-104.9206853646186,2,0.9999996423721313,1.2184539066858988,0.018025329097631028,200
0.0009765625,0.0009765625,8176.0,21.201024454711785,8197.201024454711,-106.00512227355895,4,0.9999990463256836,1.1767758220882032,0.030559565672470743,300
0.0,0.0,8192.0,20.750578409950776,8212.75057840995,-103.75289204975388,0,1.0,0.05066059182116889,0.002566495563671084,400
0.00048828125,0.00048828125,8184.0,20.984137040375167,8204.984137040376,-104.92068520187583,2,0.9999996423721313,1.2184537439431216,0.018025326081865654,500
0.00048828125,0.00048828125,8184.0,20.98413706808323,8204.984137068082,-104.92068534041613,2,0.9999996423721313,1.2184538824834126,0.018025328375754195,600
0.0009765625,0.0009765625,8176.0,21.244719187182838,8197.244719187183,-106.22359593591418,4,0.9999990463256836,1.2860126181652332,0.04377864543695463,700
-0.00048828125,0.00048828125,8184.0,20.984137056807107,8204.984137056807,-104.92068528403553,2,0.9999996423721313,1.2184538261028153,0.018025328025083803,800
0.00048828125,0.00048828125,8184.0,20.984137039915666,8204.984137039915,-104.92068519957832,2,0.9999996423721313,1.2184537416456085,0.018025326336495878,900
0.0,0.0,8176.0,21.25977548900313,8197.259775489003,-106.29887744501563,4,1.0,1.323653304093059,0.047842375505306484,1000
