E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2352.5667934589173,-60.50077484303144,2307.191212326644,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2331.0906604630886,-32.395147190940406,2306.7943000698833,0.00022623774127121635,1.7773956070596415,0.04177880391002231,4171.8001326636795,100,0.5
2342.1527619284243,-44.8836468375968,2308.4900268002266,0.00022566861532844891,1.8110614270279792,0.0445003281976193,4171.800132663675,200,1.0
2347.834740295848,-49.8739260465926,2310.4292957609036,0.00022524319220160004,1.8798797534760878,0.04654365724839295,4171.80013266368,300,1.5
2342.840216946743,-39.31617724918803,2313.353084009852,0.00022431875294674346,2.0411734021223937,0.051010505258173404,4171.800132663681,400,2.0
2361.6151265347344,-63.124952588384474,2314.271412093446,0.0002239142558607872,2.017136008999946,0.0529766166649589,4171.800132663677,500,2.5
2360.2530030538915,-55.117736579345575,2318.914700619382,0.0002225983838261388,2.0592138483965527,0.059422017899891946,4171.80013266368,600,3.0
2375.1541223990052,-66.82442863669925,2325.0358009214806,0.00022098853891356414,2.1920698652104953,0.0674117521471906,4171.800132663679,700,3.5
2396.1934406824093,-86.42768929910767,2331.3726737080788,0.00021917615089021492,2.1807147411257617,0.07654716521829727,4171.800132663677,800,4.0
2410.423655312013,-89.44670568837239,2343.3386260457337,0.00021624371281616677,2.3683919405107914,0.09165256126773008,4171.80013266368,900,4.5
2452.996785930149,-124.86057043070504,2359.35135810712,0.000212369305602819,2.4710513404477252,0.11224985110258308,4171.8001326636795,1000,5.0
