time,energy
1.860000000000000142e+01,9.860174029333783428e-04
1.869999999999999929e+01,9.860058489389858169e-04
1.880000000000000071e+01,9.859939000785870791e-04
1.890000000000000213e+01,9.859815609549961359e-04
1.900000000000000000e+01,9.859688363213602990e-04
1.910000000000000142e+01,9.859557310793304850e-04
1.919999999999999929e+01,9.859422502771701506e-04
1.930000000000000071e+01,9.859283991078119681e-04
1.940000000000000213e+01,9.859141829068585570e-04
1.950000000000000000e+01,9.858996071505257523e-04
1.960000000000000142e+01,9.858846774535331807e-04
1.969999999999999929e+01,9.858693995669421447e-04
1.980000000000000071e+01,9.858537793759399471e-04
1.990000000000000213e+01,9.858378228975728241e-04
2.000000000000000000e+01,9.858215362784272708e-04
