E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2420.6342304819673,-60.50077484303144,2402.483998029058,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2411.8158370208776,-37.9091377286846,2400.4430957022723,0.00022625877181452387,1.7174317566267066,0.04167849949187489,4171.8001326636795,50,0.25
2410.934582684936,-47.37969464143055,2396.720674292507,0.000226584303601397,1.7438590727429144,0.0401282621013724,4171.800132663682,100,0.5
2412.076747013954,-35.25581452003984,2401.500002657942,0.00022615780323523895,1.8084930176364862,0.04216023570577852,4171.8001326636795,150,0.75
2410.1683918728268,-39.298440974157096,2398.3788595805795,0.00022639081246639386,1.7228063798607323,0.04104916216901565,4171.800132663679,200,1.0
2413.3682979833557,-40.756723884041946,2401.141280818143,0.00022624834511900143,1.9565450441396783,0.04172822690954006,4171.800132663682,250,1.25
2410.8683384629085,-36.49566358602708,2399.9196393871002,0.00022636164952240045,1.838641255219392,0.04118809656193616,4171.8001326636795,300,1.5
2415.7310251522044,-48.841877873946444,2401.0784617900204,0.00022623936377445664,1.7419660981932483,0.04177106477546157,4171.80013266368,350,1.75
2412.5830910235636,-30.74137458769684,2403.3606786472546,0.00022598865131729525,1.8614250039663167,0.04296824949277228,4171.8001326636795,400,2.0
2415.5176061502525,-50.69204340194635,2400.309993129669,0.00022625701341698662,1.8223716012135531,0.0416868853911821,4171.8001326636795,450,2.25
2410.7215459645568,-34.58970069490073,2400.3446357560865,0.00022624880085469928,1.8385795424108855,0.04172605330064537,4171.800132663677,500,2.5
