track_id,frame_index,time,x,y,radius,mass,peak_rho
0,1860,9.3,56.09090909090909,115.27272727272727,2.0690557594074623,69.9533400954594,12.656406669884865
0,1880,9.4,56.4,115.3,1.91049731745428,64.27156676791563,10.10548706764866
0,1920,9.6,56.375,115.0,1.79843682124227,53.09662931812986,9.11260553151297
0,1940,9.700000000000001,56.666666666666664,115.55555555555556,1.8324913891634047,59.08989976008953,10.301069354738402
0,1960,9.8,56.666666666666664,115.55555555555556,1.8324913891634047,60.56026256932698,10.185214355229638
1,1960,9.8,50.125,40.75,1.595893166850463,56.27369361622094,12.819243759231156
