id1,id2,t_start,t_end,min_sep
1.190000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,1.190000000000000036e+01,3.136798714109578778e+00
1.190000000000000000e+02,1.846000000000000000e+03,1.100000000000000089e+00,1.290000000000000036e+01,4.242640687119284770e+00
1.190000000000000000e+02,3.017000000000000000e+03,3.200000000000000178e+00,1.400000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,2.104000000000000000e+03,1.500000000000000000e+00,1.240000000000000036e+01,4.135796452352132668e+00
1.190000000000000000e+02,2.871000000000000000e+03,3.000000000000000000e+00,1.300000000000000000e+01,1.414213562373095145e+00
1.190000000000000000e+02,3.273000000000000000e+03,3.700000000000000178e+00,1.359999999999999964e+01,3.162277660168379523e+00
1.190000000000000000e+02,2.389000000000000000e+03,2.100000000000000089e+00,1.190000000000000036e+01,2.236067977499789805e+00
1.190000000000000000e+02,2.944000000000000000e+03,3.100000000000000089e+00,1.290000000000000036e+01,9.558139185602934074e-01
1.190000000000000000e+02,3.491000000000000000e+03,4.200000000000000178e+00,1.400000000000000000e+01,4.123105625617660586e+00
1.190000000000000000e+02,3.071000000000000000e+03,3.300000000000000266e+00,1.300000000000000000e+01,2.828427124746190291e+00
1.190000000000000000e+02,3.908000000000000000e+03,5.000000000000000000e+00,1.400000000000000000e+01,2.773783976992510780e+00
1.190000000000000000e+02,1.291000000000000000e+03,1.000000000000000056e-01,9.500000000000000000e+00,1.414213562373095145e+00
1.190000000000000000e+02,5.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,2.236067977499789805e+00
1.190000000000000000e+02,8.400000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,4.472135954999579610e+00
1.190000000000000000e+02,3.675000000000000000e+03,4.500000000000000000e+00,1.350000000000000000e+01,7.142857142857153008e-01
1.190000000000000000e+02,3.438000000000000000e+03,4.099999999999999645e+00,1.300000000000000000e+01,4.019635604823608155e+00
2.500000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,1.390000000000000036e+01,4.295755432892917725e+00
2.500000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00,1.240000000000000036e+01,3.586388421490477096e+00
2.500000000000000000e+02,1.230000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,4.123105625617660586e+00
2.500000000000000000e+02,1.690000000000000000e+02,0.000000000000000000e+00,1.190000000000000036e+01,8.089010988089470056e-01
2.500000000000000000e+02,1.846000000000000000e+03,1.100000000000000089e+00,1.290000000000000036e+01,1.902975352636961714e+00
2.500000000000000000e+02,1.670000000000000000e+02,0.000000000000000000e+00,1.120000000000000107e+01,3.431876713662332268e+00
