time,energy
1.669999999999999929e+01,1.995128906733499008e+01
1.680000000000000071e+01,1.995126462360853736e+01
1.689999999999999858e+01,1.995124067128522682e+01
1.700000000000000000e+01,1.995121744429922117e+01
1.710000000000000142e+01,1.995119470823466656e+01
1.719999999999999929e+01,1.995117234452003174e+01
1.730000000000000071e+01,1.995115095098704572e+01
1.740000000000000213e+01,1.995113214398423551e+01
1.750000000000000000e+01,1.995111837516877884e+01
1.760000000000000142e+01,1.995111230163298188e+01
1.769999999999999929e+01,1.995111596721814351e+01
1.780000000000000071e+01,1.995113015936410150e+01
1.790000000000000213e+01,1.995115424228436396e+01
1.800000000000000000e+01,1.995118655570032118e+01
1.810000000000000142e+01,1.995122520357965712e+01
1.819999999999999929e+01,1.995126886435140179e+01
1.830000000000000071e+01,1.995131722913141914e+01
1.840000000000000213e+01,1.995137083728410587e+01
1.850000000000000000e+01,1.995143035975976176e+01
1.860000000000000142e+01,1.995149565148955517e+01
1.869999999999999929e+01,1.995156502625747308e+01
1.880000000000000071e+01,1.995163513363256058e+01
1.890000000000000213e+01,1.995170156500903857e+01
1.900000000000000000e+01,1.995175999562079383e+01
1.910000000000000142e+01,1.995180742591583467e+01
1.919999999999999929e+01,1.995184302987739500e+01
1.930000000000000071e+01,1.995186827596239354e+01
1.940000000000000213e+01,1.995188628776202222e+01
1.950000000000000000e+01,1.995190072195685715e+01
1.960000000000000142e+01,1.995191462452975628e+01
1.969999999999999929e+01,1.995192970634723650e+01
1.980000000000000071e+01,1.995194627271975563e+01
1.990000000000000213e+01,1.995196374724865152e+01
2.000000000000000000e+01,1.995198148162273810e+01
