E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2342.842873884196,-60.50077484303144,2282.342099041164,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2327.572642273608,-44.9088205873568,2282.663821686251,0.0002259784107773548,1.7693509605594633,0.04301720587618013,4171.800132663686,50,0.25
2314.534657074127,-32.03547551796794,2282.4991815561593,0.00022605723345030913,1.7879977800143647,0.04264049700136054,4171.800132663681,100,0.5
2317.345822194966,-33.352922872999926,2283.992899321966,0.00022537951896975977,1.8225834125811258,0.045888032905958685,4171.800132663681,150,0.75
2329.003634599939,-44.81926864170617,2284.184365958233,0.00022524019193037877,1.8381883065716682,0.04655809511436293,4171.800132663684,200,1.0
2340.313288988665,-54.74085569834638,2285.5724332903187,0.00022472452815894956,2.146511429761912,0.049045292809970845,4171.800132663682,250,1.25
2334.581467296931,-48.27003952044613,2286.311427776485,0.00022445364361116222,1.9280174927352665,0.05035642701370989,4171.80013266368,300,1.5
2330.229049246044,-42.63988066264997,2287.589168583394,0.0002238929481420546,2.068876652765039,0.05308038261050609,4171.8001326636795,350,1.75
2336.4543304010754,-46.744844337278955,2289.7094860637962,0.00022293563460088113,2.107076482077674,0.057762845523722975,4171.80013266368,400,2.0
2353.763240016435,-62.78290797474246,2290.9803320416922,0.00022231249516483376,2.108474090886181,0.06083244649138021,4171.800132663686,450,2.25
2361.416436066942,-69.01351744367076,2292.402918623271,0.0002216290481965774,2.229950903296705,0.06421897174819241,4171.800132663684,500,2.5
