frame_index,time,x,y,radius,mass,peak_rho,mean_rho,area,n_pixels
0,0.0,209.16666666666666,6.066666666666666,3.6607528066111086,105.41186022250716,6.072212393921896,3.513728674083572,30.0,30
0,0.0,218.33333333333334,7.8,3.159465496286076,37.10463373560011,3.2616801567908467,2.473642249040007,15.0,15
0,0.0,132.9090909090909,6.636363636363637,2.032789070454354,27.494308940226432,2.9969504786980825,2.4994826309296756,11.0,11
0,0.0,124.86666666666666,9.466666666666667,2.301690200217609,38.557373130419,3.2276991727208593,2.5704915420279333,15.0,15
0,0.0,133.16666666666666,17.066666666666666,3.6607528066111086,105.41186022250716,6.072212393921899,3.513728674083572,30.0,30
0,0.0,198.66666666666666,14.444444444444445,1.4229164972072998,21.48401484611119,2.6853411044762994,2.3871127606790212,9.0,9
0,0.0,75.9090909090909,15.636363636363637,2.032789070454354,27.49430894022644,2.9969504786980825,2.4994826309296765,11.0,11
0,0.0,67.86666666666666,18.466666666666665,2.3016902002176094,38.557373130419,3.227699172720861,2.5704915420279333,15.0,15
0,0.0,142.33333333333334,18.8,3.159465496286076,37.10463373560012,3.2616801567908458,2.4736422490400076,15.0,15
0,0.0,189.9090909090909,20.636363636363637,2.032789070454354,27.49430894022644,2.9969504786980834,2.4994826309296765,11.0,11
0,0.0,181.86666666666667,23.466666666666665,2.3016902002176094,38.557373130419,3.227699172720861,2.5704915420279333,15.0,15
0,0.0,76.16666666666667,26.066666666666666,3.6607528066111086,105.41186022250716,6.072212393921901,3.513728674083572,30.0,30
0,0.0,14.909090909090908,25.636363636363637,2.0327890704543545,27.494308940226436,2.9969504786980825,2.499482630929676,11.0,11
0,0.0,85.33333333333333,27.8,3.159465496286076,37.10463373560012,3.2616801567908467,2.4736422490400076,15.0,15
0,0.0,122.66666666666667,25.444444444444443,1.4229164972072998,21.48401484611119,2.6853411044763003,2.3871127606790212,9.0,9
0,0.0,6.866666666666666,28.466666666666665,2.3016902002176094,38.557373130419,3.227699172720862,2.5704915420279333,15.0,15
0,0.0,190.16666666666666,31.066666666666666,3.6607528066111086,105.41186022250714,6.072212393921899,3.5137286740835716,30.0,30
0,0.0,199.33333333333334,32.8,3.159465496286076,37.10463373560011,3.2616801567908467,2.473642249040007,15.0,15
0,0.0,104.9090909090909,32.63636363636363,2.0327890704543545,27.494308940226443,2.996950478698084,2.4994826309296765,11.0,11
0,0.0,15.166666666666666,36.06666666666667,3.660752806611109,105.41186022250714,6.072212393921896,3.5137286740835716,30.0,30
0,0.0,96.86666666666666,35.46666666666667,2.3016902002176094,38.55737313041901,3.227699172720862,2.5704915420279337,15.0,15
0,0.0,65.66666666666667,34.44444444444444,1.4229164972072998,21.484014846111194,2.6853411044763003,2.3871127606790217,9.0,9
0,0.0,24.333333333333332,37.8,3.159465496286076,37.10463373560011,3.2616801567908458,2.473642249040007,15.0,15
0,0.0,222.9090909090909,36.63636363636363,2.0327890704543545,27.494308940226432,2.9969504786980825,2.4994826309296756,11.0,11
0,0.0,214.86666666666667,39.46666666666667,2.3016902002176094,38.557373130419,3.227699172720861,2.5704915420279333,15.0,15
0,0.0,156.9090909090909,38.63636363636363,2.0327890704543545,27.49430894022644,2.9969504786980834,2.4994826309296765,11.0,11
0,0.0,148.86666666666667,41.46666666666667,2.3016902002176094,38.557373130419,3.227699172720861,2.5704915420279333,15.0,15
0,0.0,179.66666666666666,39.44444444444444,1.4229164972072998,21.48401484611119,2.6853411044762994,2.3871127606790212,9.0,9
0,0.0,105.16666666666667,43.06666666666667,3.6607528066111086,105.41186022250716,6.072212393921896,3.513728674083572,30.0,30
0,0.0,114.33333333333333,44.8,3.159465496286076,37.10463373560012,3.2616801567908476,2.4736422490400076,15.0,15
0,0.0,4.666666666666667,44.44444444444444,1.4229164972072998,21.48401484611119,2.6853411044763003,2.3871127606790212,9.0,9
0,0.0,223.16666666666666,47.06666666666667,3.6607528066111095,105.41186022250716,6.072212393921899,3.513728674083572,30.0,30
0,0.0,157.16666666666666,49.06666666666667,3.6607528066111095,105.41186022250716,6.072212393921896,3.513728674083572,30.0,30
0,0.0,232.33333333333334,48.8,3.159465496286076,37.10463373560012,3.2616801567908458,2.4736422490400076,15.0,15
0,0.0,166.33333333333334,50.8,3.159465496286076,37.10463373560012,3.2616801567908467,2.4736422490400076,15.0,15
0,0.0,75.9090909090909,49.63636363636363,2.0327890704543545,27.494308940226436,2.9969504786980834,2.499482630929676,11.0,11
0,0.0,67.86666666666666,52.46666666666667,2.3016902002176094,38.557373130419,3.227699172720861,2.5704915420279333,15.0,15
0,0.0,94.66666666666667,51.44444444444444,1.4229164972072998,21.48401484611119,2.6853411044763003,2.3871127606790212,9.0,9
0,0.0,129.9090909090909,51.63636363636363,2.0327890704543545,27.494308940226443,2.996950478698084,2.4994826309296765,11.0,11
0,0.0,121.86666666666666,54.46666666666667,2.3016902002176094,38.557373130419,3.227699172720862,2.5704915420279333,15.0,15
0,0.0,212.66666666666666,55.44444444444444,1.4229164972072998,21.48401484611119,2.6853411044762994,2.3871127606790212,9.0,9
0,0.0,76.16666666666667,60.06666666666667,3.6607528066111086,105.41186022250716,6.072212393921899,3.513728674083572,30.0,30
0,0.0,146.66666666666666,57.44444444444444,1.4229164972072998,21.48401484611119,2.6853411044762994,2.3871127606790212,9.0,9
0,0.0,85.33333333333333,61.8,3.159465496286076,37.10463373560012,3.2616801567908467,2.4736422490400076,15.0,15
0,0.0,130.16666666666666,62.06666666666667,3.6607528066111095,105.41186022250719,6.072212393921899,3.513728674083573,30.0,30
