E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2323.395034734753,-60.50077484303144,2262.8942598917215,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2295.0114922313837,-32.117231679783096,2262.894260551601,0.00022600304216472577,1.7947962987319321,0.04289945946172055,4171.8001326636795,100,0.5
2307.9347825600216,-45.04051846063739,2262.894264099384,0.00022514761490143013,1.8512025236895782,0.04700378220165561,4171.800132663678,200,1.0
2311.593948532064,-48.69968596622569,2262.8942625658383,0.00022430557513960383,1.9880491421749207,0.05107444598213328,4171.800132663683,300,1.5
2310.4842599159497,-47.58999306088181,2262.894266855068,0.0002226923164604296,2.1205333205434798,0.05895939266945943,4171.800132663682,400,2.0
2333.414427246166,-70.52016016579498,2262.894267080371,0.00022123010796473036,2.3294826196299807,0.06620541871576383,4171.800132663682,500,2.5
2336.487942874167,-73.59367423284931,2262.8942686413175,0.0002180868568243453,2.3262532178456503,0.08211084851827094,4171.800132663676,600,3.0
2373.781690847948,-110.88742014205438,2262.8942707058936,0.00021328564744108725,2.810576644917156,0.10731079238320555,4171.8001326636795,700,3.5
2403.973584531991,-141.07931427964124,2262.89427025235,0.00020665712875716773,3.2384391583685503,0.14402587536252942,4171.80013266368,800,4.0
2471.946867722284,-209.0525943302343,2262.89427339205,0.00019630223107163498,3.6721749997753754,0.20634340621887298,4171.800132663672,900,4.5
2563.8610825666497,-300.9668087921681,2262.8942737744815,0.00018051449459409582,5.135555767086563,0.31511678158051054,4171.8001326636795,1000,5.0
