time,energy
6.200000000000000178e+00,2.048342521514697478e-01
6.299999999999999822e+00,2.048312377990852418e-01
6.400000000000000355e+00,2.048282717178230850e-01
6.500000000000000000e+00,2.048253719608841561e-01
6.600000000000000533e+00,2.048225561777829717e-01
6.700000000000000178e+00,2.048198415069233391e-01
6.799999999999999822e+00,2.048172444712840212e-01
6.900000000000000355e+00,2.048147808778514878e-01
7.000000000000000000e+00,2.048124657214094868e-01
7.100000000000000533e+00,2.048103130932725779e-01
7.200000000000000178e+00,2.048083360955187948e-01
7.299999999999999822e+00,2.048065467612431578e-01
7.400000000000000355e+00,2.048049559813176768e-01
7.500000000000000000e+00,2.048035734381031536e-01
7.600000000000000533e+00,2.048024075465176841e-01
7.700000000000000178e+00,2.048014654028181281e-01
7.799999999999999822e+00,2.048007527414089923e-01
7.900000000000000355e+00,2.048002738999393224e-01
8.000000000000000000e+00,2.048000317929014602e-01
8.099999999999999645e+00,2.048000278938919005e-01
8.199999999999999289e+00,2.048002622266422712e-01
8.300000000000000711e+00,2.048007333648743655e-01
8.400000000000000355e+00,2.048014384409823085e-01
8.500000000000000000e+00,2.048023731634851519e-01
8.599999999999999645e+00,2.048035318431479235e-01
8.700000000000001066e+00,2.048049074276095671e-01
8.800000000000000711e+00,2.048064915443067457e-01
8.900000000000000355e+00,2.048082745514346326e-01
9.000000000000000000e+00,2.048102455966318569e-01
9.099999999999999645e+00,2.048123926830337505e-01
9.200000000000001066e+00,2.048147027422925759e-01
9.300000000000000711e+00,2.048171617141179013e-01
9.400000000000000355e+00,2.048197546318554774e-01
9.500000000000000000e+00,2.048224657135829241e-01
9.599999999999999645e+00,2.048252784581666708e-01
9.700000000000001066e+00,2.048281757456971719e-01
9.800000000000000711e+00,2.048311399416898881e-01
9.900000000000000355e+00,2.048341530044188730e-01
1.000000000000000000e+01,2.048371965947282103e-01
1.009999999999999964e+01,2.048402521876543925e-01
1.020000000000000107e+01,2.048433011851793217e-01
1.030000000000000071e+01,2.048463250294282889e-01
1.040000000000000036e+01,2.048493053156228982e-01
1.050000000000000000e+01,2.048522239041035697e-01
1.059999999999999964e+01,2.048550630307363896e-01
1.070000000000000107e+01,2.048578054150362315e-01
1.080000000000000071e+01,2.048604343653448734e-01
1.090000000000000036e+01,2.048629338804257571e-01
1.100000000000000000e+01,2.048652887468561112e-01
1.109999999999999964e+01,2.048674846316247411e-01
1.120000000000000107e+01,2.048695081693698017e-01
1.130000000000000071e+01,2.048713470437285022e-01
1.140000000000000036e+01,2.048729900623005307e-01
1.150000000000000000e+01,2.048744272247719489e-01
1.159999999999999964e+01,2.048756497837819768e-01
1.170000000000000107e+01,2.048766502981644866e-01
1.180000000000000071e+01,2.048774226782390517e-01
1.190000000000000036e+01,2.048779622228759090e-01
1.200000000000000000e+01,2.048782656481099584e-01
1.209999999999999964e+01,2.048783311071283864e-01
1.220000000000000107e+01,2.048781582015116176e-01
1.230000000000000071e+01,2.048777479836582094e-01
1.240000000000000036e+01,2.048771029503796415e-01
1.250000000000000000e+01,2.048762270277029174e-01
1.259999999999999964e+01,2.048751255469748456e-01
1.270000000000000107e+01,2.048738052124126630e-01
1.280000000000000071e+01,2.048722740602981207e-01
1.290000000000000036e+01,2.048705414100646660e-01
1.300000000000000000e+01,2.048686178075739828e-01
1.309999999999999964e+01,2.048665149609280867e-01
1.320000000000000107e+01,2.048642456692075231e-01
1.330000000000000071e+01,2.048618237445690160e-01
1.340000000000000036e+01,2.048592639281771322e-01
1.350000000000000000e+01,2.048565818004813299e-01
1.359999999999999964e+01,2.048537936863851494e-01
1.370000000000000107e+01,2.048509165558833889e-01
1.380000000000000071e+01,2.048479679207736992e-01
1.390000000000000036e+01,2.048449657280700387e-01
1.400000000000000000e+01,2.048419282507674133e-01
1.409999999999999964e+01,2.048388739766221489e-01
1.420000000000000107e+01,2.048358214956255974e-01
1.430000000000000071e+01,2.048327893868547855e-01
1.440000000000000036e+01,2.048297961053903160e-01
1.450000000000000000e+01,2.048268598699884424e-01
1.459999999999999964e+01,2.048239985521917439e-01
1.470000000000000107e+01,2.048212295675529704e-01
1.480000000000000071e+01,2.048185697696346952e-01
1.490000000000000036e+01,2.048160353474290374e-01
1.500000000000000000e+01,2.048136417268224263e-01
1.509999999999999964e+01,2.048114034767056224e-01
1.520000000000000107e+01,2.048093342202991773e-01
1.530000000000000071e+01,2.048074465522348175e-01
1.540000000000000036e+01,2.048057519618979305e-01
1.550000000000000000e+01,2.048042607634967815e-01
1.559999999999999964e+01,2.048029820332845086e-01
1.570000000000000107e+01,2.048019235543158956e-01
1.580000000000000071e+01,2.048010917690759602e-01
1.590000000000000036e+01,2.048004917402666825e-01
1.600000000000000000e+01,2.048001271199932916e-01
1.610000000000000142e+01,2.048000001275350757e-01
1.619999999999999929e+01,2.048001115358380197e-01
1.630000000000000071e+01,2.048004606668099858e-01
1.639999999999999858e+01,2.048010453954479948e-01
1.650000000000000000e+01,2.048018621627719915e-01
1.660000000000000142e+01,2.048029059974871835e-01
1.669999999999999929e+01,2.048041705462418927e-01
1.680000000000000071e+01,2.048056481122971784e-01
1.689999999999999858e+01,2.048073297023740025e-01
1.700000000000000000e+01,2.048092050813907217e-01
1.710000000000000142e+01,2.048112628347600050e-01
1.719999999999999929e+01,2.048134904378637045e-01
1.730000000000000071e+01,2.048158743322849584e-01
1.740000000000000213e+01,2.048184000083320133e-01
1.750000000000000000e+01,2.048210520933522738e-01
1.760000000000000142e+01,2.048238144452985132e-01
1.769999999999999929e+01,2.048266702509785042e-01
1.780000000000000071e+01,2.048296021283891877e-01
1.790000000000000213e+01,2.048325922325130444e-01
1.800000000000000000e+01,2.048356223639329343e-01
1.810000000000000142e+01,2.048386740796034888e-01
1.819999999999999929e+01,2.048417288051059271e-01
1.830000000000000071e+01,2.048447679477017058e-01
1.840000000000000213e+01,2.048477730094984683e-01
1.850000000000000000e+01,2.048507257000384274e-01
1.860000000000000142e+01,2.048536080476240917e-01
1.869999999999999929e+01,2.048564025087036278e-01
1.880000000000000071e+01,2.048590920746510280e-01
1.890000000000000213e+01,2.048616603752896337e-01
1.900000000000000000e+01,2.048640917785300997e-01
1.910000000000000142e+01,2.048663714855157858e-01
1.919999999999999929e+01,2.048684856206970384e-01
1.930000000000000071e+01,2.048704213162851340e-01
1.940000000000000213e+01,2.048721667905727128e-01
1.950000000000000000e+01,2.048737114196438058e-01
1.960000000000000142e+01,2.048750458020370258e-01
1.969999999999999929e+01,2.048761618159676279e-01
1.980000000000000071e+01,2.048770526687613280e-01
1.990000000000000213e+01,2.048777129381984530e-01
2.000000000000000000e+01,2.048781386055162912e-01
