E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
9290.545248700419,-267.6039735770604,8889.139288334827,5.646535882054674e-05,2.0567179502624913,0.04123369852082734,16706.035338388618,0,0.0
9480.093368931959,-393.9174162964107,8889.217244487343,5.306023180908688e-05,3.2583516502768433,0.1106021725823564,16706.035338388883,500,2.5
17677.63488940255,-5858.92491950679,8889.247510142366,1.8415138470459873e-05,15.83925321434089,2.274703864670549,16706.035338388887,1000,5.0
35671.880928083,-17856.048026077413,8887.808888966883,1.6430191909690288e-05,20.131683131740335,2.675119709686646,16706.03533838888,1500,7.5
46270.97619187714,-25022.923701897147,8736.59063903142,2.0239091808156977e-05,16.644863127237784,1.976008986965474,16706.035338388883,2000,10.0
49068.259541061765,-27312.05270213484,8100.180487859507,2.240336519583996e-05,17.450548036594874,1.6846771808746424,16706.035338388887,2500,12.5
50548.04572332994,-28955.709834928668,7114.4809709369365,2.3443289763280684e-05,16.51263441385631,1.5638262263353035,16706.035338388887,3000,15.0
51289.993254779925,-29230.032714900495,7444.944182429186,2.411132379771073e-05,22.015791582819972,1.4916923885420244,16706.035338388887,3500,17.5
51463.34083339214,-28427.013723172557,8822.820248633303,2.455202533459713e-05,15.990663615023749,1.4462546982680897,16706.035338388883,4000,20.0
52112.667577216096,-28074.514505891955,10000.895818378165,2.5122587183572006e-05,15.954155063913147,1.3897959683702934,16706.035338388887,4500,22.5
52306.021732993366,-27409.18359768323,11192.246336468525,2.5401561956114986e-05,16.211120641884644,1.3631138560290597,16706.035338388883,5000,25.0
