E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2337.9809140968355,-60.50077484303144,2262.354945543046,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2314.1699071724415,-41.094021749438305,2262.8023799856437,0.00022586479510532865,1.7953139779481013,0.04356065988864674,4171.800132663679,100,0.5
2307.621360963978,-34.46954432756219,2264.5344305545254,0.0002247770952621878,1.8506920689214772,0.048791223875857756,4171.800132663679,200,1.0
2321.6464561856083,-43.68498309435627,2267.040227317663,0.00022348820893901733,1.982589421140364,0.05505516976769979,4171.800132663682,300,1.5
2358.5749993117824,-69.92238898516283,2271.1720130803287,0.000221131629685393,2.1275252962290025,0.06669687558075002,4171.800132663684,400,2.0
2384.4670598987423,-86.49913522898382,2276.3431408625124,0.0002182464746551538,2.503965505983542,0.08129211093626414,4171.800132663684,500,2.5
2409.808867090634,-97.04609128602789,2288.501252983099,0.00021263537723648307,2.702484140961498,0.11081134615746213,4171.800132663688,600,3.0
2500.532701217209,-151.05786962841012,2311.710364181696,0.00020358570445184952,3.1866634187074623,0.1618489324647487,4171.80013266368,700,3.5
2658.784296040726,-244.06500325552815,2353.703041971316,0.0001905023378228024,3.975427251291179,0.24420810505334628,4171.800132663679,800,4.0
2886.430110252436,-358.3045911342256,2438.549371334654,0.00017162799408904994,4.421747563360043,0.3851446029905864,4171.800132663682,900,4.5
3309.7146404479145,-565.1882497324602,2603.2293282823393,0.00014797712798086523,5.184880123519167,0.6124995355197888,4171.800132663682,1000,5.0
