E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2420.6342304819673,-60.50077484303144,2299.6326807959044,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2395.484312021952,-46.59061881822411,2302.303074385504,0.00022582414789007417,1.7539608643722966,0.043755219157386026,4171.80013266368,50,0.25
2384.388582283582,-39.52509860741264,2305.3383850687565,0.00022552111120596288,1.7693683148065114,0.045207924970226326,4171.800132663677,100,0.5
2391.165637996298,-36.55038955346795,2318.064858889362,0.00022437442334523967,1.867925634998912,0.050740466905236016,4171.800132663684,150,0.75
2407.0729190500215,-40.42877114335865,2326.215376763304,0.00022356885892745948,1.8702176050384314,0.05466109517418534,4171.800132663686,200,1.0
2440.432690545541,-47.55144716927565,2345.3297962069896,0.0002220127688671048,2.149183937167316,0.0623150433478654,4171.80013266368,250,1.25
2489.723146362715,-62.490190505561955,2364.742765351591,0.00022042301709899052,2.0773528304997377,0.07024616247019802,4171.800132663682,300,1.5
2542.2885844706607,-74.83868710070463,2392.6112102692514,0.00021813203424390657,2.2288414503520158,0.08187899561924247,4171.800132663677,350,1.75
2636.9409069839644,-99.92676878588884,2437.0873694121865,0.000214636095223152,2.2284700388014764,0.1001087867364434,4171.800132663679,400,2.0
2738.3729487580076,-123.01034691219601,2492.3522549336158,0.00021047225721323995,2.418465381182506,0.12261157117191678,4171.800132663677,450,2.25
2882.447257572619,-151.80731251411828,2578.8326325443822,0.00020466764196961853,2.7640129622923038,0.15550956731774657,4171.80013266368,500,2.5
