E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2342.842873884196,-60.50077484303144,2312.59248646268,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2330.8364552031308,-36.412070470050885,2312.6304199681053,0.0002261081132426613,1.7549668441197444,0.042397472070677095,4171.800132663679,50,0.25
2334.87825498722,-45.51233104558763,2312.122089464426,0.00022634138937563223,1.776493433662748,0.04128463845526296,4171.800132663679,100,0.5
2331.485436700031,-36.615753049063244,2313.1775601754994,0.0002258626213879945,1.8033225021673416,0.04357106268776942,4171.80013266368,150,0.75
2331.64713186633,-37.67597024616545,2312.809146743247,0.00022598150803519862,1.7798958652523578,0.0430023985187145,4171.80013266368,200,1.0
2337.5619400171126,-48.1880136204527,2313.4679332068863,0.0002257777801778047,2.0766326868008034,0.04397724531439161,4171.800132663679,250,1.25
2329.73240349142,-32.47681136890663,2313.4939978069665,0.00022581246088802627,1.8855742733706224,0.04381117235212749,4171.800132663673,300,1.5
2340.2431017211316,-52.63047043763737,2313.927866502313,0.0002256015874471248,1.8500853354470532,0.04482175510423679,4171.80013266368,350,1.75
2332.5662546911453,-35.7149599195307,2314.70877473138,0.00022519979974267354,1.9367536806059793,0.046752507325267964,4171.800132663679,400,2.0
2338.9457591589444,-48.98836317268248,2314.451577572603,0.00022527822367872827,1.9056509871940202,0.0463751076913988,4171.800132663679,450,2.25
2335.6513788321645,-42.78702797551246,2314.2578648444082,0.00022531531688416005,1.8938872886506104,0.0461966955163587,4171.800132663679,500,2.5
