time,a0_re,a0_im,ak_re,ak_im,ak_abs
0.0,0.9993750976494683,-4.625929269271485e-18,-1.1102230246251565e-16,0.02499218831375969,0.02499218831375969
0.05,0.9993605821020157,-0.02498388392017946,-0.0005635331741307703,0.018076833868050052,0.01808561561936522
0.1,0.998749781383575,-0.04994909696746872,-0.0008148929431832652,0.00114753579248635,0.00140744055074705
0.15,0.9969238152891586,-0.07485319626562983,-0.0006149837336607936,-0.016418157030633724,0.016429670881524527
0.2,0.9943939615429954,-0.09970818538531087,-7.450179942255127e-05,-0.024886970823561966,0.02488708233785033
0.25,0.9918252039466432,-0.124559956109588,0.0005072146623158283,-0.01958306904949675,0.019589636548722023
0.3,0.9887722341469928,-0.14934722183689164,0.0008080509614477962,-0.003432943991392508,0.003526762085020002
0.35000000000000003,0.9845360850000215,-0.17395474584406745,0.0006616157522637185,0.014620950379469292,0.014635912182113785
0.4,0.9794998167867803,-0.19842452492534757,0.0001489527141110836,0.02457222064989313,0.024572672109033557
0.45,0.9743959541567013,-0.22288198711418536,-0.0004461792129966483,0.02092425231867236,0.020929008839062967
0.5,0.9689175969217826,-0.2472502564977744,-0.0007943039306826752,0.005689390610805959,0.005744569980131232
0.55,0.9623180623606373,-0.27133069629575524,-0.0007027899819859924,-0.012700370665951236,0.012719800659260918
0.6,0.9548399879418722,-0.2951668467352802,-0.00022219821716074062,-0.02405059917947884,0.024051625577903413
0.65,0.9472495257893464,-0.3189703228621646,0.0003814836503498453,-0.022089109581230126,0.02209240348778459
0.7000000000000001,0.9393857112652455,-0.34267847310208804,0.000773900708468833,-0.007897760821351036,0.007935587457638909
0.75,0.9304889439572879,-0.3660074038130159,0.0007377641664045309,0.010672637962671132,0.010698107171246678
0.8,0.9206584947425716,-0.38897219484867135,0.0002930169288910173,0.023326463336023673,0.023328303639302054
0.85,0.9106590438985229,-0.4118683243949722,-0.0003140787532654641,0.023067835852360496,0.023069973913611198
0.9,0.9004736709049999,-0.4346774292350333,-0.0007471592695129833,0.010039395170015415,0.010067159597113181
0.9500000000000001,0.8893644735840216,-0.45703750974614293,-0.0007664268090028884,-0.008554817573031373,0.008589081077822282
1.0,0.8772937937200149,-0.4789062203433483,-0.000361271017321992,-0.02240583867797054,0.022408751049784046
1.05,0.8649911676957791,-0.5006517144168507,0.00024395955923856006,-0.02385223815583583,0.023853485726603035
1.1,0.8525726654943053,-0.5223276550620302,0.0007140466327715439,-0.01209628009885061,0.012117336952632028
1.1500000000000001,0.8393539432915755,-0.5435096069884593,0.0007888229845228005,0.006364718460169616,0.006413414283993771
1.2,0.825175612124748,-0.5640723926144706,0.00042698812567731876,0.021296429484325603,0.021300709557203073
1.25,0.8107023090400745,-0.584437603045726,-0.00017123175537823524,0.02443578586608693,0.024436385804928348
1.3,0.7961638487558422,-0.6047539402303655,-0.0006746463565999542,0.014051102668898658,0.014067289501478408
1.35,0.7809561950088639,-0.6245575743678236,-0.0008046260186572358,-0.004120840620895128,0.004198660554595898
1.4000000000000001,0.7648208836932017,-0.6436208900780164,-0.0004892332808543916,-0.020007572826498142,0.020013553397903193
1.45,0.7483340031815112,-0.6623930705146209,9.708198123895931e-05,-0.024813603879567103,0.024813793793032717
1.5,0.7318132798512723,-0.681134114408154,0.0006296567476843001,-0.015887350373129622,0.015899822939218107
1.55,0.7147546671278003,-0.6993694693477265,0.0008135418469287596,0.0018421912021045668,0.0020138318603636516
1.6,0.6968288529835436,-0.7167570575883231,0.0005469101175428943,0.018550101132989473,0.018558161620182322
1.6500000000000001,0.6785075295996991,-0.7337432012899311,-2.268975279950948e-05,0.024982502567803655,0.02498251287151071
1.7,0.6601660237676172,-0.7507072116528132,-0.0005797193190502647,0.017589532716589255,0.017599083376041037
1.75,0.6414115224160003,-0.767195880957899,-0.0008156125945618282,0.0004519877496607094,0.0009324788631659322
1.8,0.6218753560834679,-0.7827493909362478,-0.0005998343314206714,-0.0169362147771851,0.01694683369258381
1.85,0.6019178188852984,-0.7977785576527199,-5.186456031478862e-05,-0.024941050360095727,0.024941104285846043
1.9000000000000001,0.5819394897526927,-0.8127809509763497,0.0005248018153039731,-0.019143369353189107,0.019150561535839262
1.95,0.561660918661803,-0.8273576349087629,0.0008108487027175444,-0.002742378175641084,0.002859740141504337
2.0,0.5407062836784602,-0.8409369870296711,0.0006480716176699245,0.015179443131348835,0.015193271227733764
2.05,0.5193266557200544,-0.8538620794175644,0.00012655802172019864,0.024689613582681937,0.02468993794635811
2.1,0.4979160744082853,-0.8667384945081023,-0.0004650239149507166,0.020535846131240633,0.02054111057288449
2.15,0.47630150613306277,-0.8792527533743585,-0.0007991684852010073,0.005009640537056066,0.005072984188646153
2.2,0.4541302915244745,-0.8907363328704243,-0.0006909877231438172,-0.01329459660327394,0.013312541563402476
2.25,0.4315552488633504,-0.9014352977730099,-0.00020026383013194138,-0.02423032337042992,0.024231150947432552
2.3000000000000003,0.4089351958819673,-0.9120444000022969,0.00040140105963757755,-0.021755255785294043,0.0217589585480153
2.35,0.3861882357313413,-0.9223625900781521,0.0007807752748567967,-0.007234567161890415,0.007276576945908758
2.4,0.3630108514307555,-0.9316473490863626,0.0007277975865430109,0.011297590488095272,0.011321008796201803
2.45,0.33947629102877985,-0.9400237961825638,0.00027172804353103874,0.02356701466530266,0.023568581127514483
2.5,0.31588485240376474,-0.9482497091929643,-0.0003348971548238765,0.022791332244554503,0.022793792610839886
2.5500000000000003,0.29222357838695134,-0.9562570654225148,-0.0007559757120446468,0.009398354529256985,0.009428709727996015
2.6,0.268257686132401,-0.9632586293652411,-0.0007583595255494049,-0.009205228611805876,0.009236413966773094
2.65,0.2440055310678724,-0.969241910868249,-0.00034077892501394025,-0.02270520395364025,0.022707761158954762
2.7,0.21969277668420725,-0.9749961647994537,0.0002655310590620001,-0.02363540002975363,0.023636891532301887
2.75,0.1953482679598678,-0.980598942140594,0.0007247492418940294,-0.011482798066905126,0.011505647000883787
2.8000000000000003,0.1708176520475519,-0.9852518040631256,0.0007827302983741125,0.007035101668044719,0.007078511298268754
2.85,0.14609286633730903,-0.9887966442619931,0.00040746585021259957,0.021652101027062793,0.021655934690177264
2.9,0.12131722841555202,-0.9920195567994202,-0.00019337784766892963,0.024280428259148907,0.024281198311443486
2.95,0.09653167271470568,-0.9951471116278038,-0.0006871536708260388,0.013470350554904437,0.013487865814847951
3.0,0.07166518495671365,-0.9974049491890142,-0.0008005770731005131,-0.004805536051886401,0.004871765634341836
