time,energy
4.400000000000000355e+00,1.373021991343714027e-03
4.500000000000000000e+00,1.392062764648473346e-03
4.600000000000000533e+00,1.411638516999676358e-03
4.700000000000000178e+00,1.431756771489938514e-03
4.799999999999999822e+00,1.452425259699076723e-03
4.900000000000000355e+00,1.473651924665407478e-03
5.000000000000000000e+00,1.495444923938310479e-03
5.100000000000000533e+00,1.517812632713227625e-03
5.200000000000000178e+00,1.540763647050310365e-03
5.299999999999999822e+00,1.564306787177938834e-03
5.400000000000000355e+00,1.588451100882396893e-03
5.500000000000000000e+00,1.613205866984997400e-03
5.600000000000000533e+00,1.638580598907993886e-03
5.700000000000000178e+00,1.664585048330652524e-03
5.799999999999999822e+00,1.691229208936888880e-03
5.900000000000000355e+00,1.718523320255906008e-03
6.000000000000000000e+00,1.746477871597316859e-03
6.100000000000000533e+00,1.775103606082251758e-03
6.200000000000000178e+00,1.804411524772015678e-03
6.299999999999999822e+00,1.834412890895866953e-03
6.400000000000000355e+00,1.865119234179554372e-03
6.500000000000000000e+00,1.896542355276265414e-03
6.600000000000000533e+00,1.928694330301697563e-03
6.700000000000000178e+00,1.961587515474989829e-03
6.799999999999999822e+00,1.995234551867300799e-03
6.900000000000000355e+00,2.029648370259856411e-03
7.000000000000000000e+00,2.064842196113337268e-03
7.100000000000000533e+00,2.100829554650508486e-03
7.200000000000000178e+00,2.137624276054057079e-03
7.299999999999999822e+00,2.175240500781620758e-03
7.400000000000000355e+00,2.213692685000061625e-03
7.500000000000000000e+00,2.252995606141068585e-03
7.600000000000000533e+00,2.293164368580221345e-03
7.700000000000000178e+00,2.334214409441704319e-03
7.799999999999999822e+00,2.376161504530896126e-03
7.900000000000000355e+00,2.419021774397119712e-03
8.000000000000000000e+00,2.462811690528871576e-03
8.099999999999999645e+00,2.507548081683931823e-03
8.199999999999999289e+00,2.553248140356762386e-03
8.300000000000000711e+00,2.599929429385703164e-03
8.400000000000000355e+00,2.647609888702482685e-03
8.500000000000000000e+00,2.696307842226658424e-03
8.599999999999999645e+00,2.746042004907620938e-03
8.700000000000001066e+00,2.796831489916871451e-03
8.800000000000000711e+00,2.848695815993344121e-03
8.900000000000000355e+00,2.901654914944588014e-03
9.000000000000000000e+00,2.955729139306691872e-03
9.099999999999999645e+00,3.010939270165900739e-03
9.200000000000001066e+00,3.067306525144931559e-03
9.300000000000000711e+00,3.124852566557037841e-03
9.400000000000000355e+00,3.183599509730990120e-03
9.500000000000000000e+00,3.243569931510139823e-03
9.599999999999999645e+00,3.304786878928854272e-03
9.700000000000001066e+00,3.367273878069644826e-03
9.800000000000000711e+00,3.431054943104396883e-03
9.900000000000000355e+00,3.496154585523177701e-03
1.000000000000000000e+01,3.562597823554167816e-03
1.009999999999999964e+01,3.630410191778329909e-03
1.020000000000000107e+01,3.699617750942521370e-03
1.030000000000000071e+01,3.770247097974816202e-03
1.040000000000000036e+01,3.842325376205876081e-03
1.050000000000000000e+01,3.915880285800319230e-03
1.059999999999999964e+01,3.990940094402075679e-03
1.070000000000000107e+01,4.067533647997836725e-03
1.080000000000000071e+01,4.145690382002755435e-03
1.090000000000000036e+01,4.225440332572674706e-03
1.100000000000000000e+01,4.306814148147227080e-03
1.109999999999999964e+01,4.389843101228229835e-03
1.120000000000000107e+01,4.474559100397919494e-03
1.130000000000000071e+01,4.560994702581632268e-03
1.140000000000000036e+01,4.649183125559650659e-03
1.150000000000000000e+01,4.739158260733013564e-03
1.159999999999999964e+01,4.830954686148215653e-03
1.170000000000000107e+01,4.924607679785777264e-03
1.180000000000000071e+01,5.020153233117809199e-03
1.190000000000000036e+01,5.117628064939773111e-03
1.200000000000000000e+01,5.217069635481770030e-03
1.209999999999999964e+01,5.318516160804744215e-03
1.220000000000000107e+01,5.422006627487183789e-03
1.230000000000000071e+01,5.527580807607914391e-03
1.240000000000000036e+01,5.635279274030780688e-03
1.250000000000000000e+01,5.745143415997064351e-03
1.259999999999999964e+01,5.857215455031651932e-03
1.270000000000000107e+01,5.971538461169049322e-03
1.280000000000000071e+01,6.088156369505473911e-03
1.290000000000000036e+01,6.207113997083421250e-03
1.300000000000000000e+01,6.328457060115145506e-03
1.309999999999999964e+01,6.452232191551704639e-03
1.320000000000000107e+01,6.578486959004321843e-03
1.330000000000000071e+01,6.707269883024929297e-03
1.340000000000000036e+01,6.838630455752948457e-03
1.350000000000000000e+01,6.972619159935442706e-03
1.359999999999999964e+01,7.109287488327984544e-03
1.370000000000000107e+01,7.248687963483654156e-03
1.380000000000000071e+01,7.390874157937818607e-03
1.390000000000000036e+01,7.535900714796407718e-03
1.400000000000000000e+01,7.683823368735635123e-03
1.409999999999999964e+01,7.834698967421194551e-03
1.420000000000000107e+01,7.988585493355206818e-03
1.430000000000000071e+01,8.145542086159281506e-03
1.440000000000000036e+01,8.305629065302268937e-03
1.450000000000000000e+01,8.468907953281434170e-03
1.459999999999999964e+01,8.635441499265972959e-03
1.470000000000000107e+01,8.805293703211918011e-03
1.480000000000000071e+01,8.978529840457773539e-03
1.490000000000000036e+01,9.155216486810245635e-03
1.500000000000000000e+01,9.335421544129784630e-03
1.509999999999999964e+01,9.519214266425716359e-03
1.520000000000000107e+01,9.706665286471016785e-03
1.530000000000000071e+01,9.897846642946973514e-03
1.540000000000000036e+01,1.009283180812812694e-02
1.550000000000000000e+01,1.029169571611814570e-02
1.559999999999999964e+01,1.049451479164751830e-02
1.570000000000000107e+01,1.070136697944408348e-02
1.580000000000000071e+01,1.091233177418771474e-02
1.590000000000000036e+01,1.112749025106064479e-02
1.600000000000000000e+01,1.134692509690521725e-02
1.610000000000000142e+01,1.157072064200098498e-02
1.619999999999999929e+01,1.179896289247339691e-02
1.630000000000000071e+01,1.203173956334653745e-02
1.639999999999999858e+01,1.226914011225259046e-02
1.650000000000000000e+01,1.251125577381100550e-02
1.660000000000000142e+01,1.275817959469057253e-02
1.669999999999999929e+01,1.301000646936789282e-02
1.680000000000000071e+01,1.326683317659593277e-02
1.689999999999999858e+01,1.352875841659677628e-02
1.700000000000000000e+01,1.379588284899275867e-02
1.710000000000000142e+01,1.406830913149065103e-02
1.719999999999999929e+01,1.434614195933368690e-02
1.730000000000000071e+01,1.462948810553665532e-02
1.740000000000000213e+01,1.491845646191947844e-02
1.750000000000000000e+01,1.521315808095507691e-02
1.760000000000000142e+01,1.551370621844756770e-02
1.769999999999999929e+01,1.582021637705723072e-02
1.780000000000000071e+01,1.613280635068895658e-02
1.790000000000000213e+01,1.645159626976122960e-02
1.800000000000000000e+01,1.677670864737305229e-02
1.810000000000000142e+01,1.710826842638655046e-02
1.819999999999999929e+01,1.744640302744334542e-02
1.830000000000000071e+01,1.779124239793316090e-02
1.840000000000000213e+01,1.814291906193349346e-02
1.850000000000000000e+01,1.850156817113945973e-02
1.860000000000000142e+01,1.886732755680355436e-02
1.869999999999999929e+01,1.924033778270506714e-02
1.880000000000000071e+01,1.962074219916971896e-02
1.890000000000000213e+01,2.000868699816012869e-02
1.900000000000000000e+01,2.040432126945839614e-02
1.910000000000000142e+01,2.080779705796226633e-02
1.919999999999999929e+01,2.121926942211701389e-02
1.930000000000000071e+01,2.163889649350544953e-02
1.940000000000000213e+01,2.206683953761894024e-02
1.950000000000000000e+01,2.250326301583280633e-02
1.960000000000000142e+01,2.294833464860995473e-02
1.969999999999999929e+01,2.340222547995693750e-02
1.980000000000000071e+01,2.386510994315734630e-02
1.990000000000000213e+01,2.433716592780765450e-02
2.000000000000000000e+01,2.481857484818141696e-02
