time,ak_re,ak_im,ak_abs
0.0,-1.1102230246251565e-16,0.02499218831375969,0.02499218831375969
0.05,-0.00011157982747502422,0.018085271418298576,0.018085615619365208
0.1,-0.0007565572709857249,0.001186806639518756,0.0014074405507470537
0.15,-0.0018425409267979753,-0.0163260260997062,0.016429670881524486
0.2,-0.002557103363170759,-0.024755364866650635,0.02488708233785029
0.25,-0.0019369414589513652,-0.01949364301241872,0.019589636548722023
0.3,0.00028628126745211535,-0.0035151235881886915,0.003526762085019988
0.35000000000000003,0.0031954528989857436,0.014282822066136347,0.01463591218211382
0.4,0.0050246657197052695,0.02405346022890044,0.02457267210903357
0.45,0.004230737490183591,0.020496933216330983,0.020929008839063006
0.5,0.0006371092573780324,0.005709130936560114,0.005744569980131198
0.55,-0.0041229750612703795,-0.012033054701757046,0.012719800659260932
0.6,-0.007315336887906237,-0.022912148287668212,0.02405162557790344
0.65,-0.006687675490331002,-0.02105586114133321,0.02209240348778466
0.7000000000000001,-0.001979526015836443,-0.007684726738828288,0.007935587457638896
0.75,0.004593271655363995,0.009661850368718656,0.010698107171246654
0.8,0.009348203628218438,0.021373367530944543,0.023328303639302
0.85,0.009219801199675904,0.02114755215652997,0.023069973913611184
0.9,0.0036914753843598582,0.00936593358082436,0.01006715959711319
0.9500000000000001,-0.004591844066208735,-0.007258600542324152,0.008589081077822287
1.0,-0.011052788615978582,-0.01949328057105041,0.022408751049784036
1.05,-0.011737322324864869,-0.02076593474783839,0.023853485726603004
1.1,-0.005710283511374777,-0.010687493487405941,0.012117336952632087
1.1500000000000001,0.0041215568449046724,0.004913720784940345,0.0064134142839937704
1.2,0.01237068287151353,0.017340312365490024,0.02130070955720312
1.25,0.014150827924188425,0.019922123889468072,0.024436385804928382
1.3,0.007961906471893782,0.011597270336213604,0.014067289501478389
1.35,-0.0032021363470806454,-0.0027157086123928186,0.004198660554595895
1.4000000000000001,-0.01325677916367281,-0.01499333604693533,0.02001355339790313
1.45,-0.01637379593283685,-0.018644655243607013,0.02481379379303268
1.5,-0.010363245532418923,-0.012058503702088644,0.015899822939218104
1.55,0.001869862698845287,0.0007477514622405423,0.002013831860363683
1.6,0.013681731935449467,0.012538563473034281,0.0185581616201823
1.6500000000000001,0.018326789826405527,0.016978065968594837,0.02498251287151073
1.7,0.012825851507208781,0.012050944726114805,0.01759908337604104
1.75,-0.00017638032957271546,0.000915645569852778,0.0009324788631659156
1.8,-0.013633750387114969,-0.010065586052780831,0.0169468336925838
1.85,-0.019941063702422525,-0.014980409253868046,0.024941104285846054
1.9000000000000001,-0.015259560945155052,-0.011571076306855166,0.019150561535839265
1.95,-0.0018135203255579269,-0.0022111665938412775,0.002859740141504358
2.0,0.013118400291003232,0.007664402416659,0.015193271227733745
2.05,0.021160154754286713,0.012721669959940469,0.024689937946358115
2.1,0.017575083419950493,0.010632669765832528,0.020541110572884512
2.15,0.004024198648441298,0.003088849918033783,0.005072984188646173
2.2,-0.012157933645136768,-0.005422952365434386,0.013312541563402497
2.25,-0.021941382214762082,-0.01028223821660366,0.024231150947432577
2.3000000000000003,-0.019686936338175955,-0.00926697440974422,0.021758958548015277
2.35,-0.006371705267198926,-0.003514248715967635,0.0072765769459087505
2.4,0.010790951808694566,0.003423536070513933,0.011321008796201798
2.45,0.022258168897479575,0.007749318272951776,0.023568581127514473
2.5,0.02151726904171112,0.007520911817898092,0.022793792610839882
2.5500000000000003,0.008767108446989913,0.003469636380591649,0.00942870972799603
2.6,-0.009071225597223453,-0.0017390253390558996,0.009236413966773062
2.65,-0.02210138804582462,-0.0052125870064694355,0.02270776115895474
2.7,-0.02299894409813389,-0.0054544671307762225,0.02363689153230191
2.75,-0.011119913329053524,-0.0029542241728216147,0.011505647000883775
2.8000000000000003,0.007065404791204229,0.00043055468426981636,0.00707851129826875
2.85,0.021479129525575437,0.0027616122336015696,0.021655934690177295
2.9,0.024077401393461362,0.0031393205598965928,0.024281198311443458
2.95,0.013341075732693808,0.0019844955363699417,0.013487865814847946
3.0,-0.004850554071541409,0.0004541206833072094,0.0048717656343418595
3.0500000000000003,-0.020416266597361454,-0.0004837608119844979,0.020421997118248474
3.1,-0.02471257706393028,-0.0006572621799183868,0.024721315877473917
3.15,-0.015346225059613567,-0.000594141328206658,0.015357722080380104
3.2,0.0025115141390731157,-0.000882756601981542,0.0026621349494543234
3.25,0.018953936690049668,-0.0015396891002473214,0.019016370804541844
3.3000000000000003,0.024880795244611193,-0.0019037462933424634,0.024953521233559043
3.35,0.017059044452542728,-0.001167737956771775,0.017098965160778426
3.4,-0.00013766314259857265,0.0008401842776116218,0.0008513875505173174
3.45,-0.017147951526856612,0.0032376535621769236,0.01745092095438235
3.5,-0.02457549918693084,0.004453934043137949,0.024975842102869353
3.5500000000000003,-0.018413972977726213,0.0032391012365235268,0.01869668894871173
3.6,-0.002180434201592566,-0.0003284885523757349,0.002205039236956231
3.65,0.015066536324789291,-0.004551220707254203,0.01573893664617577
3.7,0.023807246295123798,-0.006904026077033505,0.02478811312361319
3.75,0.019358425515376736,-0.005546488941168104,0.020137332941799646
3.8000000000000003,0.004354175278268349,-0.0006331767327966882,0.0043999721736436405
3.85,-0.01278811937210004,0.005434842526299824,0.013895089433348651
3.9,-0.02260368677999286,0.00916733695862215,0.024391939712965504
3.95,-0.019854987978909368,0.008006961613805725,0.021408689402380377
4.0,-0.006300233087675431,0.0020088969013971982,0.006612760673083789
4.05,0.010398545427110845,-0.005858561257618411,0.011935346120199251
4.1,0.021008617199175867,-0.011163882020100251,0.02379063383729458
4.15,0.019882797711432622,-0.010532033140668695,0.02249998593132658
4.2,0.007943756415647542,-0.0037474749388790767,0.00878332706943492
4.25,-0.007987513400256902,0.0058098628097551135,0.00987698720194874
4.3,-0.019079785289166318,0.012824416408357056,0.022989211880697982
4.3500000000000005,-0.019437814068475903,0.013031727506738347,0.02340201994637473
4.4,-0.009220919388289119,0.005784729684919479,0.010885240093489661
4.45,0.005645309043167475,-0.00529367987635095,0.007739028416161261
4.5,0.016886866417804788,-0.014092126565564392,0.021994414939994853
4.55,0.01853313221749758,-0.015416933187387127,0.024107235816152903
4.6000000000000005,0.010081248556873996,-0.00804547344416386,0.012898108985669949
4.65,-0.0034599440375159365,0.004331734911239374,0.005543928217788545
4.7,-0.014509706090746846,0.014923747117090953,0.02081465346468052
4.75,-0.017199219374182135,0.017601856190503917,0.024609723452985472
4.8,-0.01048983483640901,0.010445851084746022,0.01480379815384652
4.8500000000000005,0.0015138043370260625,-0.002962127592434999,0.00332653024105654
4.9,0.012035203327774286,-0.015291862411334711,0.019459886308713644
4.95,0.015482445589604639,-0.019508066151983267,0.024905235723141097
5.0,0.010428438884382366,-0.0128969586212331,0.01658565281329309
5.05,0.00011977167829185786,0.0012381527505396968,0.0012439322684896735
5.1000000000000005,-0.009553215912714056,0.015186666288778627,0.01794153748265901
5.15,-0.013442436102892289,0.02106809031213661,0.024991268830947468
5.2,-0.009895602236493994,0.015308514809808308,0.01822837264554972
5.25,-0.001378978923974631,0.0007739633204237872,0.0015813292175026823
5.3,0.007153533221688416,-0.01461576097895569,0.01627247696411839
5.3500000000000005,0.011150382197754456,-0.022227072204736593,0.024867122108329576
5.4,0.008907073817779663,-0.01759156490907532,0.019717989754170835
5.45,0.002215571823379059,-0.0029974790921625987,0.003727417257633377
5.5,-0.004923530937801586,0.013603391455959346,0.01446697674013327
5.55,-0.008687575621671143,0.022944208306567362,0.024533867713783113
5.6000000000000005,-0.007495980495131079,0.019661395336788075,0.021041867554303668
5.65,-0.002596949957218459,0.005347720808354058,0.005944936242248519
5.7,0.002944667186613847,-0.012189989505630475,0.012540610391336676
5.75,0.006141852911449919,-0.02319490461160062,0.023994290094252375
5.8,0.005711026753049631,-0.021441226197362235,0.02218878111615195
5.8500000000000005,0.002507387717646914,-0.007735373037768741,0.008131604343550307
5.9,-0.001288614367849189,0.010430933801455376,0.010510228682544052
5.95,-0.003603122789520065,0.02297203074840622,0.023252885639035853
6.0,-0.0036137525858463506,0.022865245018431103,0.023149052626502874
6.05,-0.0019481770800358436,0.010069914451862838,0.010256635462129531
6.1000000000000005,1.4938678941756045e-05,-0.00839422358291549,0.00839423687562503
6.15,0.001160690688265853,-0.022285682726847406,0.022315888005533902
6.2,0.0012770131329649106,-0.023880512745809285,0.02391463258226069
6.25,0.0009377859985154983,-0.012262688456555093,0.01229849465428762
6.3,0.000830376303146622,0.006157970611733972,0.006213704761235983
6.3500000000000005,0.0010987184337381737,0.021162715210180483,0.021191217455914145
6.4,0.0012165758872384282,0.02444885274427242,0.02447910246313224
6.45,0.00048826161605906404,0.01423011613481782,0.014238490250589037
6.5,-0.001216949277845436,-0.0038077177920890675,0.003997459234193661
6.55,-0.0030947300985531183,-0.01964610940010166,0.019888362651149877
6.6000000000000005,-0.003778495977072767,-0.024548604873519675,0.02483769379561937
6.65,-0.0022791402923737305,-0.01589700108120636,0.01605954930401839
6.7,0.001131602923880213,0.0014331627217830654,0.0018260560135009252
6.75,0.004757489011775583,0.017793258553042087,0.018418299368632568
6.8,0.006318783643646001,0.02417523026259007,0.024987372510619422
6.8500000000000005,0.004371283845136177,0.01719917498370602,0.017745978208452966
6.9,-0.0005785036363327722,0.000875209599180045,0.0010491226333213556
