E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2323.395034734753,-60.50077484303144,2202.3934850486903,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2295.9156769515,-46.76109938033764,2202.3934781908247,0.00022567564796751542,1.802912610707625,0.04446661480031182,4171.80013266368,50,0.25
2282.388796075112,-39.99756945407515,2202.393657166962,0.0002252394990850809,1.8032906035300678,0.04656142927012155,4171.800132663681,100,0.5
2277.2833245880265,-37.44479879884363,2202.3937269903395,0.00022397531899190695,1.8921905674993684,0.05267935615844385,4171.8001326636795,150,0.75
2286.162572042416,-41.88440806851888,2202.393755905378,0.00022295498753761335,1.9554210241699235,0.057667787179756756,4171.800132663682,200,1.0
2302.129656849256,-49.8679224370528,2202.3938119751506,0.00022113012467507757,2.328185842109343,0.06670438974616641,4171.800132663682,250,1.25
2334.70316324457,-66.15468813677731,2202.3937869710153,0.00021902681696186357,2.307410768000578,0.07730663055076294,4171.80013266368,300,1.5
2364.078927133827,-80.84253556946621,2202.3938559948947,0.00021600721373240555,2.74562013369447,0.09288867311871694,4171.80013266368,350,1.75
2423.066995613037,-110.33657712479226,2202.3938413634523,0.0002112700083382539,2.7973537591511946,0.11823156452857561,4171.800132663681,400,2.0
2485.8567978837227,-141.73153696830593,2202.3937239471106,0.00020486111385317738,3.434052492748669,0.15438302062703485,4171.8001326636795,450,2.25
2570.425756653474,-184.01591584882146,2202.3939249558307,0.00019585017694874625,4.351132750578116,0.20921406307802504,4171.8001326636795,500,2.5
