time,ak_re,ak_im,ak_abs
1.9000000000000001,0.018210147509902703,0.01365811989292321,0.02276298994732195
1.95,0.011756402983835507,0.009165206726625132,0.0149068449197042
2.0,0.002072697594526036,0.002770202945556981,0.003459783183658564
2.05,-0.008457624958006702,-0.003816833069841322,0.009278988878823608
2.1,-0.017152340407830813,-0.00896225313513771,0.019352642267256207
2.15,-0.02172765981515253,-0.011522643916379261,0.02459395299391023
2.2,-0.020899640191037787,-0.011095519335173082,0.02366232257053482
2.25,-0.014735087009933808,-0.008056215800246326,0.016793611946524744
2.3000000000000003,-0.004671994156163672,-0.003396543960309334,0.0057761613784191755
2.35,0.0068084076315094895,0.0015796755757407663,0.0069892624361507965
2.4,0.016800115307706427,0.0056213131563327065,0.017715615596241383
2.45,0.0227238945067162,0.00785137823217612,0.02404203655469012
2.5,0.022998422633596045,0.007954394643439357,0.024335156415710164
2.5500000000000003,0.0174552557283044,0.006191383782090563,0.018520777134819092
2.6,0.007405813467029773,0.0032615186271781464,0.008092192339772306
2.65,-0.004661280425980172,6.351874051371888e-05,0.004661713187233031
2.7,-0.015700510773371933,-0.0025727527089536273,0.015909905563710816
2.75,-0.022894679891395202,-0.004105905546186195,0.023259940405849246
2.8000000000000003,-0.02438286339239846,-0.004390422826491042,0.02477498415353153
2.85,-0.019736405281632084,-0.0036513461472574603,0.020071323377593386
2.9,-0.010077835194726022,-0.0023522033615911604,0.010348701506292432
2.95,0.002183455583967279,-0.0010091802075239589,0.002405394557742241
3.0,0.013953396873257987,-1.3014257652076606e-05,0.013953402942420461
3.0500000000000003,0.022249929204373343,0.00048451785787007734,0.022255204046564492
3.1,0.024970794239402287,0.0005846846711312047,0.024977638421420516
3.15,0.021422894285874128,0.0005587134906681189,0.021430178728801888
3.2,0.012494299624093586,0.0007044506178188337,0.012514142949861588
3.25,0.00043750132171473945,0.00119780504029993,0.001275203639059292
3.3000000000000003,-0.011697212898205828,0.001994540767562141,0.011866043252045738
3.35,-0.020847510843095607,0.002821657350265991,0.02103759631125426
3.4,-0.02472652921124758,0.0032655125313441227,0.024941227293921314
3.45,-0.022393546881499745,0.0029279794908695215,0.022584153865772335
3.5,-0.014475920263729587,0.0015983836401502246,0.014563897065791035
3.5500000000000003,-0.0030050105231371063,-0.0006182137603421839,0.003067943366107199
3.6,0.009100930489834706,-0.0032686436344902246,0.009670106875836297
3.65,0.018790378413936243,-0.005641243961482225,0.019618918277312866
3.7,0.02366379229538617,-0.00695984638806167,0.02466606023556646
3.75,0.02256974908795132,-0.0066250858505628105,0.023522018119634357
3.8000000000000003,0.015869427946206327,-0.004431180895685377,0.016476471329447982
3.85,0.005325991503880336,-0.0006915725387633149,0.005370703685344879
3.9,-0.0063532636909967855,0.0037777789928480398,0.007391588032766846
3.95,-0.016219788406961068,0.00783472234155267,0.01801289566215863
4.0,-0.021844351241487286,0.010308949458839508,0.02415471217188014
4.05,-0.02191979083915075,0.010336514305630297,0.02423470153359882
4.1,-0.016556701868348896,0.007635719200405709,0.01823262417933393
4.15,-0.007222736204529356,0.002647357738997851,0.0076926212228635655
4.2,0.003650818787547975,-0.0035128479120391217,0.005066416709335197
4.25,0.013306255330607369,-0.009301927785169882,0.01623521762847152
4.3,0.019373869217026638,-0.013144592916496748,0.023412115055647338
4.3500000000000005,0.020460539005996495,-0.01386426332568815,0.024715409241603214
4.4,0.016461809518254034,-0.01102930869648297,0.019815065554713514
4.45,0.008543539282047062,-0.005123683947844398,0.009962138357866728
4.5,-0.00118655409346157,0.0025130616141968605,0.0027790986476662065
4.55,-0.01023994969398315,0.009986742495268357,0.014303551845681703
4.6000000000000005,-0.0163965092368492,0.01532822626279972,0.02244549031582211
4.65,-0.018257472038627022,0.017018955999712794,0.02495957027998294
4.7,-0.015556487494193107,0.014414859437174257,0.021208311478061573
4.75,-0.009172463268581703,0.007960817285126163,0.012145315733262926
4.8,-0.000862165226905116,-0.0008641175268746821,0.001220667022056534
4.8500000000000005,0.007219140240419892,-0.009881299565628764,0.012237486135499603
4.9,0.013086217756225479,-0.016760541540957918,0.021264168168765196
4.95,0.015420687553553487,-0.01963271017798027,0.02496479348115841
5.0,0.01386187090973331,-0.017594103481491492,0.02239874868012813
5.05,0.009036647228432103,-0.0109751795115488,0.014216735154100964
5.1000000000000005,0.0023450517917079187,-0.00130694909043721,0.002684657116055451
5.15,-0.004436978956073555,0.009027256854089965,0.010058734938666682
5.2,-0.009634694987758196,0.017388712467340157,0.01987950373573153
5.25,-0.012096746873621105,0.021570565705879424,0.024730964190587543
5.3,-0.011446051470888396,0.02038065327791368,0.02337483951407496
5.3500000000000005,-0.008110083413070832,0.013971276162524318,0.01615456624538359
5.4,-0.003147835995361008,0.003840162994629143,0.004965452978229629
5.45,0.0020697758402492593,-0.007512466787592287,0.007792376355358916
5.5,0.006239882667590059,-0.017208540727858296,0.018304917636734905
5.55,0.008460147873659396,-0.022737427693854326,0.02426035284527901
5.6000000000000005,0.00842043065743964,-0.02261017200400056,0.024127236279923157
5.65,0.006415505726188905,-0.016752866029969775,0.01793926514495167
5.7,0.0031990072734333214,-0.006552243581323303,0.007291470598203884
5.75,-0.00026720501749364956,0.005465162261003896,0.005471690512124658
5.8,-0.003095509512218398,0.016263905932786028,0.01655586951297778
5.8500000000000005,-0.0047045920928688294,0.023083006812131247,0.02355755484444813
5.9,-0.004934651912600883,0.024149732293800383,0.024648739508558257
5.95,-0.004024229511492178,0.019134535109847115,0.019553129085421
6.0,-0.002474874085995628,0.009247508059275659,0.009572951846107916
6.05,-0.0008571962505915277,-0.0030465460547464233,0.003164842535691021
6.1000000000000005,0.00037894638872774077,-0.01464479348692608,0.014649695445306785
6.15,0.0010306755445200534,-0.022605848177450483,0.022629331936670445
6.2,0.0011668223467847208,-0.02490696752582792,0.024934283741900487
6.25,0.0010512760875382933,-0.020953916695243446,0.020980271835308328
6.3,0.0010010195724189795,-0.011730404733937815,0.011773038495068153
6.3500000000000005,0.0012337641631393608,0.0004407483831277248,0.0013101271493548522
6.4,0.0017611603978038076,0.012481899633404583,0.012605534673514563
6.45,0.0023682818873448606,0.02135363053827205,0.021484559484963858
6.5,0.002689222052191733,0.024835896970801376,0.024981066702409953
6.55,0.002353083087568669,0.0220817782423923,0.02220679919221119
6.6000000000000005,0.001150132614492647,0.013817720708272809,0.013865504340006928
6.65,-0.000840483721083846,0.0021568664513010984,0.002314840334484247
6.7,-0.003213513857287389,-0.009938000068649665,0.010444640571865497
6.75,-0.005317315829819925,-0.019419459200436143,0.02013428030180015
6.8,-0.00643475736380514,-0.023938925057511624,0.024788671510191953
6.8500000000000005,-0.006011553583216266,-0.022429261657258927,0.023220907712095708
6.9,-0.0038632790129265204,-0.015349372283215064,0.015828081191997002
6.95,-0.000296036118812656,-0.004551424033720001,0.004561041341444484
7.0,0.003909675110737367,0.007198188891541603,0.008191427396359694
7.05,0.007668540808315704,0.016936456539726242,0.018591666903503813
7.1000000000000005,0.009876181337416292,0.02226707694122653,0.02435901626330653
7.15,0.009728878321012895,0.02195371856419487,0.0240128472318663
7.2,0.0069861253797919,0.016198490955594756,0.01764077824418916
7.25,0.00210154018616117,0.00656051579920387,0.006888892415015197
7.3,-0.003828711636668632,-0.004458807542901025,0.005877073889393673
7.3500000000000005,-0.009310784773994888,-0.014070107964642056,0.016871830109515058
7.4,-0.012837704516652582,-0.01991743549074418,0.02369622108659602
7.45,-0.013304760252326062,-0.020661819172755693,0.02457493472828626
7.5,-0.0103394447574033,-0.01627963288720797,0.01928550141514754
7.55,-0.004458754835875846,-0.008025852285401095,0.009181219940374167
7.6000000000000005,0.002999251338080448,0.0019148013980293192,0.0035583666172659036
7.65,0.010177863618177137,0.01100733547018599,0.014991675756346535
7.7,0.015173864580428294,0.017026282056584532,0.0228065877977296
7.75,0.016547733846341492,0.018608270316003983,0.024901711178206824
7.8,0.013729258227126888,0.015553404429328024,0.020746106160177913
7.8500000000000005,0.007215362911886103,0.008822760087650722,0.011397480314282806
7.9,-0.0014971289808675698,0.0002523779769651148,0.0015182522282580625
7.95,-0.010251909176962686,-0.00794474114718545,0.01296998664873921
8.0,-0.016777403267269425,-0.013760492060716925,0.021698672819913122
8.05,-0.019285680056491873,-0.015892340445622682,0.024990076832233688
8.1,-0.01695770388801368,-0.014028823498142481,0.022008444058942218
8.15,-0.010192919792282902,-0.008867652405710124,0.013510398701755957
8.2,-0.0005596516876717777,-0.0018853606607744378,0.001966671002661526
8.25,0.009563325852529907,0.005077602890948739,0.010827707628110295
8.3,0.017584258711743354,0.010308769304155415,0.02038324996186376
8.35,0.021374790524199883,0.012653329938545009,0.024839251769872308
8.4,0.019833944199320816,0.011764046654808085,0.023060315179942212
8.45,0.013197034420400076,0.008123933353802343,0.015497096845223836
8.5,0.00301766533529738,0.0028607695664073954,0.004158161443226826
8.55,-0.008189441133798036,-0.0025879941159459253,0.00858863549279593
8.6,-0.01757822605307433,-0.006870262838170133,0.018873116929604465
8.65,-0.022709327792285936,-0.009062097068427314,0.024450668131057063
8.700000000000001,-0.02218683228996564,-0.008862748574635431,0.023891501404479883
8.75,-0.016029982403785014,-0.006604305940578721,0.01733716219057838
8.8,-0.005697631122557558,-0.0030972797203800946,0.0064850707070173335
8.85,0.006250207294814236,0.000632539187680959,0.006282133160965404
8.9,0.01679280590465841,0.003640784597925306,0.017182946273559156
8.950000000000001,0.02322906258118011,0.005308815227619543,0.023827984965611067
9.0,0.023876227946338258,0.005466185050707036,0.024493947006435632
9.05,0.018503465280594867,0.0043689159680791335,0.019012250106873636
9.1,0.008405940904407019,0.0025601144148842837,0.008787151319152378
9.15,-0.0039002584397576164,0.0006670744835080556,0.0039568932590415
9.200000000000001,-0.015308373251215,-0.0008009020628258692,0.01532930969459335
9.25,-0.022921989474983168,-0.0015916317578251217,0.02297718201050243
9.3,-0.024800588399162837,-0.0017450280047222263,0.02486190474766475
9.35,-0.020449404038865956,-0.0015220513685908661,0.020505969031319064
9.4,-0.010946216696922216,-0.0012630782299830987,0.011018848696258422
9.450000000000001,0.0013193070755089132,-0.0012306777512713293,0.0018042003455720037
9.5,0.013246839620396984,-0.001493435783249385,0.013330758056735146
9.55,0.021824559663497473,-0.0018932775646522191,0.021906526526183388
9.6,0.02490276528691021,-0.0021089323499502385,0.024991904981245566
9.65,0.02172996584485921,-0.0017926093673747583,0.021803780955667935
9.700000000000001,0.013131151338538864,-0.0007313594529310743,0.013151502656540913
9.75,0.0012985772682655998,0.0010248893995282043,0.0016542977975326665
9.8,-0.01076470552643001,0.00312056039243408,0.011207889285390944
9.85,-0.020020180564335233,0.004963905582940836,0.020626390582574972
9.9,-0.02417431067134481,0.00589493434255131,0.02488267564667607
9.950000000000001,-0.02224673889841526,0.005401271614863497,0.02289303664155965
10.0,-0.014794547426722328,0.003316052596404509,0.015161623870273835
10.05,-0.003757224676975098,-6.569377413281317e-05,0.0037577989495488507
10.1,0.00804325545789659,-0.004001873454010272,0.008983815976682479
10.15,0.0176339321963675,-0.007465468456662211,0.01914911966601872
10.200000000000001,0.02265579213105027,-0.009417577596426667,0.024535192782411078
10.25,0.0219465831372586,-0.009112396042454205,0.02376317051731815
10.3,0.01580148587598896,-0.006346891829104468,0.01702850527143917
10.35,0.005870632855179028,-0.001583133780088675,0.006080348895085324
10.4,-0.005276957863846123,0.004106324006456118,0.006686417661409229
10.450000000000001,-0.014824270249196645,0.009279436931415851,0.017489051952159704
10.5,-0.020433664222209477,0.012498066551703324,0.023952793179017953
10.55,-0.020824353031398922,0.012727602599093793,0.024405850673492054
10.6,-0.01605621580208884,0.009651094197523058,0.018733544381475453
10.65,-0.007474054108321366,0.003814075898270264,0.008390986817525196
10.700000000000001,0.0026619756917121585,-0.003451291300863719,0.004358615173043384
10.75,0.011773982808080143,-0.010329004736207447,0.0156625352355729
10.8,0.017635825520051832,-0.014983005222615468,0.023141149221130614
10.85,0.018924065800166312,-0.016051847179274693,0.024814956463306826
10.9,0.015508657906080777,-0.013036395450900044,0.020259962398782708
10.950000000000001,0.008434352770784208,-0.006481706099151965,0.010637237452356651
11.0,-0.00038430540910514124,0.002101883223360869,0.0021367273415467277
11.05,-0.00867946631505164,0.010584106426390525,0.013687821023058318
11.1,-0.014424353157195702,0.016754290277465736,0.022108102738703846
11.15,-0.016336681529422026,0.01890606635923797,0.024986526540791306
11.200000000000001,-0.014157846743324667,0.016303498061523227,0.021592792164274646
11.25,-0.008658593978123661,0.009411865668607662,0.01278884142688128
11.3,-0.0013922941816020464,-0.0001673787820481454,0.0014023190595591408
11.35,0.005737691064804773,-0.010064396379009898,0.01158504092478607
11.4,0.010984311087844891,-0.01773789883465785,0.0208635602221459
11.450000000000001,0.013193222606989444,-0.021139715614968083,0.024918842249175677
11.5,0.012050943706864674,-0.019259559437371353,0.022719064108093476
11.55,0.008099203876244231,-0.01241321086459127,0.014821771398782817
11.6,0.0025363383344835194,-0.0022060410891029166,0.0033614921439415885
11.65,-0.0031338143482475115,0.008837526451031206,0.009376708705188521
11.700000000000001,-0.007512075301731003,0.017907728608814177,0.01941952675185002
11.75,-0.00965657084217324,0.022639098011760485,0.024612560192227215
11.8,-0.009280309313585911,0.021729148598219457,0.023627950392688148
11.85,-0.0067567801181993925,0.015288453464437782,0.016714989886325814
11.9,-0.0029562012525707203,0.004844373522211933,0.00567512825127404
11.950000000000001,0.0010309155570290395,-0.007014251604315097,0.007089605944928208
12.0,0.0042049817724823845,-0.017286004514819233,0.017790104659424013
12.05,0.005913444739420414,-0.02333301466435735,0.024070695918757608
12.1,0.005979599242625697,-0.0235638880254054,0.024310747129124885
12.15,0.00468123045479791,-0.01784572051297786,0.018449489402101244
12.200000000000001,0.002606205329860234,-0.007556021587764939,0.007992857339910533
12.25,0.00043990871860840236,0.004742021994784433,0.004762383046304341
12.3,-0.001249579945608415,0.015942437612779407,0.015991334124388443
12.35,-0.0021632409236475034,0.02319783137905418,0.023298476173019857
12.4,-0.0023156565568547456,0.024652328238689552,0.024760847176084153
12.450000000000001,-0.0019687561939209703,0.019910980098277055,0.020008076604838537
12.5,-0.0014897772746326273,0.010143880174795951,0.010252694344835906
12.55,-0.0011885408465067823,-0.0021960378607710812,0.002497040574310935
12.6,-0.0011913921162511128,-0.01399040456956169,0.014041041100811502
12.65,-0.0013961555261828385,-0.02225952536753168,0.022303267021696112
12.700000000000001,-0.0015236438054479118,-0.024927334722613822,0.024973856466695497
12.75,-0.0012455156051805112,-0.021339172074294106,0.02137549002804571
12.8,-0.0003415408371098567,-0.012417850557480301,0.012422546542932632
12.85,0.0011711918314892234,-0.0004319832616450824,0.0012483188072317927
12.9,0.0029890591725792773,0.011579372562569903,0.0119589440871666
12.950000000000001,0.004580462996607692,0.020591326831093167,0.02109462921997421
13.0,0.005340639629447392,0.02436939741367162,0.024947744626660925
13.05,0.004795493370324117,0.022022439262620323,0.022538513432358923
13.1,0.0027912436824648846,0.01420611664821796,0.014477734336479434
13.15,-0.00039241802349505915,0.0029454524012151183,0.002971478041814827
13.200000000000001,-0.004054798125614533,-0.008885705702394163,0.009767146649305891
13.25,-0.007228115318030268,-0.018309194045932727,0.019684314508317587
13.3,-0.00893763172656248,-0.023007849397648945,0.024682836036090974
13.35,-0.00849233205363295,-0.021896808039279635,0.023485951247889086
13.4,-0.005722562309417514,-0.015365703174585922,0.01639672386285278
13.450000000000001,-0.0010946933039802543,-0.005154799032350736,0.005269753931039218
13.5,0.004345664783243717,0.0061023026282783985,0.007491521859770423
13.55,0.009210060472746922,0.015565396314117266,0.018086093451245646
13.6,0.012129072705216726,0.02091983439566331,0.0241816847186132
13.65,0.012136277380755938,0.020946794291934988,0.024208622839213476
13.700000000000001,0.008967042183149193,0.01579179519842735,0.018160083730628836
13.75,0.003191490002833093,0.006889560401068744,0.007592868427554773
13.8,-0.0038680543252589995,-0.003426310910410953,0.005167344648652341
13.85,-0.010439363220918013,-0.012538649099431457,0.016315576168095598
13.9,-0.014754939401053397,-0.01822495814349779,0.02344903699645263
13.950000000000001,-0.015530768889286173,-0.019205752123121565,0.024699508029659374
14.0,-0.012336235725564935,-0.015423792557894552,0.01975034401588155
14.05,-0.005760555673144954,-0.008008855597721302,0.009865382387345883
14.1,0.0026770032022390613,0.0010466300774075684,0.002874331342022412
14.15,0.010876325057403827,0.009422523056457075,0.014390218466158724
14.200000000000001,0.016690149063845815,0.015077298540177107,0.022491909813153264
14.25,0.018493913468097065,0.016753294178114504,0.024953911540756636
14.3,0.015632772861040797,0.014248646391563815,0.021152009628324166
14.35,0.00863410991183289,0.008409683522484751,0.01205282667750443
14.4,-0.0008721280747203749,0.0008671384385763894,0.001229852206719233
14.450000000000001,-0.010529498642194804,-0.006414486062432984,0.012329475783711538
14.5,-0.017850331668716777,-0.011657216347683021,0.021319592717964415
14.55,-0.020867724424787102,-0.013711753083020414,0.02496946325571649
14.6,-0.01866097927700365,-0.01230274414268211,0.022351502433104103
14.65,-0.011623433620916413,-0.008033806301350546,0.014129623237279535
14.700000000000001,-0.0014081132680890407,-0.0021750533390184385,0.0025910692779900074
14.75,0.009455337087313527,0.0037043242236453403,0.0101550685565688
14.8,0.018197247317129153,0.00816103688710333,0.019943478457717084
14.85,0.02252823345884653,0.010239336979604776,0.02474601633714393
14.9,0.021239389010756338,0.009670140564310299,0.02333716486816161
14.950000000000001,0.014530779827040664,0.0068717347674185185,0.016073714601661942
15.0,0.003994778266410489,0.002776050611651691,0.004864638773458654
15.05,-0.007755460701170869,-0.0014614580825535464,0.007891959858898602
15.1,-0.017742304895566212,-0.004787562025307871,0.018376891280992083
15.15,-0.023394398956877636,-0.006518788331692796,0.0242856439870754
15.200000000000001,-0.023213026966035544,-0.006475934833903628,0.024099426401864004
15.25,-0.017162359633047044,-0.004962379244005099,0.01786537981503263
15.3,-0.006699378488756333,-0.0026139101505546535,0.0071912584719771916
15.35,0.005569981072725572,-0.0001757633078241898,0.005572753528633617
15.4,0.016545357863996288,0.0017253694057533034,0.016635076387982513
15.450000000000001,0.02343241796087975,0.002745783209417036,0.023592743310740204
15.5,0.02446221381009622,0.002878408076285552,0.024630979224230774
15.55,0.019339735031053202,0.002390523367791111,0.019486917484386846
15.6,0.009325359471704965,0.0016803015997086973,0.009475533902767754
15.65,-0.0030685323511650364,0.00110756126047468,0.0032622971562766456
15.700000000000001,-0.014710309266039962,0.0008570627410676457,0.014735255520168883
15.75,-0.022656926383447497,0.0008809052646292018,0.022674044792012977
15.8,-0.02490911007855133,0.0009385542603953297,0.024926785773643052
15.85,-0.020910192679428202,0.0007167979658519331,0.02092247493043455
15.9,-0.01167978736071815,-1.6046773684390163e-05,0.011679798383984938
15.950000000000001,0.0004402037973002846,-0.0012788194674327761,0.001352463904672742
16.0,0.012379205643022912,-0.0028211792162216778,0.012696605236136605
16.05,0.021130727900460992,-0.0041710041071618,0.021538452517887195
16.1,0.02452318636592698,-0.004776353169831499,0.024983999262346814
16.15,0.021756741702201175,-0.004197907564628547,0.022158028734918307
16.2,0.013585621932065733,-0.002291105428861683,0.013777455765386616
16.25,0.0021182283196168614,0.0006832169268506394,0.0022256856433832033
16.3,-0.009723593907461662,0.004068251122342853,0.01054034846063779
16.35,-0.018961117744308996,0.006956335059864547,0.020196895394556318
16.4,-0.023323254372760976,0.008435926249790103,0.0248019968193775
16.45,-0.021805428654907266,0.007868156936214689,0.023181557592128147
16.5,-0.014892797481287964,0.005112943134297241,0.01574603455836467
16.55,-0.004414769467873095,0.0006367180206735702,0.004460448328622916
16.6,0.006933404068247064,-0.004545589243695195,0.00829062564261482
16.65,0.016292562703698322,-0.009101367350288759,0.018662328019270365
16.7,0.021375541392959073,-0.011729999309069556,0.024382507123609724
16.75,0.021029217415412315,-0.011531126829579144,0.023983220614932448
16.8,0.015486988437039325,-0.008288644460011112,0.017565546898217047
16.85,0.006273720466632465,-0.0025926823572372565,0.006788340761848392
16.9,-0.004205548699968725,0.004248572926905551,0.00597804414361783
16.95,-0.013298216715555061,0.010509601956268589,0.01694975814261291
17.0,-0.01879013807072251,0.01449227156107947,0.023729627551162456
17.05,-0.019450169900904354,0.014988561857886227,0.024555367961847516
17.1,-0.015296978443724702,0.011633191183431216,0.019217926178910147
17.150000000000002,-0.007546470366044431,0.005055378581878983,0.00908328506608196
17.2,0.0017322648344298337,-0.0032209342237822696,0.0036572064107094245
17.25,0.010170084028942128,-0.011129208507155293,0.015076136479598528
17.3,0.015715163363788916,-0.016587390177724,0.022849679920266455
17.35,0.01713890707835406,-0.018052525612489784,0.02489248514773193
17.400000000000002,0.014299655778972742,-0.01494882037885571,0.020686889232467996
17.45,0.008121138962426305,-0.00786232060124958,0.011303494295299671
17.5,0.0003112591968566364,0.001552757695849433,0.0015836472933224363
17.55,-0.007106484984024816,0.010957523136435951,0.013060223662468395
17.6,-0.012326727813464639,0.01792098500751792,0.0217510901388166
17.650000000000002,-0.014209269059757876,0.0205586908835517,0.024991260433560057
17.7,-0.012520646679250132,0.018038584501447474,0.021958076511445133
17.75,-0.007929154482905978,0.010828688401405212,0.013421325691172081
17.8,-0.0017779233062882207,0.0006254202059435398,0.0018847179409782508
17.85,0.004299187216271193,-0.010041098365626444,0.010922759134428245
17.900000000000002,0.008817304208339137,-0.01844530008933582,0.020444411189565893
17.95,0.01081062099098602,-0.022376091054110397,0.024850733934284254
18.0,0.010032237368267584,-0.020718070832903286,0.023019214705338287
18.05,0.0069490603899337155,-0.013758557214363988,0.015413868330950315
18.1,0.0025571865452335635,-0.0031510114062319916,0.004058087715824743
18.150000000000002,-0.0019226203100877947,0.008471866249976926,0.0086872887953757
18.2,-0.005385390168422565,0.018160674447505316,0.018942347363893813
18.25,-0.007120406539497189,0.023413553614766634,0.02447232482130102
18.3,-0.006950467352843082,0.022825348710055232,0.023860124479108603
18.35,-0.005208773965767359,0.01645603431633534,0.017260718167181287
18.400000000000002,-0.002582011602392191,0.00583893093039023,0.00638434791695719
18.45,0.00012372453942659464,-0.006381674512943154,0.006382873753318685
18.5,0.0022242929827752164,-0.017115690986488373,0.017259616369380358
18.55,0.0033342389482421096,-0.023625585776109022,0.023859703531860146
18.6,0.0034287377446607066,-0.024231303208465494,0.024472684726082897
18.650000000000002,0.0027843885575588303,-0.018737630376719668,0.01894337910125942
18.7,0.0018335630871823393,-0.008493032414064563,0.008688702617826725
18.75,0.000988018115716913,0.003934545526236303,0.004056701652206002
18.8,0.0004911636514120306,0.015404929512348054,0.015412757540845198
18.85,0.00034787179505938305,0.023016074094708436,0.023018702863517457
18.900000000000002,0.00035335603016279726,0.02484841875912386,0.02485093107537082
18.95,0.00020579453820344985,0.020444219313161788,0.0204452550660688
19.0,-0.00034183247757398,0.010918684603310233,0.010924034186567172
19.05,-0.0013475299940468748,-0.0013161559388415174,0.0018836410327352096
19.1,-0.002616030203149828,-0.013162679937150574,0.013420125079583213
19.150000000000002,-0.0037344813935038298,-0.02163746043208941,0.021957368813877973
19.2,-0.004201521864526865,-0.024635515214825227,0.0249912263780308
19.25,-0.003608825210440876,-0.021450293954504467,0.021751752346286138
19.3,-0.0018165849426636795,-0.01293449087938308,0.01306143312055597
19.35,0.000937313550032085,-0.0012776437960622963,0.0015845915438024477
19.400000000000002,0.004042631032332635,0.010554402464410122,0.01130213595053277
19.45,0.006652358871921071,0.019587146150102017,0.02068598977245912
19.5,0.00791641612295446,0.02359993115616338,0.024892295892653696
19.55,0.0072446131461388385,0.021671414742103396,0.022850265568729485
19.6,0.004522136677343322,0.014383214001154396,0.015077352722927775
19.650000000000002,0.00021133718557323684,0.0036525466688938895,0.003658655569256809
19.7,-0.004706615722360045,-0.007767096599764711,0.009081851196096714
19.75,-0.008956273261085957,-0.0170022490539523,0.019216953546799895
19.8,-0.011305144582729543,-0.021797877920971157,0.02455511710202134
19.85,-0.010916535000144454,-0.02107010784362686,0.023730153411881793
19.900000000000002,-0.007619333813833124,-0.015141963406204939,0.016950908635275878
19.95,-0.0020196982570080423,-0.005628059325914517,0.005979484327713778
20.0,0.004592010657282994,0.00499761643715555,0.0067869530666955355
