M,M_abs,E_Ising,E_defrag,E_total,E_bind,n_walls,var_M,Phi_max,Phi_var,sweep
0.599609375,0.599609375,-2920.0,967.3961606100104,-1952.6038393899896,-967.3961606100104,1185,0.6404685974121094,12.759841967275078,12.781923483617305,0
0.0009765625,0.0009765625,-7892.0,174783.8202004583,166891.8202004583,-174783.82020045829,128,0.9999990463256836,128.03448830376237,8738.699479540888,100
0.00048828125,0.00048828125,-7880.0,174768.27724094584,166888.27724094584,-174768.27724094584,128,0.9999996423721313,128.00297026689796,8738.086608849844,200
0.00048828125,0.00048828125,-7900.0,174825.99660987878,166925.99660987878,-174825.99660987876,128,0.9999996423721313,128.05469180705904,8740.62046177462,300
0.0,0.0,-7904.0,174812.74872051546,166908.74872051546,-174812.74872051546,128,1.0,127.99646103178812,8739.940928632157,400
0.00146484375,0.00146484375,-7892.0,174796.41520605242,166904.41520605242,-174796.41520605248,128,0.9999977350234985,128.04318014666202,8739.285654653413,500
-0.00146484375,0.00146484375,-7864.0,174733.1530421598,166869.1530421598,-174733.15304215983,128,0.9999977350234985,127.9557803982323,8736.608459112424,600
0.0,0.0,-7864.0,174746.39057650982,166882.39057650982,-174746.39057650982,128,1.0,127.886527829171,8737.251947481544,700
-0.00048828125,0.00048828125,-7860.0,174705.6336252314,166845.6336252314,-174705.6336252314,129,0.9999996423721313,128.08414872518603,8735.36340722171,800
-0.0009765625,0.0009765625,-7892.0,174810.6044804614,166918.6044804614,-174810.6044804614,128,0.9999990463256836,128.07164130281637,8739.973946559836,900
-0.00048828125,0.00048828125,-7876.0,174764.01543804182,166888.01543804182,-174764.01543804182,128,0.9999996423721313,128.01034332997878,8737.947607347487,1000
