E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2352.5667934589173,-60.50077484303144,2292.0660186158857,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2324.180230877527,-31.99720692191429,2292.1830239556125,0.0002260825452926415,1.7844273491032474,0.04251958250634805,4171.80013266368,100,0.5
2339.3643681393196,-44.7198027482333,2294.6445653910864,0.0002252820477616958,1.8315999246615902,0.04635671176937313,4171.80013266368,200,1.0
2345.8126059191136,-48.07905848559486,2297.7335474335187,0.00022451875977383236,1.9155330368677355,0.0500409631943152,4171.800132663682,300,1.5
2349.0435357493734,-46.37727133357775,2302.6662644157955,0.0002230411599475953,2.099866747858527,0.05724472316734068,4171.800132663682,400,2.0
2374.8233576382872,-68.37107203027352,2306.452285608014,0.00022179581334228862,2.184546652227184,0.06339071436890407,4171.800132663682,500,2.5
2386.3620325057645,-69.59837744222713,2316.7636550635375,0.00021905910951854613,2.191444017904375,0.07714231303026792,4171.800132663686,600,3.0
2435.4362163261712,-102.90369537022542,2332.532520955946,0.00021515841095481384,2.4604595042917112,0.09734749640878,4171.800132663681,700,3.5
2482.6525348063788,-127.70511581101243,2354.947418995366,0.000209876024660652,2.7077628544809973,0.12590689461116356,4171.80013266368,800,4.0
2577.069007144623,-181.39070454411618,2395.678302600507,0.00020189058148269463,2.819584133036957,0.17191773729452423,4171.800132663682,900,4.5
2717.2543135152464,-253.21517796972853,2464.0391355455176,0.00019068475748774114,3.267207410510048,0.2429820910878317,4171.800132663676,1000,5.0
