step,time,norm,min_sep,max_rho
3201,0.32009999999998107,8112.137804778554,16.224980739587952,2.491813178705099
3251,0.3250999999999805,212910.74233028828,14.020074892809953,72.78773955172524
3301,0.33009999999997997,8112.087425705818,12.083045973594572,2.2656450084562243
3351,0.3350999999999794,212904.908290033,13.400093283257396,99.99999999998013
3401,0.34009999999997886,8112.230531858158,12.39455525624054,2.1291070572996964
3451,0.3450999999999783,212906.8046279298,9.5524865872714,99.999999999981
3501,0.35009999999997776,8112.308677407844,6.896557112066861,2.483053453043637
3551,0.3550999999999772,212911.54216210218,0.7071067811865476,59.9581799424128
3601,0.36009999999997666,8112.298937936361,17.038559211388737,2.0119955566052132
3651,0.3650999999999761,212912.53367770708,20.163395051429212,65.84745159755079
3701,0.37009999999997556,8112.305508476324,21.360009363293827,2.011294498129506
3751,0.375099999999975,212912.67029081838,23.077315701788194,63.47683023631966
3801,0.38009999999997446,8112.305670994761,24.06371750166628,2.0597192333518235
3851,0.3850999999999739,212912.86514150468,20.670026608594387,68.86427446832862
3901,0.39009999999997336,8112.305454529762,22.638462845343543,2.1383032494699408
3951,0.3950999999999728,212912.36125844257,24.13503677229434,69.19391710144416
4001,0.40009999999997226,8112.26111544648,26.034832436564674,2.1302865573304635
4051,0.4050999999999717,212912.48720843485,25.83118270617898,81.58791561336781
4101,0.41009999999997115,8112.239946541953,25.811818998280614,2.559854207526352
4151,0.4150999999999706,212899.33955395536,22.630178965266712,99.99999999998029
4201,0.42009999999997005,8112.471856928053,18.92253947016626,2.143007516144035
4251,0.4250999999999695,212912.22943898878,16.441183047457383,55.95446897182239
4301,0.43009999999996895,8112.470895772438,14.849242404917497,1.9924034532772992
4351,0.4350999999999684,212912.54571780137,16.83931411904891,64.10670286192553
4401,0.44009999999996785,8112.484697446413,18.915932438026946,2.01528464625969
4451,0.4450999999999673,212912.9607274927,17.890290662814845,54.496452465847085
4501,0.45009999999996675,8112.462628733143,16.32482771731451,1.9946637473721498
4551,0.4550999999999662,212912.86547207006,14.363582422223224,64.23345751518785
4601,0.46009999999996565,8112.457583529969,13.75,2.091267984407488
4651,0.4650999999999651,212913.02262137382,15.972632844963288,62.399844858373825
4701,0.47009999999996455,8112.45131132328,15.598477489806497,2.0491172071189108
4751,0.475099999999964,212910.19288236785,15.461646096066227,99.99999999998043
4801,0.48009999999996344,8112.554904382532,13.341664064126334,3.158565017246478
4851,0.4850999999999629,212912.0425840398,15.628499608087784,58.16149486170547
4901,0.49009999999996234,8112.5304914982235,15.132745950421556,2.0040822443655166
4951,0.4950999999999618,212912.78899832038,14.85976110171358,60.64395653744834
5001,0.5000999999999612,8112.545431154007,15.219231255224424,2.0102523689406486
5051,0.5050999999999607,212913.068444887,15.301143748099356,53.1155050955012
5101,0.5100999999999601,8112.549569326927,18.069310999592652,1.9871286663726433
5151,0.5150999999999596,212913.06794849073,15.20690632574555,52.66657838494408
5201,0.520099999999959,8112.552164199776,18.440783605910028,1.9856602334765647
5251,0.5250999999999585,212913.07357351686,17.062385530751556,52.5042909644658
5301,0.5300999999999579,8112.549224136497,18.681541692269406,1.9851823424947093
5351,0.5350999999999574,212913.07364183245,17.765838004439868,52.50331754428773
5401,0.5400999999999568,8112.547883523493,15.415090009467995,1.9852162414154297
5451,0.5450999999999563,212913.07592885877,18.37457482501296,52.50162942575141
5501,0.5500999999999557,8112.545896595825,18.069310999592652,1.9854583159657888
5551,0.5550999999999552,212913.0781666856,16.62265020987929,52.687136044079836
5601,0.5600999999999546,8112.541962648775,16.920771259017716,1.9872332685990655
5651,0.5650999999999541,212913.05482986584,15.947178433817061,56.98335097992643
5701,0.5700999999999535,8112.542378613511,12.673791855636576,2.0008510393622765
5751,0.575099999999953,212912.96378300717,11.792476415070755,54.047283153302196
5801,0.5800999999999524,8112.548639210201,10.398317171542711,1.989532872679327
5851,0.5850999999999519,212913.05810725258,11.297123527695003,52.70227497635276
5901,0.5900999999999513,8112.551840587528,13.043197460745581,1.986317072860063
5951,0.5950999999999508,212913.08270726533,11.621639299169459,52.515585735315504
6001,0.6000999999999502,8112.551024334792,9.64689069078737,1.9854601785952923
6051,0.6050999999999497,212913.08443870104,8.551315688243536,52.45171086063061
6101,0.6100999999999491,8112.547947635845,9.031195934094221,1.9854828956456292
6151,0.6150999999999486,212913.0866102114,11.876973520219703,52.48926543401112
6201,0.620099999999948,8112.54364688999,12.641696879770532,1.986624214322169
6251,0.6250999999999475,212913.08863846687,16.854153790683174,54.60933964930481
6301,0.6300999999999469,8112.533175697046,20.00156243896961,1.99930854367233
6351,0.6350999999999464,212912.95346420738,18.82153022471871,55.913299530060826
6401,0.6400999999999458,8112.544241795584,20.0701893364263,2.0003811168265093
6451,0.6450999999999453,212912.97511994914,21.571103356110463,54.1538394358298
6501,0.6500999999999447,8112.556730917311,23.547823678633232,1.9909951106781067
6551,0.6550999999999442,212913.0544911115,25.51960031034969,52.739061052916504
6601,0.6600999999999436,8112.559162759337,28.527399110329004,1.9854250351948601
6651,0.6650999999999431,212913.09859745423,29.30230366370535,52.811266539320684
6701,0.6700999999999425,8112.559503926115,29.288436284649954,1.9849683822986535
6751,0.675099999999942,212913.09075378306,28.071337695236398,52.45279130924747
6801,0.6800999999999414,8112.557096251497,27.760133284982622,1.9850612366495448
6851,0.6850999999999409,212913.0912921881,28.00446392988089,52.44707131116468
6901,0.6900999999999403,8112.5550842104985,30.251033040212032,1.9851519769807449
6951,0.6950999999999398,212913.09192362236,31.258998704373113,52.442495727477045
7001,0.7000999999999392,8112.553095460909,30.75406477199396,1.9852373797775158
7051,0.7050999999999387,212913.09235916205,29.267089025046545,52.441607235355704
7101,0.7100999999999381,8112.550843737234,27.364438601951985,1.9852989167563384
7151,0.7150999999999376,212913.0926497018,27.555625559946918,52.440728251994805
7201,0.720099999999937,8112.54774495108,26.69854864969255,1.9853472915577461
7251,0.7250999999999365,212913.09251672385,21.51307741816591,52.701580990023366
7301,0.7300999999999359,8112.54179975995,23.660357140161686,1.9872309110726265
7351,0.7350999999999354,212913.05119529503,19.72941965694886,57.47909199767744
7401,0.7400999999999348,8112.540290827788,18.25171224844398,2.001185002382921
7451,0.7450999999999343,212912.57532837932,16.070158679988197,63.783671761679116
7501,0.7500999999999337,8112.546099368559,13.642763649642253,2.0079444447266668
7551,0.7550999999999332,212912.9482381218,13.656500283747663,55.41590188638105
7601,0.7600999999999326,8112.555894128,10.845505981741931,1.9863194320012991
7651,0.7650999999999321,212913.09257759468,8.806957476904268,52.9025591466224
7701,0.7700999999999315,8112.558970665633,6.726812023536855,1.9863891554263686
7751,0.775099999999931,212913.09267087583,8.77852493303972,52.59473735337073
7801,0.7800999999999304,8112.5577353052395,9.620940702446928,1.9851723168181055
7851,0.7850999999999299,212913.0901336691,10.277402395547233,52.439960389999136
7901,0.7900999999999293,8112.5558592860125,9.086390922693123,1.9848969363079938
7951,0.7950999999999288,212913.09165632015,11.070794912742265,52.44241627501906
8001,0.8000999999999282,8112.553324081687,12.260199835239229,1.9848794538486043
8051,0.8050999999999277,212913.090880047,11.073617295175051,52.65672992949146
8101,0.8100999999999271,8112.548746453927,9.762812094883317,1.9863734811498515
8151,0.8150999999999265,212913.0349235991,10.612492638395562,57.36925559025658
8201,0.820099999999926,8112.552442034206,9.7082439194738,2.0197125776539417
8251,0.8250999999999254,212912.98210493894,10.680004681646913,53.79085126391393
8301,0.8300999999999249,8112.556300036196,9.620940702446928,1.9915581448178021
8351,0.8350999999999243,212913.07532932746,11.643131022195018,52.517167738693935
8401,0.8400999999999238,8112.555436705657,13.77043935392041,1.9855556129630028
8451,0.8450999999999232,212913.09498006274,14.285044627161653,52.5710521261467
8501,0.8500999999999227,8112.554758207139,14.304719500919967,1.9849838125949266
8551,0.8550999999999221,212913.09022105997,16.53027525481654,52.47520023635248
8601,0.8600999999999216,8112.552263570356,17.016536075241635,1.9850535632253967
8651,0.865099999999921,212913.09082761328,19.1637678967368,52.47637383630792
8701,0.8700999999999205,8112.548689727018,21.670832932769336,1.9853145593761836
8751,0.8750999999999199,212913.08262537583,20.988091861815356,53.96329983447875
8801,0.8800999999999194,8112.540200615322,22.374650835264447,1.9949682683357903
8851,0.8850999999999188,212912.91394890443,25.69289785135184,55.889085378050304
8901,0.8900999999999183,8112.544605691261,27.789386463180506,1.999912094420474
8951,0.8950999999999177,212912.97436447765,30.14962686336267,54.63310751449806
9001,0.9000999999999172,8112.547473359772,31.7981917724892,1.9888173322446525
9051,0.9050999999999166,212913.0939057801,31.76574412791238,52.46300220440879
9101,0.9100999999999161,8112.5444067246535,29.004310024546353,1.9865114820000735
9151,0.9150999999999155,212913.0309086375,27.613402542968153,57.380020256303055
9201,0.920099999999915,8112.547734601701,25.827553116778212,2.015136811167549
9251,0.9250999999999144,212912.97284848176,28.13472054241876,53.87900260235144
9301,0.9300999999999139,8112.549446792978,23.358617253596154,1.9900214445008986
9351,0.9350999999999133,212913.07807681794,22.262636860893185,52.47853054757524
9401,0.9400999999999128,8112.546684352335,21.50581316760657,1.9862114827789343
9451,0.9450999999999122,212913.07791257894,20.396078054371138,54.616769319864474
9501,0.9500999999999117,8112.537895400417,20.402205763103165,1.999061366502066
9551,0.9550999999999111,212912.98824969877,18.99012901483294,54.93696854865955
9601,0.9600999999999106,8112.549420306241,19.78004044485248,1.997747892650222
9651,0.96509999999991,212913.05168276705,20.435875317685806,53.34284543629102
9701,0.9700999999999095,8112.542043330299,19.611858657455187,1.9896788164268835
9751,0.9750999999999089,212912.68397244613,19.78004044485248,63.79963367295339
9801,0.9800999999999084,8112.546252433456,19.953069939234915,2.019204510218284
9851,0.9850999999999078,212913.0010319076,20.09042060286444,54.026761600380354
9901,0.9900999999999073,8112.541076401565,19.372983766059374,1.9949225988342885
9951,0.9950999999999067,212912.93479646835,19.924858845171276,57.52547113720444
10001,1.0000999999999063,8112.550159806982,20.330088538911973,2.00229945411525
10051,1.0050999999999057,212912.71293449338,20.330088538911973,64.12814744626462
10101,1.0100999999999052,8112.551005789739,20.570002430724212,2.0124992820481116
10151,1.0150999999999046,212913.0147158242,19.81161275615895,53.64838957246362
10201,1.020099999999904,8112.556348514247,20.402205763103165,1.9899433179620463
10251,1.0250999999999035,212913.08162215026,20.239194648009097,52.73853101458885
10301,1.030099999999903,8112.555327988776,20.402205763103165,1.9857112238410344
10351,1.0350999999999024,212913.07905420652,20.26079958935481,52.63635712008943
10401,1.0400999999999019,8112.550130180164,20.0701893364263,1.986957633344309
10451,1.0450999999999013,212913.04091435793,19.469527472437537,57.61090016239901
10501,1.0500999999999008,8112.553697411478,18.02255531271856,2.000980907865883
10551,1.0550999999999002,212912.98502466592,17.890290662814845,54.07139215281719
10601,1.0600999999998997,8112.552791266977,20.263884129159443,1.9884022738680682
10651,1.0650999999998991,212913.08700735387,22.69636534778201,52.49388569516953
10701,1.0700999999998986,8112.550574701667,23.05021691871901,1.9861072542412155
10751,1.075099999999898,212913.0830141787,25.171908946283754,54.061121424094324
10801,1.0800999999998975,8112.542023310261,27.812991568689622,1.9957586727137564
10851,1.085099999999897,212912.93955642247,28.844410203711913,56.605626844673736
10901,1.0900999999998964,8112.55315273544,28.312982887714252,2.0015867488834473
10951,1.0950999999998958,212913.0741923391,28.853076092507017,53.36087564958888
11001,1.1000999999998953,8112.541793675417,29.300170647967224,1.9896514211157932
11051,1.1050999999998947,212912.74217766282,29.967690935405752,64.5585944559649
11101,1.1100999999998942,8112.549076735601,29.99270744697784,2.028242526672474
11151,1.1150999999998936,212913.09639863306,31.706663337538373,53.433443979597854
11201,1.120099999999893,8112.54660132759,32.25775100654105,1.9872817433582637
11251,1.1250999999998925,212913.07824577292,31.662280397975127,53.64338427394228
11301,1.130099999999892,8112.53945449536,30.358277289727756,1.992473536656349
11351,1.1350999999998914,212912.8099614613,29.335345574920368,61.20839719653979
11401,1.1400999999998909,8112.549373984046,28.950388598428173,2.0163378509530423
11451,1.1450999999998903,212913.05501910046,30.201407251980825,53.183415731026614
11501,1.1500999999998898,8112.542632836734,27.44198425770265,1.9857243339318311
11551,1.1550999999998892,212913.06526966707,26.335574799119158,52.98777010362237
11601,1.1600999999998887,8112.531995828668,25.379617806420963,1.9890944652967473
11651,1.1650999999998881,212912.75137493317,22.329912673362607,64.17233027615826
11701,1.1700999999998876,8112.547774159013,20.91799464575895,2.0768020706817865
11751,1.175099999999887,212913.0159331556,19.794254216817567,53.51134337152691
11801,1.1800999999998865,8112.544908284439,22.05957841845578,1.988788320559685
11851,1.185099999999886,212913.03445010682,21.864640404086227,52.946350432909696
11901,1.1900999999998854,8112.540696304026,19.81476722043436,1.9888045418325584
11951,1.1950999999998848,212912.747328226,18.352452152232953,64.25110727896353
12001,1.2000999999998843,8112.54310669681,20.102860492974624,1.9966069419013028
12051,1.2050999999998837,212912.98891171574,19.5,53.81521241380748
12101,1.2100999999998832,8112.541263417806,17.765838004439868,1.9886936224895297
12151,1.2150999999998826,212913.0182170111,15.380588415272024,55.106565099713514
12201,1.220099999999882,8112.532323017673,14.960364300377181,2.0009522081683677
12251,1.2250999999998815,212912.95811807128,14.853450777512949,54.49726734146074
12301,1.230099999999881,8112.544062239376,17.148250639642516,1.9952233153351642
12351,1.2350999999998804,212912.99104585833,19.275956526201234,52.87657031233876
12401,1.2400999999998799,8112.533946410101,20.130822139197395,1.9855056701387266
12451,1.2450999999998793,212912.9478695613,21.403854793003994,58.937157859704854
12501,1.2500999999998788,8112.532444016717,20.150992531386635,2.088658979489903
12551,1.2550999999998782,212912.95249687135,22.261233119483745,53.938609413961544
12601,1.2600999999998777,8112.537070461866,21.90462279976535,1.991906963550943
12651,1.265099999999877,212912.986258279,20.36694626103776,52.9084714434471
12701,1.2700999999998765,8112.521653543345,18.31154007722999,1.9880238047910743
12751,1.275099999999876,212912.65498547524,14.495689014324224,63.52813108410789
12801,1.2800999999998754,8112.528506218487,11.853269591129697,2.054498672128565
12851,1.285099999999875,212913.03098674832,11.75265927354316,63.257237173745985
12901,1.2900999999998743,8112.538780070208,15.13481086766531,2.0121891837503534
12951,1.2950999999998738,212913.02181449003,16.905990062696713,55.44487132852846
13001,1.3000999999998732,8112.5194891379415,14.108951059522463,2.0023265004972233
13051,1.3050999999998727,212912.91125606006,12.150102880222867,70.53799729525994
13101,1.3100999999998721,8112.552001834051,11.305419054595014,2.040154622538384
13151,1.3150999999998716,212912.99837853233,9.848857801796104,57.570404689149626
13201,1.320099999999871,8112.521060464991,8.877640452282352,2.1799391741597884
13251,1.3250999999998705,212912.98037204915,6.427480066091221,68.6324148481712
13301,1.33009999999987,8112.517502995643,4.8541219597369,2.4792208826523314
13351,1.3350999999998694,212902.48903402145,4.697073557013984,99.99999999998003
13401,1.3400999999998688,8112.621732541771,3.400367627183861,2.139257949203333
13451,1.3450999999998683,212912.67408907146,31.049355870935553,55.73499941255642
13501,1.3500999999998677,8112.622011892214,30.25,1.9898620170265982
13551,1.3550999999998672,212913.071143505,28.001116049186326,52.77985226802964
13601,1.3600999999998666,8112.621602988489,29.53811097548386,1.984778926877354
13651,1.365099999999866,212913.1203044458,27.99665158550215,52.4542242523926
13701,1.3700999999998655,8112.620941044941,29.177259981019464,1.9847764644277681
13751,1.375099999999865,212913.13401247963,28.257742301889582,52.46133103901537
13801,1.3800999999998644,8112.620470881986,23.90083680543424,1.9847754897754692
13851,1.3850999999998639,212913.14071481553,24.4502044981223,52.46825257257641
13901,1.3900999999998633,8112.620082027782,24.5675090312388,1.9847745333587226
13951,1.3950999999998628,212913.14350900427,22.262636860893185,52.473657016132215
14001,1.4000999999998622,8112.61974830112,19.235384061671343,1.9847736410182801
14051,1.4050999999998617,212913.14448472217,14.60522166897853,52.478025884134595
14101,1.4100999999998611,8112.619460864323,14.502155012273176,1.9847728111700629
14151,1.4150999999998606,212913.14444164495,13.002403623945844,52.48163441369677
14201,1.42009999999986,8112.619207194697,11.070794912742265,1.984772048860947
14251,1.4250999999998595,212913.1438952983,7.00446286306095,52.48465799252482
14301,1.430099999999859,8112.618967085633,6.0878978309429606,1.9847733603777324
14351,1.4350999999998584,212913.14310895256,5.482928049865327,52.48722442011842
14401,1.4400999999998578,8112.618741170291,7.516648189186454,1.9847989194322422
14451,1.4450999999998573,212913.14224725793,3.5089172119045497,52.48942994717188
14501,1.4500999999998567,8112.61853141845,5.70087712549569,1.9848216398877427
14551,1.4550999999998562,212913.14140287164,8.32165848854662,52.49134500368024
14601,1.4600999999998556,8112.61833584815,10.494045930907678,1.9848419982904357
14651,1.465099999999855,212913.1406219824,11.294356998076518,52.49302238551292
14701,1.4700999999998545,8112.618151404864,12.772039774444801,1.9848603667427536
14751,1.475099999999854,212913.139926341,12.992786460186283,52.49450277644421
14801,1.4800999999998534,8112.617925929595,11.002840542332693,1.98487703740531
14851,1.4850999999998529,212913.13929059682,16.44878414959598,52.49581877067245
14901,1.4900999999998523,8112.617641231331,15.020818885799802,1.9848922495801786
14951,1.4950999999998518,212913.13869974864,14.809203219619887,52.49699502359754
15001,1.5000999999998512,8112.617366848572,16.73506797117956,1.984906190389614
15051,1.5050999999998507,212913.1381918487,14.85976110171358,52.498051917463926
15101,1.5100999999998501,8112.61710112258,17.356554957709783,1.984919015589348
15151,1.5150999999998496,212913.13776282084,19.661192741031762,52.499005954176866
15201,1.520099999999849,8112.616841857984,20.477121379725226,1.9849308546572801
15251,1.5250999999998485,212913.13740288583,21.37755832643195,52.49987069186537
15301,1.530099999999848,8112.616586809499,20.202103850836924,1.9849418163448755
15351,1.5350999999998474,212913.13710289943,20.00156243896961,52.500657359052035
15401,1.5400999999998468,8112.616333775497,19.611858657455187,1.984951992444529
15451,1.5450999999998463,212913.13685514117,19.366530406864314,52.50137533532517
15501,1.5500999999998457,8112.616080430327,19.953069939234915,1.9849614611384088
15551,1.5550999999998452,212913.13665295142,18.58258593414813,52.50203252883136
15601,1.5600999999998446,8112.615824186165,16.867127793433,1.9849702895547952
15651,1.565099999999844,212913.13649092976,14.396180048887969,52.50263564732743
15701,1.5700999999998435,8112.615562027422,16.3783393541592,1.9849785358525658
15751,1.575099999999843,212913.1363655855,18.49493173818168,52.503190446353265
15801,1.5800999999998424,8112.615290202014,17.307873930670976,1.9849862511287197
15851,1.5850999999998419,212913.13627571202,16.278820596099706,52.50370197719272
15901,1.5900999999998413,8112.615003794764,17.553489681541958,1.9849934824202733
15951,1.5950999999998408,212913.13622336526,18.001736027394692,52.50417439139893
16001,1.6000999999998402,8112.61469598987,18.24828759089466,1.9850002656498686
16051,1.6050999999998397,212913.13621568988,19.4164878389476,52.50461138896381
16101,1.610099999999839,8112.614356664222,16.52460286966074,1.9850066357170741
16151,1.6150999999998386,212913.13627042004,19.029582233985064,52.50501621007027
16201,1.620099999999838,8112.61396966497,17.65290344390973,1.9850126235241887
16251,1.6250999999998375,212913.13642718986,18.553975315279473,52.50539170799676
16301,1.630099999999837,8112.613506958215,18.291049723840345,1.985018256655258
16351,1.6350999999998364,212913.13677892764,17.307873930670976,52.50574038053429
16401,1.6400999999998358,8112.612914234651,19.121323175972943,1.9850235602550643
16451,1.6450999999998352,212913.1375741517,15.988276955319481,52.50606447347617
16501,1.6500999999998347,8112.612069288622,13.400093283257396,1.985028556574623
16551,1.6550999999998341,212913.1396372112,13.601470508735444,52.50636597113695
16601,1.6600999999998336,8112.610631232708,13.92838827718412,1.985462112329733
16651,1.665099999999833,212913.14686203643,10.547511554864494,52.78172708936508
16701,1.6700999999998325,8112.607130377875,9.100137361600648,1.9874667044151966
16751,1.675099999999832,212913.1669161775,10.612492638395562,58.27865131707518
16801,1.6800999999998314,8112.6127761501375,13.10772672891833,2.0032240081289507
16851,1.6850999999998308,212913.17226795896,10.90011467829582,53.994620618040706
16901,1.6900999999998303,8112.6159246019815,11.404494727957044,1.9923809772362713
16951,1.6950999999998297,212913.12341641393,14.534441853748634,53.37324072001856
17001,1.7000999999998292,8112.608728963422,15.020818885799802,1.9871458214215993
17051,1.7050999999998286,212913.17349027944,16.73506797117956,56.14948644340796
17101,1.710099999999828,8112.60233840392,17.41048534648015,2.0062547159439696
17151,1.7150999999998275,212913.10979470264,18.031222920256962,54.769623409199866
17201,1.720099999999827,8112.605929756157,18.738329701443508,1.999710985724158
17251,1.7250999999998264,212913.23583195158,22.080817466751544,56.427481723381206
17301,1.7300999999998259,8112.588562123301,21.086132883959543,2.0084303512341783
17351,1.7350999999998253,212913.04447197512,22.85278976405288,68.6717600588853
17401,1.7400999999998248,8112.600050635713,25.261136158138257,2.087687550156862
17451,1.7450999999998242,212913.17433194368,27.613402542968153,71.41708221224734
17501,1.7500999999998237,8112.596895851881,29.25427319213383,2.1740936302017024
17551,1.7550999999998231,212912.80586060672,30.58287919735485,99.99999999998013
17601,1.7600999999998226,8112.658424206322,30.766255865802066,3.5573891669154927
17651,1.765099999999822,212911.73065581318,29.567718883945037,58.81032700516873
17701,1.7700999999998215,8112.682747817164,28.588677828818877,2.028968938057145
17751,1.775099999999821,212912.89869013365,29.276697218094803,52.93568936469898
17801,1.7800999999998204,8112.682565102631,28.360403734784878,1.9875234367309857
17851,1.7850999999998198,212913.03150144848,28.837909078156134,52.508817965866626
17901,1.7900999999998193,8112.684757493855,26.516504294495533,1.9850747225860994
17951,1.7950999999998187,212913.070556711,29.241451742346857,52.50893690019661
18001,1.8000999999998182,8112.684994933601,28.442925306655784,1.9850768659547642
18051,1.8050999999998176,212913.08821893076,24.98124296347161,52.50904123975489
18101,1.810099999999817,8112.684854099129,24.00650953387435,1.985078799281936
18151,1.8150999999998165,212913.10057415636,21.005951537600005,52.50913575925046
18201,1.820099999999816,8112.684782444587,19.059118552545918,1.9850805989002969
18251,1.8250999999998154,212913.10937637952,16.048753845704034,52.509221936811784
18301,1.8300999999998149,8112.684700247228,13.059957886608977,1.985082276267242
18351,1.8350999999998143,212913.11632387986,10.5741429912783,52.50930042618791
18401,1.8400999999998138,8112.684631644823,9.7082439194738,1.9850838375340736
18451,1.8450999999998132,212913.1220666368,8.73212459828649,52.50937171889728
18501,1.8500999999998127,8112.684576832727,5.55090082779363,1.9850852878584302
18551,1.8550999999998121,212913.12697034192,2.6575364531836625,52.509436156993296
18601,1.8600999999998116,8112.684533760514,30.5,1.985086631685903
18651,1.865099999999811,212913.13124189252,30.220026472523152,52.50949405636872
18701,1.8700999999998105,8112.684501144328,28.64000698323937,1.985087873090877
18751,1.87509999999981,212913.1350127331,27.285527299284507,52.50954570215766
18801,1.8800999999998094,8112.684477236503,29.627900701872214,1.9850890161592338
18851,1.8850999999998088,212913.13837004366,26.946706663338286,52.509591357982394
18901,1.8900999999998083,8112.68446053232,23.547823678633232,1.9850900649475127
18951,1.8950999999998077,212913.1413760131,21.762927192820364,52.50963127900424
19001,1.9000999999998072,8112.684449723623,21.50145343924452,1.985091023576481
19051,1.9050999999998066,212913.14407747306,19.059118552545918,52.50966572282266
19101,1.910099999999806,8112.684443694898,15.282751715577925,1.985091896447722
19151,1.9150999999998055,212913.14651154436,16.326741867255695,52.509694969656024
19201,1.920099999999805,8112.684441478241,14.285044627161653,1.9850926881682818
19251,1.9250999999998044,212913.14870890585,11.472793905583766,52.50971933913138
