E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2381.7385521830815,-60.50077484303144,2306.112583629292,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2357.973541052773,-40.91531414967419,2306.82939836568,0.00022597838654707717,1.779207775410665,0.043017321717793766,4171.80013266368,100,0.5
2355.52110652155,-33.97443090871202,2313.05306788566,0.0002249751980139108,1.8199029452623892,0.047834814416705666,4171.800132663681,200,1.0
2375.2012384750483,-42.67601724463549,2321.8562169192537,0.00022382319306156476,1.9130253977361995,0.05342021940147814,4171.80013266368,300,1.5
2420.927449960265,-67.87170308488726,2336.0878211041563,0.0002217233455389206,2.0936615022724627,0.06375048058817925,4171.800132663679,400,2.0
2455.2780255436523,-82.54407016526929,2352.0979378370657,0.0002193119684873423,2.257170446302323,0.07585733777792913,4171.800132663681,500,2.5
2499.729200812023,-88.93383160732627,2388.561911302865,0.00021468867699691322,2.333102261301891,0.09983019810765222,4171.80013266368,600,3.0
2615.471442237287,-132.91700731413283,2449.325183094621,0.00020763979902590465,2.5162373585626274,0.13843490902444405,4171.80013266368,700,3.5
2809.637536075357,-210.21567750838383,2546.867939189877,0.0001977664012719786,2.887396607990387,0.19713564879879647,4171.800132663684,800,4.0
3092.0232595923935,-296.47877712513133,2721.424788185979,0.00018369225202218595,3.2070160088627304,0.2917199054220606,4171.8001326636795,900,4.5
3542.90768145176,-437.75425286750743,2995.7148653673758,0.00016657675312542258,3.658296199586479,0.42828018073470603,4171.80013266368,1000,5.0
