E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2381.7385521830815,-60.50077484303144,2336.362971050808,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2359.1771744842554,-32.30823840989823,2334.945995676832,0.00022630330348745052,1.765638615534108,0.041466168815273555,4171.800132663678,100,0.5
2371.587119660726,-44.640941556945606,2338.1064134930166,0.00022576514311333447,1.7918102592648046,0.04403777217717908,4171.80013266368,200,1.0
2378.8159386493817,-49.51784825070183,2341.6775524613554,0.0002253726936310915,1.8689384423003634,0.04592083854595132,4171.80013266368,300,1.5
2376.0969931858554,-38.660847455907074,2347.101357593925,0.00022450830891514254,2.023476643102737,0.05009158142659231,4171.800132663687,400,2.0
2395.366780264787,-62.21704693460492,2348.703995063833,0.00022414763342685104,1.9423729190883354,0.051841388242782484,4171.800132663677,500,2.5
2396.964399241935,-53.474586730534654,2356.858459194034,0.0002229579171230594,2.040494066328143,0.05765339899086072,4171.800132663679,600,3.0
2414.6324052864197,-64.19825351106435,2366.4837151531215,0.0002216424942218496,2.068258813872006,0.06415214439429812,4171.80013266368,700,3.5
2438.646022128436,-82.24773578609296,2376.9602202888664,0.00022008821762185872,2.071649299737373,0.07193105066409772,4171.8001326636795,800,4.0
2459.584899491023,-83.13305721463666,2397.2351065800453,0.0002174769222675594,2.2618231866155534,0.08525049406103477,4171.80013266368,900,4.5
2508.1362228205053,-115.72421540615804,2421.3430612658867,0.00021427058784519987,2.3242082817283105,0.10204909565529499,4171.800132663683,1000,5.0
