E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2381.7385521830815,-60.50077484303144,2260.7370024970187,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2356.2123708871727,-46.65564763173502,2262.9010756237026,0.00022576736282507978,1.7732546665674596,0.044027140088700775,4171.800132663688,50,0.25
2344.4951406796235,-39.690488698276845,2265.11416328307,0.0002254233345079745,1.7842307012106438,0.045677483080610114,4171.800132663677,100,0.5
2346.771089687291,-36.84990070172947,2273.071288283832,0.00022424248269875657,1.8791839791639509,0.05138068422204971,4171.800132663682,150,0.75
2360.3608950071957,-40.89940311460842,2278.5620887779787,0.00022337233025785392,1.8916232517706326,0.05562187811016847,4171.80013266368,200,1.0
2387.263647712627,-48.28263806577051,2290.698371581086,0.00022173980759638884,2.2282672183485164,0.06366873410532649,4171.800132663681,250,1.25
2431.173935600679,-63.6162172182615,2303.9415011641563,0.00022000302131474695,2.1466845409462167,0.07236062208869809,4171.80013266368,300,1.5
2476.2175712471208,-76.6367306520774,2322.944109942966,0.00021751432724118877,2.386164141739488,0.0850574447045232,4171.800132663679,350,1.75
2559.5194491433504,-102.96011004588055,2353.599229051589,0.00021369168547016388,2.3598480762779324,0.10513580116924653,4171.800132663672,400,2.0
2651.534426701449,-128.30290070831398,2394.928625284821,0.00020894921181922302,2.60583329881988,0.13106664304388907,4171.800132663688,450,2.25
2779.3497989195675,-160.3661236356528,2458.6175516482617,0.00020248001571699815,3.0114040011092036,0.16839745749659457,4171.800132663678,500,2.5
