E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2342.842873884196,-60.50077484303144,2221.841324198133,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2316.209887299623,-46.72487210266777,2222.7601430942873,0.0002257071115786985,1.792930541170923,0.04431580878064069,4171.80013266368,50,0.25
2303.445689456987,-39.886803105597494,2223.6720832457922,0.0002253061464517664,1.7974216358517385,0.046240798310984065,4171.800132663682,100,0.5
2300.9255360906527,-37.22486592335013,2226.4758042439526,0.00022407487614331436,1.8865296411300436,0.052195050899458285,4171.800132663682,150,0.75
2311.6201004837576,-41.51329350374871,2228.5935134762603,0.00022311327679156405,1.9196506876252009,0.056890916237500005,4171.80013266368,200,1.0
2331.5023249223677,-49.261365421698514,2232.979594078971,0.00022136648280668064,2.298326426046328,0.06552556070967458,4171.80013266368,250,1.25
2368.518765808249,-65.16699227216118,2238.1847812639267,0.00021941185959265902,2.221404030912228,0.0753505286368173,4171.80013266368,300,1.5
2404.108196647763,-79.17909020463205,2245.750016238499,0.0002166147694757669,2.602460062500049,0.08971859574152855,4171.800132663679,350,1.75
2472.9564129422274,-107.35917750753771,2258.238057927152,0.00021227415049315305,2.6095387844108617,0.11276517858926341,4171.800132663681,400,2.0
2549.1495337869114,-136.18587671712874,2276.777780352654,0.00020660188861114208,3.0345732058218955,0.14434174667988026,4171.80013266368,450,2.25
2654.5191103268594,-173.8689052772388,2306.7812997723818,0.0001988163472528237,3.471760667549343,0.1906163271877621,4171.80013266368,500,2.5
