E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2381.7385521830815,-60.50077484303144,2363.5883197301723,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2374.261420824922,-37.95203443705883,2362.8758104938042,0.00022620691703610022,1.7297811443067164,0.041925852689339224,4171.80013266368,50,0.25
2375.0285130133843,-47.47045736693501,2360.787375803304,0.00022651787026884668,1.7622279066793451,0.04044426698903354,4171.800132663678,100,0.5
2374.2177540677335,-35.31098957457452,2363.624457195361,0.00022609391493998317,1.8147930748988685,0.04246527859166684,4171.80013266368,150,0.75
2373.6793185790284,-39.44133434291125,2361.846918276155,0.0002263125763740996,1.7348938427298888,0.04142196544119038,4171.80013266368,200,1.0
2375.6105586510516,-40.8321277306392,2363.3609203318597,0.00022618760690973404,2.0216198282696722,0.04201799317166899,4171.800132663679,250,1.25
2373.816901785831,-36.72530699414394,2362.7993096875875,0.00022628878356130457,1.8575908193495043,0.04153539183455779,4171.80013266368,300,1.5
2378.161003470712,-49.00790138729688,2363.458633054523,0.00022616967652202964,1.7757536719535745,0.04210356416033044,4171.80013266368,350,1.75
2374.223999718637,-30.985238372048016,2364.9284282070225,0.00022589995758426516,1.87956810153984,0.043392409977435896,4171.80013266368,400,2.0
2378.570574408901,-51.00700706099646,2363.268472290602,0.00022614125500775917,1.8351449125574086,0.04223923080688127,4171.800132663681,450,2.25
2373.0595436680537,-34.62844538603074,2362.6710100522446,0.00022621311714927345,1.8247302093189008,0.0418962714746155,4171.800132663679,500,2.5
