E_substrate,E_defrag,E_total,participation_ratio,max_rho,var_rho,norm,step,time
2323.395034734753,-60.50077484303144,2293.1446473132373,0.00022616985185265064,1.8086094542638957,0.04210272734672495,4171.80013266368,0,0.0
2315.93172845324,-45.57416364691864,2293.1446466297807,0.00022629249648884307,1.7839749841374968,0.04151768979348206,4171.80013266368,100,0.5
2312.064243921102,-37.83919437848108,2293.1446467318615,0.00022590960143921353,1.792099127647426,0.04334627398333306,4171.80013266368,200,1.0
2309.5164683820176,-32.74364364362089,2293.144646560207,0.00022572136729861092,1.9107694198170067,0.044247494532846224,4171.800132663682,300,1.5
2311.2174710015447,-36.14564947741806,2293.1446462628355,0.00022507436195432157,1.9462551530642598,0.047356698548963974,4171.800132663677,400,2.0
2314.835764126635,-43.382235942001316,2293.1446461556343,0.00022517312131720648,1.9528303189401937,0.04688095188026386,4171.800132663683,500,2.5
2321.060066895102,-55.83084268402811,2293.1446455530877,0.00022445633647636025,1.975040007703554,0.050343377445682416,4171.800132663682,600,3.0
2322.9186259152934,-59.54796056743331,2293.1446456315766,0.00022374606535592828,2.064217568245217,0.05379622124167943,4171.800132663682,700,3.5
2326.2933789327235,-66.29746717628831,2293.144645344579,0.00022321294409190272,2.0603394496055736,0.0564023224320363,4171.80013266368,800,4.0
2324.543730517862,-62.798171235688606,2293.1446449000177,0.00022230351190657835,2.182121891575651,0.060876824084146006,4171.80013266368,900,4.5
2326.2407447608452,-66.19219945598068,2293.144645032855,0.00022119905198754653,2.114164314301778,0.0663603566489663,4171.8001326636795,1000,5.0
